Split,Calibration,Protocol,NLL,Objective,CDF_EMD2,Brier,ECE,Accuracy,Macro_F1,Weighted_F1,QWK,Ordinal_MAE,AUC_ROC_OVR_Macro,AUC,ChgAcc,Temperature
Val,raw,benchmark_ce,0.20254138200486535,0.20254138200486535,0.028058563505669255,0.10989177028241204,0.014186479078134251,0.925754060324826,0.7753966933532933,0.9208987229251139,0.8630532620706335,0.07540603248259861,0.978482841472347,0.978482841472347,,1.0642458293882995
Val,temperature_oof,benchmark_ce,0.20260947871789772,0.20260947871789772,0.02805089240214187,0.10979907780612896,0.012221525086140978,0.925754060324826,0.7753966933532933,0.9208987229251139,0.8630532620706335,0.07540603248259861,0.9779188134013062,0.9779188134013062,,1.0642458293882995
Test,raw,benchmark_ce,0.20872943375436906,0.20872943375436906,0.028513196045329602,0.11187304716669613,0.019960672264051522,0.9251305861868834,0.7746310646229732,0.9220837609661878,0.8712838031525383,0.07486941381311665,0.9731816717286114,0.9731816717286114,,1.0642458293882995
Test,temperature,benchmark_ce,0.2076036843727601,0.2076036843727601,0.028438589578114955,0.11142650114352959,0.011625832969442269,0.9251305861868834,0.7746310646229732,0.9220837609661878,0.8712838031525383,0.07486941381311665,0.9733040146486257,0.9733040146486257,,1.0642458293882995
