Split,Class0_Threshold,Accuracy,Precision_Weighted,Recall_Weighted,Macro_F1,Weighted_F1,Class0_Precision,Class0_Recall,Class0_F1,Class0_F2,Class0_Support,AUC,QWK,ChgAcc,Ordinal_MAE
Val_RawArgmax,,0.7633410672853829,0.7509968947869905,0.7633410672853829,0.5109723891719865,0.7541324411926519,0.045454545454545456,0.03333333333333333,0.038461538461538464,0.035211267605633804,30,0.7684550545572745,0.45670011220338824,0.2835820895522388,0.2633410672853828
Test_RawArgmax,,0.7620429483459082,0.7483720257872137,0.7620429483459082,0.49588493959575186,0.7524669751051776,0.0,0.0,0.0,0.0,59,0.7826623698668103,0.4819272352820303,0.2692307692307692,0.2588508415554266
Val_Class0Calibrated,0.48,0.7633410672853829,0.7509968947869905,0.7633410672853829,0.5109723891719865,0.7541324411926519,0.045454545454545456,0.03333333333333333,0.038461538461538464,0.035211267605633804,30,0.7684550545572745,0.45670011220338824,0.2835820895522388,0.2633410672853828
Test_Class0Calibrated,0.48,0.7614625652930934,0.7481621336455122,0.7614625652930934,0.49544228681108066,0.7520361400965336,0.0,0.0,0.0,0.0,59,0.7826623698668103,0.48207402756790474,0.2692307692307692,0.2594312246082414
