class0_threshold,Accuracy,Precision_Weighted,Recall_Weighted,Macro_F1,Weighted_F1,Class0_Precision,Class0_Recall,Class0_F1,Class0_F2,Class0_Support,AUC,QWK,ChgAcc,Ordinal_MAE
0.2,0.7459396751740139,0.751406830826036,0.7459396751740139,0.5054165735151651,0.7443863490299881,0.044444444444444446,0.06666666666666667,0.05333333333333334,0.0606060606060606,30,0.7684550545572745,0.4538759738548972,0.26865671641791045,0.2865429234338747
0.21,0.7470997679814385,0.7510516152485014,0.7470997679814385,0.5065852800804298,0.74486958757398,0.046511627906976744,0.06666666666666667,0.0547945205479452,0.06134969325153375,30,0.7684550545572745,0.45109433643992747,0.26865671641791045,0.2853828306264501
0.22,0.7482598607888631,0.7515255983523097,0.7482598607888631,0.5077618215455034,0.7457953834890139,0.047619047619047616,0.06666666666666667,0.05555555555555555,0.0617283950617284,30,0.7684550545572745,0.4507043446228888,0.26865671641791045,0.2842227378190255
0.23,0.7482598607888631,0.7507022844014937,0.7482598607888631,0.5077781375396744,0.7453528876446077,0.04878048780487805,0.06666666666666667,0.056338028169014086,0.06211180124223602,30,0.7684550545572745,0.44826544976672766,0.26865671641791045,0.2842227378190255
0.24,0.7482598607888631,0.7507022844014937,0.7482598607888631,0.5077781375396744,0.7453528876446077,0.04878048780487805,0.06666666666666667,0.056338028169014086,0.06211180124223602,30,0.7684550545572745,0.44826544976672766,0.26865671641791045,0.2842227378190255
0.25,0.7494199535962877,0.7499454522691008,0.7494199535962877,0.5082414204153335,0.7456460819519429,0.05128205128205128,0.06666666666666667,0.057971014492753624,0.06289308176100629,30,0.7684550545572745,0.4564803376569899,0.26865671641791045,0.28074245939675174
0.26,0.7505800464037123,0.7504266789289171,0.7505800464037123,0.5094437557276584,0.7465704821057715,0.05263157894736842,0.06666666666666667,0.058823529411764705,0.06329113924050633,30,0.7684550545572745,0.4561057441759302,0.26865671641791045,0.27958236658932717
0.27,0.7505800464037123,0.7504266789289171,0.7505800464037123,0.5094437557276584,0.7465704821057715,0.05263157894736842,0.06666666666666667,0.058823529411764705,0.06329113924050633,30,0.7684550545572745,0.4561057441759302,0.26865671641791045,0.27958236658932717
0.28,0.7517401392111369,0.7506766241085556,0.7517401392111369,0.5100689495357269,0.7472398837236657,0.05405405405405406,0.06666666666666667,0.05970149253731343,0.06369426751592357,30,0.7684550545572745,0.4611078182392414,0.26865671641791045,0.27726218097447797
0.29,0.7517401392111369,0.749189973592362,0.7517401392111369,0.5009248563273893,0.7467201936389987,0.02857142857142857,0.03333333333333333,0.03076923076923077,0.03225806451612903,30,0.7684550545572745,0.4566270999376181,0.26865671641791045,0.27726218097447797
0.3,0.7517401392111369,0.7481982859368913,0.7517401392111369,0.500672246022592,0.7463345962332888,0.029411764705882353,0.03333333333333333,0.03125,0.03246753246753247,30,0.7684550545572745,0.46002277904328026,0.26865671641791045,0.27610208816705334
0.31,0.7517401392111369,0.7473706160955687,0.7517401392111369,0.5005933517169473,0.7458826501293719,0.030303030303030304,0.03333333333333333,0.031746031746031744,0.032679738562091505,30,0.7684550545572745,0.45754193877730653,0.26865671641791045,0.27610208816705334
0.32,0.7517401392111369,0.7473706160955687,0.7517401392111369,0.5005933517169473,0.7458826501293719,0.030303030303030304,0.03333333333333333,0.031746031746031744,0.032679738562091505,30,0.7684550545572745,0.45754193877730653,0.26865671641791045,0.27610208816705334
0.33,0.7517401392111369,0.7473706160955687,0.7517401392111369,0.5005933517169473,0.7458826501293719,0.030303030303030304,0.03333333333333333,0.031746031746031744,0.032679738562091505,30,0.7684550545572745,0.45754193877730653,0.26865671641791045,0.27610208816705334
0.34,0.7517401392111369,0.7465477188670143,0.7517401392111369,0.500520212913661,0.7454320712845544,0.03125,0.03333333333333333,0.03225806451612903,0.03289473684210526,30,0.7684550545572745,0.4550381976374054,0.26865671641791045,0.27610208816705334
0.35,0.7517401392111369,0.7465477188670143,0.7517401392111369,0.500520212913661,0.7454320712845544,0.03125,0.03333333333333333,0.03225806451612903,0.03289473684210526,30,0.7684550545572745,0.4550381976374054,0.26865671641791045,0.27610208816705334
0.36,0.7517401392111369,0.7465477188670143,0.7517401392111369,0.500520212913661,0.7454320712845544,0.03125,0.03333333333333333,0.03225806451612903,0.03289473684210526,30,0.7684550545572745,0.4550381976374054,0.26865671641791045,0.27610208816705334
0.37,0.7529002320185615,0.7470146146416153,0.7529002320185615,0.5016053869041027,0.746336179137835,0.03225806451612903,0.03333333333333333,0.03278688524590164,0.033112582781456956,30,0.7684550545572745,0.4546459538534623,0.26865671641791045,0.27494199535962877
0.38,0.7529002320185615,0.7470146146416153,0.7529002320185615,0.5016053869041027,0.746336179137835,0.03225806451612903,0.03333333333333333,0.03278688524590164,0.033112582781456956,30,0.7684550545572745,0.4546459538534623,0.26865671641791045,0.27494199535962877
0.39,0.7563805104408353,0.7481890547183737,0.7563805104408353,0.5043095354943811,0.748793575613793,0.03571428571428571,0.03333333333333333,0.034482758620689655,0.03378378378378378,30,0.7684550545572745,0.45904205786161256,0.26865671641791045,0.2703016241299304
0.4,0.7563805104408353,0.7481890547183737,0.7563805104408353,0.5043095354943811,0.748793575613793,0.03571428571428571,0.03333333333333333,0.034482758620689655,0.03378378378378378,30,0.7684550545572745,0.45904205786161256,0.26865671641791045,0.2703016241299304
0.41,0.7563805104408353,0.7481890547183737,0.7563805104408353,0.5043095354943811,0.748793575613793,0.03571428571428571,0.03333333333333333,0.034482758620689655,0.03378378378378378,30,0.7684550545572745,0.45904205786161256,0.26865671641791045,0.2703016241299304
0.42,0.7575406032482599,0.7486555890472183,0.7575406032482599,0.5054093755968165,0.7496898929184994,0.037037037037037035,0.03333333333333333,0.03508771929824561,0.034013605442176874,30,0.7684550545572745,0.45866013662486005,0.26865671641791045,0.2691415313225058
0.43,0.7575406032482599,0.7486555890472183,0.7575406032482599,0.5054093755968165,0.7496898929184994,0.037037037037037035,0.03333333333333333,0.03508771929824561,0.034013605442176874,30,0.7684550545572745,0.45866013662486005,0.26865671641791045,0.2691415313225058
0.44,0.7587006960556845,0.7491219920834228,0.7587006960556845,0.5065128883918709,0.7505835230157564,0.038461538461538464,0.03333333333333333,0.03571428571428571,0.03424657534246576,30,0.7684550545572745,0.4582749123117482,0.26865671641791045,0.2679814385150812
0.45,0.759860788863109,0.7495887366713139,0.759860788863109,0.5076204874712716,0.7514745271507436,0.04,0.03333333333333333,0.03636363636363636,0.034482758620689655,30,0.7684550545572745,0.457886341885795,0.2835820895522388,0.2668213457076566
0.46,0.759860788863109,0.7495887366713139,0.759860788863109,0.5076204874712716,0.7514745271507436,0.04,0.03333333333333333,0.03636363636363636,0.034482758620689655,30,0.7684550545572745,0.457886341885795,0.2835820895522388,0.2668213457076566
0.47,0.7621809744779582,0.7505255072651353,0.7621809744779582,0.5098497462774242,0.7532489172017022,0.043478260869565216,0.03333333333333333,0.03773584905660377,0.03496503496503497,30,0.7684550545572745,0.4570989867784705,0.2835820895522388,0.26450116009280744
0.48,0.7633410672853829,0.7509968947869905,0.7633410672853829,0.5109723891719865,0.7541324411926519,0.045454545454545456,0.03333333333333333,0.038461538461538464,0.035211267605633804,30,0.7684550545572745,0.45670011220338824,0.2835820895522388,0.2633410672853828
0.49,0.7633410672853829,0.7509968947869905,0.7633410672853829,0.5109723891719865,0.7541324411926519,0.045454545454545456,0.03333333333333333,0.038461538461538464,0.035211267605633804,30,0.7684550545572745,0.45670011220338824,0.2835820895522388,0.2633410672853828
0.5,0.7633410672853829,0.7509968947869905,0.7633410672853829,0.5109723891719865,0.7541324411926519,0.045454545454545456,0.03333333333333333,0.038461538461538464,0.035211267605633804,30,0.7684550545572745,0.45670011220338824,0.2835820895522388,0.2633410672853828
