ticker,company_name,rating_date,sector,xai_shared_row_id,xai_shared_sample_id,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,6,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,1,1,0.017112602936670957,roe,-0.4365813676994084,-0.0413040891289711,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,7,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,1,1,0.017112602936670957,operating_cashflow_ps,-0.3235482963337073,0.018193183466792107,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,8,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,1,1,0.017112602936670957,pretax_profit_margin,0.581554161540587,0.01762242801487446,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,9,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,1,1,0.017112602936670957,free_cashflow_ps,-0.4966841266479834,0.01698440872132778,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,10,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,1,1,0.017112602936670957,current_ratio,-0.0475330219672951,-0.016065893694758415,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,1,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,operating_profit_margin,-2.093356175517609,0.289071649312973,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,2,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,net_profit_margin,-1.6695071113073647,-0.16624628007411957,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,3,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,asset_turnover,-1.4241630892476718,0.12064220011234283,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,4,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,ebit_margin,-2.08089916697054,-0.07317406684160233,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,5,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,free_cashflow_ps,-0.4966841266479834,0.05132432281970978,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,6,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,operating_cashflow_ps,-0.3235482963337073,-0.0508510060608387,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,7,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,gross_profit_margin,0.0414450804684852,0.043944910168647766,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,8,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,current_ratio,-0.0475330219672951,0.0337320938706398,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,9,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,roe,-0.4365813676994084,0.03081403486430645,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,10,fr_ttx,FR-TTX Fuzzy Rank Ensemble,2,2,0.9773978541407571,2,2,0.9773978541407571,roa,-1.1180728548007115,0.02125733159482479,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.0980774879119287,0.6952988972721996
