epoch,lr,context_dropout,last_y_mask_prob,train_Loss,val_Loss,train_NLL,val_NLL,train_Objective,val_Objective,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_AUC,val_AUC,train_QWK,val_QWK,train_ChgAcc,val_ChgAcc,train_PersistenceRate,val_PersistenceRate
11,0.0003,0.46206896551724136,0.39482758620689656,0.3421174837103754,0.2884911099954437,0.3421174837103754,0.2884911099954437,0.3421174837103754,0.2884911099954437,0.8773735987188287,0.9153132250580046,0.8844271358408111,0.7437339778803193,0.9603534119902911,0.9494124209268153,0.8816674054246991,0.8313787608423905,0.31315240083507306,0.19402985074626866,0.8945321436742164,0.9617169373549884
12,0.0003,0.4482758620689655,0.37931034482758624,0.33606034232287735,0.2873023782625552,0.33606034232287735,0.2873023782625552,0.33606034232287735,0.2873023782625552,0.8773735987188287,0.9153132250580046,0.8845665681954636,0.7437339778803193,0.9611610941442047,0.9502066324431778,0.8829755786630576,0.8313787608423905,0.27139874739039666,0.19402985074626866,0.8997940974605353,0.9617169373549884
13,0.0003,0.43448275862068964,0.36379310344827587,0.33162216686378815,0.28039242036796225,0.33162216686378815,0.28039242036796225,0.33162216686378815,0.28039242036796225,0.8779455502173416,0.919953596287703,0.8856626493585273,0.7632061243585669,0.9622070135575497,0.9511327480535764,0.8820045720788806,0.8459738786946018,0.27139874739039666,0.19402985074626866,0.9001372683596431,0.9663573085846868
14,0.0003,0.42068965517241375,0.34827586206896555,0.3204938673817629,0.2861281222298638,0.3204938673817629,0.2861281222298638,0.3204938673817629,0.2861281222298638,0.8867536032944406,0.9164733178654292,0.8932078690763327,0.7441279360319841,0.9647514453529107,0.9504326144817963,0.8912050528816885,0.8523270200818502,0.2776617954070981,0.1791044776119403,0.9074582475406086,0.9651972157772621
15,0.0003,0.4068965517241379,0.33275862068965517,0.2994821185215854,0.2820828778630343,0.2994821185215854,0.2820828778630343,0.2994821185215854,0.2820828778630343,0.8988789750629147,0.9153132250580046,0.9042925613472995,0.7494161636957711,0.9691493267308235,0.9516915086909941,0.9036436690957794,0.8521593669678644,0.27348643006263046,0.16417910447761194,0.9216426447037291,0.9663573085846868
16,0.0003,0.3931034482758621,0.3172413793103448,0.2879647814662962,0.2819866221700633,0.2879647814662962,0.2819866221700633,0.2879647814662962,0.2819866221700633,0.8953328757721345,0.9176334106728539,0.9014370009228857,0.7707238493174083,0.9715206085031974,0.9517647853870468,0.9018600167043237,0.8582952456367012,0.25260960334029225,0.11940298507462686,0.9206131320064058,0.9756380510440835
17,0.0003,0.3793103448275862,0.3017241379310345,0.2944359901403568,0.27802585445672895,0.2944359901403568,0.27802585445672895,0.2944359901403568,0.27802585445672895,0.900709219858156,0.9176334106728539,0.9066429288129889,0.7707238493174083,0.9693648604297719,0.9524229523381976,0.9071273880693193,0.8582952456367012,0.23799582463465555,0.11940298507462686,0.9277053305879661,0.9756380510440835
18,0.0003,0.36551724137931035,0.28620689655172415,0.282839988644896,0.2760928894486062,0.282839988644896,0.2760928894486062,0.282839988644896,0.2760928894486062,0.9034545870510181,0.9164733178654292,0.9093376370330776,0.7697823562086553,0.9718115073662513,0.9522426643593987,0.9065790034378904,0.8562388236711171,0.2609603340292276,0.11940298507462686,0.9279341111873713,0.974477958236659
19,0.0003,0.35172413793103446,0.2706896551724138,0.2722876441476002,0.277722962114208,0.2722876441476002,0.277722962114208,0.2722876441476002,0.277722962114208,0.9045984900480439,0.919953596287703,0.910314460414284,0.7988494362612394,0.9739159646395122,0.95318148686172,0.9124895027103221,0.8646757158913547,0.22129436325678498,0.1044776119402985,0.9330816746739876,0.9802784222737819
20,0.0003,0.33793103448275863,0.25517241379310346,0.26843058911593876,0.2754451874168179,0.26843058911593876,0.2754451874168179,0.26843058911593876,0.2754451874168179,0.9088309311370396,0.9187935034802784,0.9138913473182607,0.7885411872589699,0.9745494480071368,0.9530498796111484,0.9153416480069538,0.86211655880955,0.24217118997912318,0.1044776119402985,0.9355982612674445,0.9791183294663574
21,0.0003,0.32413793103448274,0.23965517241379308,0.2596143830513905,0.2717269317456575,0.2596143830513905,0.2717269317456575,0.2596143830513905,0.2717269317456575,0.916151910318005,0.919953596287703,0.9201277039875434,0.7897066884244711,0.9757194834755514,0.953947292712242,0.9219012341946858,0.8581770319183942,0.23173277661795408,0.1044776119402985,0.9437199725463281,0.9814385150812065
22,0.0003,0.3103448275862069,0.22413793103448276,0.2617398227032958,0.272168094728773,0.2617398227032958,0.272168094728773,0.2617398227032958,0.272168094728773,0.9090597117364447,0.9164733178654292,0.9137960966034117,0.7639376743420688,0.9761392228826896,0.9541250018686159,0.915746774654388,0.8516214913589314,0.1941544885177453,0.1044776119402985,0.9407458247540609,0.9779582366589327
23,0.0003,0.29655172413793107,0.20862068965517244,0.25363497362069204,0.27319802215923567,0.25363497362069204,0.27319802215923567,0.25363497362069204,0.27319802215923567,0.9137497140242508,0.919953596287703,0.9184039335517208,0.7760740908633021,0.9770649133625103,0.9524548540316662,0.9190007398271118,0.8556624309289476,0.17536534446764093,0.13432835820895522,0.9478380233356212,0.9767981438515081
24,0.0003,0.2827586206896552,0.19310344827586207,0.25363455066771456,0.2723591360857758,0.25363455066771456,0.2723591360857758,0.25363455066771456,0.2723591360857758,0.9164950812171128,0.9176334106728539,0.9200943971070794,0.7629613779455632,0.9769654347564094,0.95286842009235,0.923698023949709,0.8570333998308751,0.18997912317327767,0.11940298507462686,0.9493250972317547,0.9756380510440835
25,0.0003,0.2689655172413793,0.17758620689655175,0.2372971772755537,0.26977357645184147,0.2372971772755537,0.26977357645184147,0.2372971772755537,0.26977357645184147,0.9218714253031343,0.9187935034802784,0.9258239549543156,0.7947586563725615,0.9795402166215238,0.9538489852793051,0.9303571628845688,0.8573902086364522,0.18580375782881003,0.08955223880597014,0.9553877831159918,0.9825986078886311
26,0.0003,0.25517241379310346,0.16206896551724137,0.2294872590440603,0.27453152890686644,0.2294872590440603,0.27453152890686644,0.2294872590440603,0.27453152890686644,0.9245024021962938,0.9176334106728539,0.9280565980692544,0.7905812803240849,0.9805545752258248,0.953420103877856,0.9311692068488276,0.8560584178791927,0.17954070981210857,0.08955223880597014,0.9584763212079616,0.9814385150812065
27,0.0003,0.24137931034482757,0.146551724137931,0.23103710684138667,0.27003413310875196,0.23103710684138667,0.27003413310875196,0.23103710684138667,0.27003413310875196,0.9225577671013498,0.919953596287703,0.9262981727820038,0.8045755020647857,0.98068739233282,0.9552661787069884,0.9295599433396031,0.8599487309094848,0.1544885177453027,0.08955223880597014,0.9592770533058796,0.9837587006960556
28,0.0003,0.22758620689655173,0.13103448275862067,0.22076059959349875,0.2719538635693127,0.22076059959349875,0.2719538635693127,0.22076059959349875,0.2719538635693127,0.9301075268817204,0.9176334106728539,0.9323013788146612,0.778048038917604,0.9819770110625349,0.9544822197241801,0.935205311844137,0.8535386932642677,0.1837160751565762,0.1044776119402985,0.9633951040951727,0.9791183294663574
29,0.0003,0.21379310344827585,0.1155172413793103,0.21822984947530444,0.2733087754028303,0.21822984947530444,0.2733087754028303,0.21822984947530444,0.2733087754028303,0.9275909402882636,0.9164733178654292,0.9309388976008037,0.7701194371082818,0.9821594999061302,0.9540658011415216,0.936045428438389,0.8503118791936985,0.1544885177453027,0.11940298507462686,0.9647677876916038,0.9756380510440835
30,0.0003,0.2,0.09999999999999998,0.20842427152009338,0.26871816367948137,0.20842427152009338,0.26871816367948137,0.20842427152009338,0.26871816367948137,0.9351407000686341,0.9153132250580046,0.937796326191946,0.7729238596719906,0.9831920243540982,0.9570107250440211,0.9429623650516226,0.8500485250224314,0.13569937369519833,0.1044776119402985,0.9742621825669183,0.9767981438515081
31,0.0003,0.2,0.09999999999999998,0.21186313763673342,0.27016549147751934,0.21186313763673342,0.27016549147751934,0.21186313763673342,0.27016549147751934,0.9318233813772592,0.9187935034802784,0.9349951871092482,0.8036286879424135,0.982654735545868,0.9561544764158841,0.9399645026680598,0.857945233311511,0.15031315240083507,0.08955223880597014,0.9696865705788149,0.9825986078886311
32,0.0003,0.2,0.09999999999999998,0.20914654874608682,0.2712615589392987,0.20914654874608682,0.2712615589392987,0.20914654874608682,0.2712615589392987,0.9346831388698238,0.9164733178654292,0.9370440426459347,0.780515114784866,0.9832494170501987,0.9554788270370277,0.9409307522172319,0.8534830910648482,0.1544885177453027,0.07462686567164178,0.9718599862731641,0.9825986078886311
33,0.0003,0.2,0.09999999999999998,0.21156012463067822,0.2685182884923267,0.21156012463067822,0.2685182884923267,0.21156012463067822,0.2685182884923267,0.933539235872798,0.919953596287703,0.9361008318243078,0.7895933542107801,0.9830868545590516,0.9564709565954511,0.94109967886793,0.8580589682837357,0.16701461377870563,0.11940298507462686,0.9696865705788149,0.9791183294663574
34,0.0003,0.2,0.09999999999999998,0.20537614931819695,0.2723084973071955,0.20537614931819695,0.2723084973071955,0.20537614931819695,0.2723084973071955,0.9373141157629833,0.9187935034802784,0.9393804827484963,0.7887644511851798,0.9835609002760087,0.9560359219194559,0.9441395756601396,0.8561474416712007,0.17118997912317327,0.1044776119402985,0.9728894989704873,0.9802784222737819
35,0.0003,0.2,0.09999999999999998,0.20370193863182312,0.2703509394018943,0.20370193863182312,0.2703509394018943,0.20370193863182312,0.2703509394018943,0.9361702127659575,0.9176334106728539,0.9390147099842636,0.778048038917604,0.9840459207612415,0.9586721736378764,0.941818998206829,0.8535386932642677,0.18789144050104384,0.11940298507462686,0.9695721802791123,0.9767981438515081
36,0.0003,0.2,0.09999999999999998,0.21107362886774433,0.27569952513806506,0.21107362886774433,0.27569952513806506,0.21107362886774433,0.27569952513806506,0.9328528940745825,0.9153132250580046,0.9359715754721482,0.7660750896474952,0.9830603525828883,0.956850224422707,0.9399234315376247,0.8489824897880149,0.1732776617954071,0.1044776119402985,0.9681994966826813,0.9767981438515081
37,0.0003,0.2,0.09999999999999998,0.2025285680490469,0.27747233751340145,0.2025285680490469,0.27747233751340145,0.2025285680490469,0.27747233751340145,0.9333104552733928,0.9176334106728539,0.9361556859579244,0.7814209269964462,0.9842455567109404,0.9558168002999062,0.9412204246095819,0.8529566347935934,0.17745302713987474,0.11940298507462686,0.9678563257835735,0.9767981438515081
38,0.0003,0.2,0.09999999999999998,0.20287392494526316,0.27841158615740713,0.20287392494526316,0.27841158615740713,0.20287392494526316,0.27841158615740713,0.9344543582704187,0.9176334106728539,0.9366490065574272,0.7814209269964462,0.9845320050642533,0.9561209559448836,0.9406309649462291,0.8529566347935934,0.19832985386221294,0.11940298507462686,0.9670555936856554,0.9767981438515081
39,0.0003,0.2,0.09999999999999998,0.2060943063296543,0.28034306091111666,0.2060943063296543,0.28034306091111666,0.2060943063296543,0.28034306091111666,0.9347975291695264,0.9164733178654292,0.9378649950562261,0.7738719878955119,0.983368836192577,0.9548929844056998,0.9404172333017521,0.8520831903356442,0.1941544885177453,0.1044776119402985,0.967741935483871,0.9779582366589327
40,0.00015,0.2,0.09999999999999998,0.20134831845651255,0.2790348134641028,0.20134831845651255,0.2790348134641028,0.20134831845651255,0.2790348134641028,0.9330816746739876,0.9153132250580046,0.9364387892907279,0.7730454124969827,0.9844947533400159,0.9548081430347425,0.9400483487716437,0.8501733554106099,0.17536534446764093,0.1044776119402985,0.9676275451841684,0.9767981438515081
41,0.00015,0.2,0.09999999999999998,0.2001320943628397,0.27935977131474043,0.2001320943628397,0.27935977131474043,0.2001320943628397,0.27935977131474043,0.9351407000686341,0.9164733178654292,0.9385277034772473,0.7739914666848998,0.9845156796062424,0.9555778016988205,0.9425148486713256,0.8522062756895897,0.19206680584551147,0.1044776119402985,0.9679707160832761,0.9779582366589327
42,0.00015,0.2,0.09999999999999998,0.19578437791130304,0.2798319534331629,0.19578437791130304,0.2798319534331629,0.19578437791130304,0.2798319534331629,0.9360558224662548,0.9164733178654292,0.9389109931848699,0.7739914666848998,0.9853002973683119,0.9557313221816496,0.943526975345201,0.8522062756895897,0.18789144050104384,0.08955223880597014,0.9701441317776253,0.9802784222737819
43,0.00015,0.2,0.09999999999999998,0.19564402200242414,0.2800950731935191,0.19564402200242414,0.2800950731935191,0.19564402200242414,0.2800950731935191,0.9390299702585221,0.9187935034802784,0.9420225921069137,0.7852832623564331,0.9849326289325294,0.9553070967344931,0.9460171498780532,0.8565932989056368,0.1941544885177453,0.11940298507462686,0.9715168153740563,0.9779582366589327
44,0.00015,0.2,0.09999999999999998,0.20060139485734793,0.28021868468713873,0.20060139485734793,0.28021868468713873,0.20060139485734793,0.28021868468713873,0.9342255776710136,0.9176334106728539,0.9374728552018677,0.7748183213906344,0.9844516230882375,0.9549990496843787,0.9420135206529974,0.8541161618471729,0.18997912317327767,0.11940298507462686,0.9673987645847633,0.9767981438515081
45,0.00015,0.2,0.09999999999999998,0.1982745971403687,0.28128511131916134,0.1982745971403687,0.28128511131916134,0.1982745971403687,0.28128511131916134,0.9350263097689316,0.9164733178654292,0.9384444653971586,0.7739914666848998,0.9850517437905407,0.954892971937226,0.9406414825279458,0.8522062756895897,0.1837160751565762,0.1044776119402985,0.9686570578814917,0.9779582366589327
46,0.00015,0.2,0.09999999999999998,0.193453076010682,0.284140464877861,0.193453076010682,0.284140464877861,0.193453076010682,0.284140464877861,0.9360558224662548,0.9164733178654292,0.9391717149398117,0.7739914666848998,0.985455283372068,0.9546201708072989,0.9432606131357111,0.8522062756895897,0.21085594989561587,0.1044776119402985,0.9673987645847633,0.9779582366589327
47,7.5e-05,0.2,0.09999999999999998,0.19210641798943628,0.286011144726293,0.19210641798943628,0.286011144726293,0.19210641798943628,0.286011144726293,0.9377716769617936,0.9153132250580046,0.9411995309805788,0.7730454124969827,0.9859039659296484,0.9545794449929028,0.9444016264362549,0.8501733554106099,0.20668058455114824,0.1044776119402985,0.9693433996797072,0.9767981438515081
48,7.5e-05,0.2,0.09999999999999998,0.19883618673070622,0.2865481007749133,0.19883618673070622,0.2865481007749133,0.19883618673070622,0.2865481007749133,0.9360558224662548,0.9164733178654292,0.9393792118482188,0.7739914666848998,0.9845329599348777,0.9540748220546874,0.9441514515708405,0.8522062756895897,0.19624217118997914,0.1044776119402985,0.9687714481811942,0.9779582366589327
49,7.5e-05,0.2,0.09999999999999998,0.19149821836461303,0.28702565764883003,0.19149821836461303,0.28702565764883003,0.19149821836461303,0.28702565764883003,0.9362846030656601,0.9153132250580046,0.9394521163901951,0.7731658317074714,0.9859051152275548,0.9538409524099277,0.9439509935304571,0.8502979781360828,0.1941544885177453,0.08955223880597014,0.9693433996797072,0.9791183294663574
50,7.5e-05,0.2,0.09999999999999998,0.19207617682938552,0.2863351150551971,0.19207617682938552,0.2863351150551971,0.19207617682938552,0.2863351150551971,0.9351407000686341,0.9164733178654292,0.9385732987306693,0.7739914666848998,0.9856216816784601,0.9539507525757793,0.9424348442335229,0.8522062756895897,0.1837160751565762,0.1044776119402985,0.9687714481811942,0.9779582366589327
51,7.5e-05,0.2,0.09999999999999998,0.1951150688460151,0.2871086742996893,0.1951150688460151,0.2871086742996893,0.1951150688460151,0.2871086742996893,0.9377716769617936,0.9153132250580046,0.9402821606105483,0.7731658317074714,0.985523409833819,0.9541424454840591,0.9433136437193617,0.8502979781360828,0.19624217118997914,0.08955223880597014,0.9702585220773279,0.9791183294663574
52,7.5e-05,0.2,0.09999999999999998,0.19390737156086887,0.2877798436896707,0.19390737156086887,0.2877798436896707,0.19390737156086887,0.2877798436896707,0.9385724090597117,0.91415313225058,0.9416241514004593,0.7722200596271911,0.9854706763085005,0.9540282727734267,0.9437773052483592,0.8482651097079787,0.20876826722338204,0.08955223880597014,0.9695721802791123,0.9779582366589327
53,7.5e-05,0.2,0.09999999999999998,0.18804554481786304,0.28868645751144384,0.18804554481786304,0.28868645751144384,0.18804554481786304,0.28868645751144384,0.9390299702585221,0.9153132250580046,0.9418709043023696,0.7730454124969827,0.9862477448358345,0.9541366488299302,0.9458366949001399,0.8501733554106099,0.18997912317327767,0.1044776119402985,0.9723175474719744,0.9767981438515081
54,3.75e-05,0.2,0.09999999999999998,0.1919791836831041,0.2887978169315099,0.1919791836831041,0.2887978169315099,0.1919791836831041,0.2887978169315099,0.9368565545641729,0.9153132250580046,0.940492271698635,0.7730454124969827,0.9858571293758457,0.9539687530244324,0.9444638847051245,0.8501733554106099,0.19832985386221294,0.1044776119402985,0.9695721802791123,0.9767981438515081
55,3.75e-05,0.2,0.09999999999999998,0.194343462589812,0.28816630959234213,0.194343462589812,0.28816630959234213,0.194343462589812,0.28816630959234213,0.9378860672614963,0.9153132250580046,0.9412765754906349,0.7730454124969827,0.9853224615743758,0.9539390895599258,0.945317910828351,0.8501733554106099,0.18789144050104384,0.1044776119402985,0.9715168153740563,0.9767981438515081
56,3.75e-05,0.2,0.09999999999999998,0.19137469964969953,0.28787704576195805,0.19137469964969953,0.28787704576195805,0.19137469964969953,0.28787704576195805,0.9384580187600091,0.9153132250580046,0.9413834819081307,0.7730454124969827,0.9858510424930276,0.9541294007296003,0.9441063421061514,0.8501733554106099,0.2045929018789144,0.1044776119402985,0.9701441317776253,0.9767981438515081
57,3.75e-05,0.2,0.09999999999999998,0.18861171390986556,0.28835269867544105,0.18861171390986556,0.28835269867544105,0.18861171390986556,0.28835269867544105,0.937657286662091,0.9153132250580046,0.9407864222481376,0.7730454124969827,0.9862451177443595,0.9538436718061186,0.9434646774717017,0.8501733554106099,0.22338204592901878,0.1044776119402985,0.9675131548844658,0.9767981438515081
58,3.75e-05,0.2,0.09999999999999998,0.19143410801232966,0.2896893983166622,0.19143410801232966,0.2896893983166622,0.19143410801232966,0.2896893983166622,0.9391443605582247,0.9153132250580046,0.9425158714064242,0.7730454124969827,0.9856288197789045,0.9534464910577917,0.9449488751177753,0.8501733554106099,0.22338204592901878,0.1044776119402985,0.9686570578814917,0.9767981438515081
59,3.75e-05,0.2,0.09999999999999998,0.1945133679752027,0.289683493066,0.1945133679752027,0.289683493066,0.1945133679752027,0.289683493066,0.9351407000686341,0.9153132250580046,0.939010249864577,0.7730454124969827,0.9857254837635105,0.953279197573365,0.9427767586709981,0.8501733554106099,0.18162839248434237,0.1044776119402985,0.9693433996797072,0.9767981438515081
60,3.75e-05,0.2,0.09999999999999998,0.1939587481362518,0.290021675265029,0.1939587481362518,0.290021675265029,0.1939587481362518,0.290021675265029,0.9392587508579272,0.9153132250580046,0.9424527393861224,0.7730454124969827,0.9852064884628725,0.9531713862945855,0.9462728425492342,0.8501733554106099,0.1941544885177453,0.1044776119402985,0.9724319377716769,0.9767981438515081
61,1.875e-05,0.2,0.09999999999999998,0.1908334992592462,0.28930425277442223,0.1908334992592462,0.28930425277442223,0.1908334992592462,0.28930425277442223,0.938229238160604,0.9164733178654292,0.9412989089784328,0.7738719878955119,0.9861258193782289,0.9532313087035605,0.9436774767160996,0.8520831903356442,0.21085594989561587,0.11940298507462686,0.9687714481811942,0.9756380510440835
62,1.875e-05,0.2,0.09999999999999998,0.19082114416479493,0.2889534600096346,0.19082114416479493,0.2889534600096346,0.19082114416479493,0.2889534600096346,0.9375428963623885,0.9153132250580046,0.9410404049598001,0.7730454124969827,0.9857156002290731,0.9532905827243158,0.9435990921835922,0.8501733554106099,0.20876826722338204,0.1044776119402985,0.9687714481811942,0.9767981438515081
63,1.875e-05,0.2,0.09999999999999998,0.19484737483404016,0.2887244965803319,0.19484737483404016,0.2887244965803319,0.19484737483404016,0.2887244965803319,0.9360558224662548,0.9153132250580046,0.9391594900499731,0.7730454124969827,0.9856728304516332,0.9536513683564021,0.9420180903625504,0.8501733554106099,0.18580375782881003,0.1044776119402985,0.9694577899794098,0.9767981438515081
64,1.875e-05,0.2,0.09999999999999998,0.19359530658859378,0.2889975677233561,0.19359530658859378,0.2889975677233561,0.19359530658859378,0.2889975677233561,0.9355982612674445,0.9153132250580046,0.9387641142271145,0.7730454124969827,0.9857714199529637,0.9536413257456028,0.941836602561236,0.8501733554106099,0.18162839248434237,0.1044776119402985,0.9696865705788149,0.9767981438515081
65,1.875e-05,0.2,0.09999999999999998,0.18920941476321718,0.28888003009516233,0.18920941476321718,0.28888003009516233,0.18920941476321718,0.28888003009516233,0.9368565545641729,0.9153132250580046,0.9400586398682874,0.7730454124969827,0.9861662441725061,0.953840435961332,0.9438831336488666,0.8501733554106099,0.20668058455114824,0.1044776119402985,0.9680851063829787,0.9767981438515081
66,1.875e-05,0.2,0.09999999999999998,0.1876167675854821,0.2892633108141251,0.1876167675854821,0.2892633108141251,0.1876167675854821,0.2892633108141251,0.9365133836650652,0.9164733178654292,0.9399848052758868,0.7738719878955119,0.9865366538338018,0.953939210741353,0.9429722239245747,0.8520831903356442,0.19206680584551147,0.11940298507462686,0.9694577899794098,0.9756380510440835
67,1.875e-05,0.2,0.09999999999999998,0.18977231323187205,0.2895727969723345,0.18977231323187205,0.2895727969723345,0.18977231323187205,0.2895727969723345,0.9381148478609014,0.9153132250580046,0.9414010424858738,0.7730454124969827,0.9860372643547172,0.9539934636084269,0.9441616105152628,0.8501733554106099,0.21294363256784968,0.1044776119402985,0.9692290093800046,0.9767981438515081
68,9.375e-06,0.2,0.09999999999999998,0.18620213853620168,0.2898718768302913,0.18620213853620168,0.2898718768302913,0.18620213853620168,0.2898718768302913,0.9381148478609014,0.9153132250580046,0.941228511759333,0.7730454124969827,0.9868257884665095,0.9540206695146912,0.9458585876402049,0.8501733554106099,0.21085594989561587,0.1044776119402985,0.9694577899794098,0.9767981438515081
69,9.375e-06,0.2,0.09999999999999998,0.19413227184812637,0.2895470005384454,0.19413227184812637,0.2895470005384454,0.19413227184812637,0.2895470005384454,0.9347975291695264,0.9164733178654292,0.9379756308410471,0.7738719878955119,0.9854313419932179,0.9540438731788106,0.940045549151997,0.8520831903356442,0.20041753653444677,0.11940298507462686,0.9667124227865477,0.9756380510440835
70,9.375e-06,0.2,0.09999999999999998,0.18398881313784993,0.28973012896397277,0.18398881313784993,0.28973012896397277,0.18398881313784993,0.28973012896397277,0.9397163120567376,0.9164733178654292,0.9427664360778337,0.7738719878955119,0.9867275821323526,0.9540161795676442,0.9456194650216897,0.8520831903356442,0.22338204592901878,0.11940298507462686,0.9692290093800046,0.9756380510440835
71,9.375e-06,0.2,0.09999999999999998,0.18859978754851509,0.2897479720154384,0.18859978754851509,0.2897479720154384,0.18859978754851509,0.2897479720154384,0.9393731411576298,0.9164733178654292,0.9422793578449746,0.7738719878955119,0.9859539194545843,0.9541253768883075,0.946132632898502,0.8520831903356442,0.20668058455114824,0.11940298507462686,0.9708304735758407,0.9756380510440835
72,9.375e-06,0.2,0.09999999999999998,0.1913850025225493,0.28954287941660517,0.1913850025225493,0.28954287941660517,0.1913850025225493,0.28954287941660517,0.9360558224662548,0.9164733178654292,0.9393815195158196,0.7738719878955119,0.9859918060221777,0.9540843811811079,0.9438595052218911,0.8520831903356442,0.20668058455114824,0.11940298507462686,0.9676275451841684,0.9756380510440835
73,9.375e-06,0.2,0.09999999999999998,0.18986813282903886,0.2897659692299615,0.18986813282903886,0.2897659692299615,0.18986813282903886,0.2897659692299615,0.9363989933653626,0.9164733178654292,0.9396083785044663,0.7738719878955119,0.9863313515903703,0.9541136237794555,0.9441068697901734,0.8520831903356442,0.21085594989561587,0.11940298507462686,0.967741935483871,0.9756380510440835
74,9.375e-06,0.2,0.09999999999999998,0.19151490643787536,0.28988907736857916,0.19151490643787536,0.28988907736857916,0.19151490643787536,0.28988907736857916,0.9351407000686341,0.9164733178654292,0.9383522188600887,0.7738719878955119,0.9862977030685798,0.954161069052963,0.9414783213186894,0.8520831903356442,0.20250521920668058,0.11940298507462686,0.9670555936856554,0.9756380510440835
