class0_threshold,Accuracy,Precision_Weighted,Recall_Weighted,Macro_F1,Weighted_F1,Class0_Precision,Class0_Recall,Class0_F1,Class0_F2,Class0_Support,AUC,QWK,ChgAcc,Ordinal_MAE
0.05,0.894431554524362,0.9214033137309711,0.894431554524362,0.7754174120453191,0.9018583621454176,0.3783783783783784,0.9333333333333333,0.5384615384615384,0.7216494845360826,30,0.9746558815726004,0.8410368381452576,0.1044776119402985,0.10904872389791183
0.06,0.8979118329466357,0.9211335716166332,0.8979118329466357,0.7802133620271817,0.904503775412834,0.391304347826087,0.9,0.5454545454545454,0.7142857142857143,30,0.9746558815726004,0.8430473744870799,0.08955223880597014,0.10556844547563805
0.07,0.8990719257540604,0.9202751719392395,0.8990719257540604,0.7798982188295165,0.9052952480473248,0.3939393939393939,0.8666666666666667,0.5416666666666666,0.6989247311827957,30,0.9746558815726004,0.8429800992759233,0.07462686567164178,0.10440835266821345
0.08,0.9013921113689095,0.9209633721917266,0.9013921113689095,0.7852104288577876,0.90712941365056,0.40625,0.8666666666666667,0.5531914893617021,0.7065217391304348,30,0.9746558815726004,0.8451311534315487,0.07462686567164178,0.10208816705336426
0.09,0.9071925754060325,0.9227928429425951,0.9071925754060325,0.7991978600196084,0.9117464656064972,0.4406779661016949,0.8666666666666667,0.5842696629213483,0.7262569832402234,30,0.9746558815726004,0.8506484657584382,0.07462686567164178,0.0962877030162413
0.1,0.9083526682134571,0.9231805211083554,0.9083526682134571,0.8021284271284271,0.912676650495676,0.4482758620689655,0.8666666666666667,0.5909090909090909,0.7303370786516854,30,0.9746558815726004,0.8517765862656517,0.07462686567164178,0.0951276102088167
0.11,0.9118329466357309,0.9233336302907463,0.9118329466357309,0.808267520734708,0.9153236362474096,0.4716981132075472,0.8333333333333334,0.6024096385542169,0.7225433526011561,30,0.9746558815726004,0.8541129902556159,0.05970149253731343,0.09164733178654293
0.12,0.9106728538283063,0.9207924326253792,0.9106728538283063,0.7987654320987655,0.9140134914496862,0.46,0.7666666666666667,0.575,0.6764705882352942,30,0.9746558815726004,0.8506968500765326,0.04477611940298507,0.09280742459396751
0.13,0.9106728538283063,0.9197521297887038,0.9106728538283063,0.7953015107074148,0.9137984856557471,0.4583333333333333,0.7333333333333333,0.5641025641025641,0.6547619047619048,30,0.9746558815726004,0.8495417163918588,0.029850746268656716,0.09280742459396751
0.14,0.9153132250580046,0.9217242642569301,0.9153132250580046,0.8082409332409334,0.9175642713925776,0.5,0.7333333333333333,0.5945945945945946,0.6707317073170731,30,0.9746558815726004,0.8542850310461693,0.029850746268656716,0.08816705336426914
0.15,0.9164733178654292,0.9222570085024971,0.9164733178654292,0.8116434877942228,0.9185177087087755,0.5116279069767442,0.7333333333333333,0.6027397260273972,0.6748466257668712,30,0.9746558815726004,0.8554942484964133,0.029850746268656716,0.08700696055684455
0.16,0.9176334106728539,0.9228080677157798,0.9176334106728539,0.8151189510678561,0.9194765751576428,0.5238095238095238,0.7333333333333333,0.6111111111111112,0.6790123456790123,30,0.9746558815726004,0.8567130437673498,0.04477611940298507,0.08584686774941995
