class0_threshold,Accuracy,Precision_Weighted,Recall_Weighted,Macro_F1,Weighted_F1,Class0_Precision,Class0_Recall,Class0_F1,Class0_F2,Class0_Support,AUC,QWK,ChgAcc,Ordinal_MAE
0.23,0.919953596287703,0.9210533603131558,0.919953596287703,0.8399693288847182,0.9203948905840524,0.6470588235294118,0.7333333333333333,0.6875,0.7142857142857143,30,0.9683863045240618,0.8668223095806225,0.07462686567164178,0.08120649651972157
0.24,0.919953596287703,0.9210533603131558,0.919953596287703,0.8399693288847182,0.9203948905840524,0.6470588235294118,0.7333333333333333,0.6875,0.7142857142857143,30,0.9683863045240618,0.8668223095806225,0.07462686567164178,0.08120649651972157
0.25,0.919953596287703,0.9210533603131558,0.919953596287703,0.8399693288847182,0.9203948905840524,0.6470588235294118,0.7333333333333333,0.6875,0.7142857142857143,30,0.9683863045240618,0.8668223095806225,0.07462686567164178,0.08120649651972157
0.26,0.919953596287703,0.9210533603131558,0.919953596287703,0.8399693288847182,0.9203948905840524,0.6470588235294118,0.7333333333333333,0.6875,0.7142857142857143,30,0.9683863045240618,0.8668223095806225,0.07462686567164178,0.08120649651972157
0.27,0.9187935034802784,0.9196444412632105,0.9187935034802784,0.8324996313931603,0.9191579850625033,0.6363636363636364,0.7,0.6666666666666666,0.6862745098039216,30,0.9683863045240618,0.8644181005692517,0.07462686567164178,0.08236658932714618
0.28,0.9187935034802784,0.9196444412632105,0.9187935034802784,0.8324996313931603,0.9191579850625033,0.6363636363636364,0.7,0.6666666666666666,0.6862745098039216,30,0.9683863045240618,0.8644181005692517,0.07462686567164178,0.08236658932714618
0.29,0.9187935034802784,0.9196444412632105,0.9187935034802784,0.8324996313931603,0.9191579850625033,0.6363636363636364,0.7,0.6666666666666666,0.6862745098039216,30,0.9683863045240618,0.8644181005692517,0.07462686567164178,0.08236658932714618
0.3,0.9187935034802784,0.9196444412632105,0.9187935034802784,0.8324996313931603,0.9191579850625033,0.6363636363636364,0.7,0.6666666666666666,0.6862745098039216,30,0.9683863045240618,0.8644181005692517,0.07462686567164178,0.08236658932714618
0.31,0.9187935034802784,0.9196444412632105,0.9187935034802784,0.8324996313931603,0.9191579850625033,0.6363636363636364,0.7,0.6666666666666666,0.6862745098039216,30,0.9683863045240618,0.8644181005692517,0.07462686567164178,0.08236658932714618
0.32,0.9187935034802784,0.9196444412632105,0.9187935034802784,0.8324996313931603,0.9191579850625033,0.6363636363636364,0.7,0.6666666666666666,0.6862745098039216,30,0.9683863045240618,0.8644181005692517,0.07462686567164178,0.08236658932714618
0.33,0.9187935034802784,0.9196444412632105,0.9187935034802784,0.8324996313931603,0.9191579850625033,0.6363636363636364,0.7,0.6666666666666666,0.6862745098039216,30,0.9683863045240618,0.8644181005692517,0.07462686567164178,0.08236658932714618
0.34,0.9187935034802784,0.9196444412632105,0.9187935034802784,0.8324996313931603,0.9191579850625033,0.6363636363636364,0.7,0.6666666666666666,0.6862745098039216,30,0.9683863045240618,0.8644181005692517,0.07462686567164178,0.08236658932714618
0.35,0.9187935034802784,0.9196444412632105,0.9187935034802784,0.8324996313931603,0.9191579850625033,0.6363636363636364,0.7,0.6666666666666666,0.6862745098039216,30,0.9683863045240618,0.8644181005692517,0.07462686567164178,0.08236658932714618
0.36,0.919953596287703,0.9203889875111122,0.919953596287703,0.836399182007091,0.9201379764672165,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9683863045240618,0.8712680994740601,0.08955223880597014,0.08004640371229699
0.37,0.919953596287703,0.9203889875111122,0.919953596287703,0.836399182007091,0.9201379764672165,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9683863045240618,0.8712680994740601,0.08955223880597014,0.08004640371229699
0.38,0.9211136890951276,0.9212649402898134,0.9211136890951276,0.8407722998260218,0.9211787074841488,0.6774193548387096,0.7,0.6885245901639344,0.695364238410596,30,0.9683863045240618,0.8726082534273369,0.1044776119402985,0.07888631090487239
0.39,0.9211136890951276,0.9212649402898134,0.9211136890951276,0.8407722998260218,0.9211787074841488,0.6774193548387096,0.7,0.6885245901639344,0.695364238410596,30,0.9683863045240618,0.8726082534273369,0.1044776119402985,0.07888631090487239
0.4,0.9211136890951276,0.9212649402898134,0.9211136890951276,0.8407722998260218,0.9211787074841488,0.6774193548387096,0.7,0.6885245901639344,0.695364238410596,30,0.9683863045240618,0.8726082534273369,0.1044776119402985,0.07888631090487239
