Split,Calibration,Protocol,NLL,Objective,CDF_EMD2,Brier,ECE,Accuracy,Macro_F1,Weighted_F1,QWK,Ordinal_MAE,AUC_ROC_OVR_Macro,AUC,ChgAcc,Temperature
Val,raw,benchmark_ce,0.25546039926866393,0.25546039926866393,0.03260901714152847,0.12777675601672278,0.01690404404492936,0.9222737819025522,0.8149884470212139,0.9211794556255134,0.8644775851226305,0.07888631090487239,0.9597804516496952,0.9597804516496952,,1.0431389311321249
Val,temperature_oof,benchmark_ce,0.25607904099164064,0.25607904099164064,0.03263901503336849,0.12781667863023163,0.009555970354777357,0.9222737819025522,0.8149884470212139,0.9211794556255134,0.8644775851226305,0.07888631090487239,0.9581272284693468,0.9581272284693468,,1.0431389311321249
Test,raw,benchmark_ce,0.2526528320410538,0.2526528320410538,0.03292561024843334,0.12927853032846698,0.011139686604240645,0.9233894370284388,0.8027771859752478,0.9221612184181659,0.8684836193253682,0.0771909460243761,0.9619748091105761,0.9619748091105761,,1.0431389311321249
Test,temperature,benchmark_ce,0.25267308966785657,0.25267308966785657,0.032908700566276934,0.12910611501732308,0.009584067900014454,0.9233894370284388,0.8027771859752478,0.9221612184181659,0.8684836193253682,0.0771909460243761,0.9620248558979086,0.9620248558979086,,1.0431389311321249
