ticker,company_name,rating_date,sector,xai_shared_row_id,xai_shared_sample_id,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,4,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,1,1,0.026095795036518144,roa,-1.1180728548007115,0.22650301456451416,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,5,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,1,1,0.026095795036518144,roe,-0.4365813676994084,-0.07105953991413116,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,6,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,1,1,0.026095795036518144,pretax_profit_margin,0.581554161540587,0.03877289593219757,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,7,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,1,1,0.026095795036518144,debt_equity_ratio,-0.1479470613960644,0.028529923409223557,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,8,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,1,1,0.026095795036518144,gross_profit_margin,0.0414450804684852,-0.026411568745970726,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,9,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,1,1,0.026095795036518144,operating_cashflow_ps,-0.3235482963337073,-0.016557391732931137,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,10,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,1,1,0.026095795036518144,current_ratio,-0.0475330219672951,-0.009542886167764664,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,1,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,operating_profit_margin,-2.093356175517609,0.42314857244491577,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,2,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,ebit_margin,-2.08089916697054,-0.3611994683742523,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,3,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,asset_turnover,-1.4241630892476718,0.33812209963798523,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,4,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,roa,-1.1180728548007115,-0.3116929829120636,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,5,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,roe,-0.4365813676994084,0.10585257411003113,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,6,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,operating_cashflow_ps,-0.3235482963337073,0.09201117604970932,supports_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,7,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,debt_equity_ratio,-0.1479470613960644,-0.0521235354244709,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,8,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,net_profit_margin,-1.6695071113073647,-0.048076462000608444,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,9,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,free_cashflow_ps,-0.4966841266479834,-0.029912816360592842,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,10,fi_pll,FI-PLL Fuzzy Choquet Ensemble,2,2,0.9698052092995924,2,2,0.9698052092995924,pretax_profit_margin,0.581554161540587,-0.023879000917077065,opposes_explained_class,aligned_financial_features,fp,fp,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.10154273419021388,0.701683110853163
