rating_detail,company_name,ticker,rating_agency,rating_date,sector,source,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps
2,Shaw Communications Inc.,SJR,6,2010-11-16,9,2,-1.461702430072339,0.41594840378037484,2.2727521048480375,1.2116690121164375,1.221556105181365,0.7063290172781942,0.6106164153265494,-0.8586567399705065,0.2638170857488516,0.2109540022182428,0.06270082003441359,-0.01955211510801953
1,Tutor Perini Corporation,TPC,6,2010-11-19,8,2,-0.49738666565374196,-0.6903838264647197,-1.4405951230867444,-0.7155922594012754,-0.7011882377222916,-0.493023608011335,-0.4405340630236674,1.6135122773865596,-0.0418528005099853,-0.014157099175850679,-0.7572509535791832,-0.5000453181076299
2,Avnet Inc.,AVT,6,2010-11-23,4,2,0.2677465948856496,-0.32156190603077534,-1.2651520360793311,-0.7826317187658366,-0.768070576484291,-0.5700633684606682,-0.4899802238533237,2.3030847496981273,0.03482219700731478,0.057471243735030875,-2.4932707179963636,-2.390799908672588
2,Microsoft Corp.,MSFT,6,2010-11-23,10,2,0.4553809458199169,-0.6426630435264997,1.4761301351367315,1.8047878117671008,1.8132848103402905,2.0643194518443435,1.8664767499290462,-0.06433423495205005,0.7247208045317126,2.470961959672534,0.13085262691637856,0.10566280293245357
1,Koppers Holdings Inc.,KOP,6,2010-11-23,0,2,1.0686961701281055,1.8895400096683916,-1.1080491930373744,-0.356078910222411,-0.34251748116853725,-0.5614303345974946,-0.5349907354640785,1.5139067841032103,0.6984084258124045,-0.2746729981860857,1.5464105435526683,1.31232168656708
2,Fluor Corp.,FLR,6,2010-11-23,8,2,-0.11948773212483793,-0.7573204954462027,-1.5054546107780264,-0.6314133848311937,-0.6172066534588558,-0.39544246158869834,-0.39744236958104584,2.8476969538488452,0.24812781232947007,0.8906509016450239,1.4725261015930442,1.1059518303379712
2,Korea Electric Power Corp.,KEP,6,2010-11-30,9,2,-0.7686803078466632,0.021052823373346283,-1.2116894418353812,-0.6364968906507835,-0.6222782450490489,-0.7473963078466248,-0.710584368690568,-0.862143038675355,-0.3185494195468135,-0.8919856501560958,1.303580935424044,-1.0137778425339266
2,Southern Power Company,SCCO,6,2010-12-01,8,2,1.1226090711806223,-0.41814377080873727,0.2662523113082336,1.8810443149148952,1.8893625908695344,1.9144200921200938,1.4729994707203315,-0.28661262307648755,0.2997582512017554,1.7316523771950836,0.43183725835986564,0.09095541375114148
2,TransAlta Corporation,TAC,0,2010-12-03,9,2,-0.8136533266560827,0.3384424637534514,0.49245133076132286,0.0572983721597667,0.06989096751019432,-0.13172715577485863,-0.07890850165131592,-1.069926073126201,-0.16727496866609692,-0.5167869529537789,0.9411014690650004,-0.5451935825711925
1,Micron Technology Inc.,MCHP,6,2010-12-03,10,2,3.4055208456463557,-0.5331182746548208,0.5206825361646855,0.9561008873099742,0.966586956233982,1.0950946928562244,1.3161409570490534,-0.8326228221692343,0.047973274189249966,0.627190729459918,-0.005298664886699503,0.05016028773447878
1,Companhia de Saneamento Basico do Estado de Sao Paulo,SBS,6,2010-12-07,9,2,-1.0811638441433078,-0.14307859701637346,0.4372739819359737,1.364444342588761,1.3739733756065475,1.345531150953629,1.1167156209903257,-0.995787862779008,0.019613468293512185,0.24544826225486696,0.6044356742402,-0.08251715335782286
2,Kohl's Corp.,KSS,6,2010-12-07,4,2,0.6006888605287439,-0.4876436145622769,-0.2239827713120961,-0.16456677590430474,-0.15145419447281858,-0.08258178213325627,-0.15895892212527293,0.9204678650141092,0.00293754457437811,0.4200771786697639,0.75467616756446,0.8304603543413008
2,Madison Gas & Electric Co.,MGEE,6,2010-12-07,9,2,-0.4136929203554756,-0.023022982132955002,0.42937085075050857,0.2273093162577352,0.2395034563963824,0.3596241264187248,0.19393289921506118,-0.7357129657960395,-0.053994222592432736,-0.16754900035383505,1.1617564350165777,0.24620698707522448
2,FMC Technologies Inc.,FTI,6,2010-12-10,1,2,-0.49789161304646457,-0.24868244485854923,0.057682735912151964,0.42159894089194205,0.43333772379496477,0.4343965299268459,0.23271241720319372,-0.1677615851344579,0.009948896315884088,0.30768355109852136,1.4238665402963107,1.1867958300661137
1,PNM Resources Inc,PNM,6,2010-12-14,9,2,-0.7682633683480089,0.11195129865520856,0.07146502566241404,-0.09905057477354808,-0.08609154387926475,-0.3481245668149888,0.013263673937328,-1.0079891692609932,-0.21685798036195275,-0.6545848132368609,0.345491479210932,-0.793260286352393
1,TransAlta Corp.,TAC,6,2010-12-16,9,2,-0.8136533266560827,0.3384424637534514,0.49245133076132286,0.0572983721597667,0.06989096751019432,-0.13172715577485863,-0.07890850165131592,-1.069926073126201,-0.16727496866609692,-0.5167869529537789,0.9411014690650004,-0.5451935825711925
2,National Grid USA,NGG,6,2010-12-16,9,2,-1.1458856657237606,1.8631563333028314,-0.7989596599668156,0.7908570037514548,0.8017303553116957,0.4212132000002737,0.22625689031780938,-0.9712585376260969,0.4843641008098645,-0.33759591188196114,2.3382027792844147,1.465396690667713
1,IRSA Inversiones Y Representaciones S.A.,IRS,6,2010-12-17,4,1,-0.9687709240807634,0.2176018378407832,0.8304026411178685,1.765755342909323,1.6752725817531329,1.8391516338946874,1.6288417636106864,-1.2019534639770824,0.06483965720148036,0.2371053687340102,0.174447598824818,0.003919418480221009
2,Carpenter Technology Corp.,CRS,6,2010-12-20,1,2,1.6370247746218896,-0.2955745148965833,-1.257923562434089,-0.9846647821117358,-0.9696301342716555,-0.7948744899545563,-0.6814232512878028,-0.0028260734460298317,-0.3044065798874068,-0.8527884110886638,-0.8611068370473334,0.1843302334371461
2,Biogen Inc.,BIIB,6,2010-12-22,7,1,0.704862589489366,-0.26092937534009786,1.9319472982985706,1.000295834771991,0.9826502078581345,1.1624279570559382,1.0057657086555407,-0.35800463804773325,0.11184775188733473,1.0376280848332156,2.669019190038513,4.511663589671752
2,Walt Disney Company (The),DIS,6,2010-12-23,4,1,-0.6527312852596392,-0.003928330923000227,2.2727521048480375,0.310686491154984,0.3679993063316193,0.4829968093428194,0.27014356714803617,-0.42924605940389077,-0.043776300830241546,0.13559256467920283,1.1690254124031227,0.6126101865415515
2,Motorola Solutions Inc.,MSI,6,2011-01-04,10,2,0.3077667787650866,-0.506602037873579,0.2666900355456401,-0.2414544673371036,-0.22816168396899678,-0.11038655718042023,0.08254063447115777,-1.0330478696917573,-0.25304708643422447,-0.6922890984759621,0.06099775852205958,0.009240786333618939
2,ITT Corp.,ITT,6,2011-01-12,1,2,-0.05133471498726695,-0.4430980676854498,-0.46039000187974377,-1.8744078891342837,-1.8572879474325648,-1.9857063123861391,2.5866129167422685,-1.4444492889179652,-0.38848401074171063,-1.0638692433715364,-1.8775058575110302,-1.3669417459617124
2,Marathon Oil Corporation,MRO,6,2011-01-13,5,2,-0.4806485101347825,-0.41463030204092194,0.569551033825215,1.6486351300369373,1.657498104166577,1.7311452420474522,1.2419850837811195,-1.2052741233401736,-0.11139631010938468,-0.20525452158707655,0.28099430614084203,0.3085812422500914
1,Navios Maritime Holdings Inc.,NM,6,2011-01-13,11,1,0.07703722140884593,0.801586937552294,0.006688974636091582,0.9518206538562273,1.7191757485530221,0.844590255046589,1.1994613170783452,-1.3424362298943269,0.03785044660089733,-0.17000241655308232,2.667003804940226,-3.621214490688869
1,Great Lakes Dredge & Dock Corp.,GLDD,6,2011-01-18,8,2,0.01762690636419616,-0.11183994307896729,-1.025271122343275,-0.23325047681950725,-0.2199769211711009,-0.1751413277018817,-0.2169645716751283,0.4205595531150878,-0.002409793319617674,-0.014018380950312171,0.4527398718472055,0.2464868316896681
2,Portland General Electric Co.,POR,6,2011-01-21,9,2,-0.34913044432598056,0.23870720757857664,0.013713537055620109,0.15969179514145077,0.17204441068789836,-0.028469623179084393,-0.03532726869939141,-0.9632923738517509,-0.12034262111750384,-0.48056523848303584,-0.42984257691361466,0.9656874908096439
0,Ciena Corp.,CIEN,6,2011-01-21,10,2,1.1938473985111673,2.3646345802025794,-0.12749469560418733,-3.1090368000928135,-3.089023254530494,-2.869392674906915,-3.028173019665082,-0.35588848173175325,-5.088998506672769,-3.535660619342816,-1.6003654928737654,-0.9926962149125109
2,O'Reilly Automotive Inc.,ORLY,6,2011-01-24,4,2,0.16877406146264357,-0.4542060984287839,0.18447417946839298,-0.1431419992964517,-0.13007963118473692,0.010012172969671471,-0.09634603298289984,0.46064355487560127,-0.021125475948602934,0.25636806655882,0.7977497917395696,-0.39631624768721313
1,Dana Incorporated,DAN,6,2011-01-24,2,2,0.4148630395629298,-0.22411458649468835,-1.3015353534270506,-0.8919704966433466,-0.8771530967065886,-0.7490561323998194,-0.7314558045362308,0.7003691875793201,-0.22390511734749122,-0.7490196143792803,-0.18800929959428073,-0.05251159192026226
1,Scotts Miracle-Gro Co. (The),SMG,6,2011-01-24,0,2,-0.1572675082113209,0.01909684479258636,-0.22563728861311808,0.009454521296827077,0.022159248438705714,0.10891740692496746,-0.02680934059224259,0.9532005556551607,0.38067380013690405,0.7895173791742103,-0.00975103591318018,0.06377939230406586
2,"Eaton Corporation, PLC",ETN,6,2011-01-25,10,1,0.043018869029314545,0.35859460657475206,-0.5478371364606023,-0.34811702393232974,-0.3387103672144385,-0.2074954076791687,-0.05698333599517405,0.06969653621492605,0.0087821337707383,0.0767677738633996,1.2493732392282033,0.7065346393956924
2,AmerisourceBergen Corp.,ABC,6,2011-01-26,4,2,-0.6881175030782529,-0.29358841327792834,-1.5889193864684235,-0.9474004714240595,-0.9324531600721429,-0.7169719947033861,-0.6172780688343592,3.204363649760527,0.23114515794720047,-0.10038420294025557,0.4951014319952269,0.24029915632586024
2,Cenovus Energy Inc.,CVE,6,2011-01-28,5,2,-0.6456224180507439,-0.4041434472261143,-0.7042546077580667,0.05979541515881581,0.07238215818131072,-0.11452867430735332,-2.7246038204391202e-05,-0.3053857217423905,-0.0989916108744126,-0.19677534408498543,-1.169321919609287,0.26421032393776084
1,Central Garden & Pet Co.,CENT,6,2011-01-28,4,2,1.3064310365596925,-0.037851497758613274,-0.38526206579352595,-0.46085513610298623,-0.4470481426621002,-0.4107821211562263,-0.4075221206904625,0.9818570385222739,-0.0841841881115457,-0.12421605881526951,-1.0640038963151617,-0.5022218873310799
0,Meritor Inc.,MTOR,6,2011-01-28,2,2,-0.4885647104983773,-1.7660554763174297,-1.2595740639164192,-0.7466943792811789,-0.7322174634610013,-0.6454784953016325,-0.6637563556337994,0.8016002838923557,-0.38372712937425074,-0.700894543123749,1.693194307678172,2.0568327363711743
2,Johnson Controls Inc.,JOUT,6,2011-02-01,10,2,0.6802378522475493,-0.5716769255038343,-0.13096034713521182,-0.7410714193915617,-0.7266076821210682,-0.6244270049685021,-0.5313615139880377,1.4407854323192444,-0.18150215925786586,-0.35997356296507704,-1.1260365917887927,-0.5206605380383061
1,Dana Incorporated,DAN,6,2011-02-03,2,2,0.4148630395629298,-0.22411458649468835,-1.3015353534270506,-0.8919704966433466,-0.8771530967065886,-0.7490561323998194,-0.7314558045362308,0.7003691875793201,-0.22390511734749122,-0.7490196143792803,-0.18800929959428073,-0.05251159192026226
2,NIKE Inc.,NKE,6,2011-02-08,1,2,1.3225500977654876,-0.7279741594388481,0.1155225725301654,0.007879163595560635,0.020587582908492247,0.23962117261649316,0.2362890899927534,0.9401745967068516,0.18597395562277708,1.3815945420305005,0.21412475669505543,0.1250653628672078
1,"Cogent Communications Holdings, Inc.",CCOI,6,2011-02-16,4,1,0.4539194307946484,0.43844275594081356,2.2727521048480375,-0.5753262345074363,-1.0719912864656953,-0.8450505753009625,-0.7591413606479523,-0.11438944336698437,-0.34213971444003666,-0.958160485488947,0.6317793458370062,0.016644964270843676
2,Air Products and Chemicals Inc.,APD,6,2011-02-16,0,2,-0.34889094965464656,-0.059680823146393024,-0.6583979741163883,0.13960618401928623,0.1520058742789288,0.3552010155130717,0.4047023464471587,-0.24147739802846638,0.12005498002609574,0.3804501957489064,0.15162557146312916,0.3688722097396562
2,Dover Corp.,DOV,6,2011-02-16,1,2,0.9536028511882039,-0.3470670546895897,-0.15064589036242163,0.16992804444571982,0.18225666926082942,0.24504446945097583,0.3623450282607042,-0.08766491722855621,0.036054231837575786,0.3937479126354049,0.014817798300328342,-0.08637279026793426
1,Williams Companies Inc. (The),WMB,6,2011-02-16,9,2,-0.8295153951382416,0.2239332289800464,0.300535355480141,0.6241797984026517,0.6354437918801444,-0.3440956963547886,-2.190159438180332,-1.1179363361519852,-0.22860576476004293,-0.6806296393671959,-0.23485252087388658,-0.2598453573768986
2,GlaxoSmithKline Capital Inc.,GSK,6,2011-02-18,7,2,-0.23392253079718522,0.5178436506512863,1.228028840538558,1.2218484826126519,1.2317117180189217,1.280153689632358,1.0818850149116275,-0.1924291742163801,1.2915258408509693,1.6104285108966798,1.425587285980116,1.1000129057425576
2,McCormick & Co. Inc.,MKC,6,2011-02-18,3,2,-0.5153679737312064,-0.16124092378430663,-0.03687373100500014,0.18291311011635714,0.19521130179012267,0.28721401572473926,0.3303373657960615,0.39603943401388747,0.28860092333020115,0.8692733216636271,-0.454815640276583,-0.15459268850006688
1,Sinclair Broadcast Group Inc.,SBGI,6,2011-02-22,9,2,-0.5156220532909707,-3.7858955715115967,1.1154935533382118,1.334731098411805,1.3443297704582087,0.379167800997972,0.22654112987895328,-0.5033049433110731,-1.5443627295238622,0.025715471863003533,0.1016194003780596,0.03896650315673598
2,Starbucks Corp.,SBUX,6,2011-02-25,4,2,-0.121917029344458,-0.6177936444725104,0.6163393374033916,0.02695168387145407,0.039615402855556626,0.2534949527661353,0.12938374338778852,1.4283595000670093,0.3445000305977891,1.6405807765736045,-0.15916662701974638,-0.062088496503442225
2,Hershey Company (The),HSY,6,2011-02-28,3,2,-0.15290812351888375,0.7143069530421076,-0.18700912861668187,0.11345016636029338,0.12591115856500157,0.19614162121150056,0.07514608189052495,1.1160595655707706,1.1519454965022944,1.1615668217031052,1.4121649304836452,1.1498874348056118
0,Eastman Kodak Co.,KODK,6,2011-02-28,10,2,-0.3600490538874629,-1.866609457157206,-0.5215027307315753,-1.3567935281521541,-1.3408867209396296,-1.4171600130093513,-1.756476337031528,0.37324744905337304,0.9583319897534389,-2.375782344332832,-0.5992766556534872,-0.1687403884524918
1,"TreeHouse Foods, Inc.",THS,6,2011-02-28,3,2,0.4896398584134807,0.14360121891492741,-0.7897714667999743,-0.2529271895862034,-0.23960751756102971,-0.20658771356505445,-0.2201812209595619,0.002587850739666284,-0.07613506429309792,-0.1983692678018036,1.1974935178542319,1.0063582414421093
1,Equinix Inc.,EQIX,6,2011-03-01,6,2,0.6112671781879297,0.30949354450022515,0.07297095767183935,0.5747757722287962,0.5861555540857745,0.17233869006821922,0.04253430122420077,-1.052227304914832,-0.16368366381855198,-0.4660362937745954,1.981340620045415,-0.22386977749787518
2,Newell Brands Inc.,NWL,6,2011-03-01,2,2,-0.4365761233607961,0.3017923603929185,-0.21805943874168923,-0.14888035289766194,-0.13580453578763962,-0.3935636829826346,-0.2042849384953636,0.23319080443722273,0.07283123834752386,-0.07665314085239128,-0.4609190661712971,-0.16451162538978897
2,Nabors Industries Ltd.,NBR,6,2011-03-03,5,1,-0.5205233371648733,0.2661849686294917,-0.03602594348933676,-0.9003812537280851,-0.8855441414721396,-0.6628832035099176,-0.47999345758576245,-0.8689877567753016,-0.2683387730119609,-0.729643900609808,1.2646229757251615,0.07892497804053518
2,Packaging Corp. of America,PKG,6,2011-03-04,1,2,0.6776609152791038,-0.033699013234734114,-0.9454005043820402,0.2691588234902872,0.2812548808004687,0.35431761738359513,0.4427595419043173,0.4333494108044095,0.44237267302661265,1.2405847800910124,1.0619648340254593,0.46961627093934155
1,Seagate Technology plc,STX,6,2011-03-07,10,2,0.15008018042972543,0.08681293714864163,-0.6139147504673058,0.18228610403936876,0.19458576522934995,0.27986154203777797,0.5926921669236271,1.0313249077439632,1.1960533658611812,2.3637834899061603,0.7990266725621817,0.5555907552656161
1,Douglas Dynamics LLC,PLOW,6,2011-03-09,1,2,2.5437965662176474,-0.06751595632018804,-0.37335516337233526,-0.06280173482547526,-0.04992766045722582,-0.7062247940827376,-0.6061863061319158,-0.5226405627081477,-0.2887019699348685,-0.7902678944746719,-0.9827865182627616,-0.27051054657180357
2,"Mondelez International, Inc.",MDLZ,6,2011-03-09,3,2,-0.7764745304236966,-0.001457862118380919,-0.22901860795161477,-0.3979168315150058,-0.3842573467866721,-0.6326532910255145,0.5019868027904992,-0.9484378799457093,-0.2659757838853864,-0.7491098896427011,-1.140986988378226,-0.5310147887727183
1,Vail Resorts Inc.,MTN,6,2011-03-10,8,2,-1.4533596526490336,-0.11515615850840909,-0.9600341476949639,-0.41270326913558364,-0.39900912938451105,-0.32687247301958383,-0.3708530128024344,-0.6200749805541214,-0.19980119940275873,-0.5416889107150576,-1.6397800591867386,-0.5532468886979575
1,Mobile TeleSystems PJSC,MBT,6,2011-03-10,9,2,-0.8225647444148969,0.5680887742165218,1.2100299411619049,0.8409840415286255,0.8517399101846956,0.6147277320488557,0.42921453751895533,0.041201082013260455,0.6383965715699412,0.9706224628543977,-0.3647469841122491,-0.11261599633353132
1,EnerSys,ENS,6,2011-03-10,10,2,0.45969740278298415,-0.3010748899058398,-0.8254158735084024,-0.45443336762458425,-0.440641424903713,-0.3664814472438203,-0.3191397343464375,0.3617939066744916,-0.11069338567303247,-0.20376512356911716,-1.3062692724976575,-0.6103040961983965
2,Johnson & Johnson,JNJ,6,2011-03-11,7,2,0.38346429537953786,-0.4519773012090372,1.0474093632374133,1.072312299092366,1.1452285299530889,1.2600111680908461,1.216592351043237,-0.3244757489461719,0.2886290403076552,1.338442150515733,-0.39354003700929313,-0.09520344254593137
2,Amgen Inc.,AMGN,6,2011-03-11,7,2,1.4911609380489272,-0.1992719116144667,1.6805031799998806,1.6940356285938747,1.7027921974249414,1.7704092030485523,1.9199741056571056,-0.9085508821693676,0.18017930217837536,0.9616025280207181,-0.519914701131505,-0.20415627910262812
2,Sonoco Products Co.,SON,6,2011-03-14,1,2,-0.4899491889166285,-0.326199343357084,-0.9995377561662128,-0.4716947699968874,-0.4578623716702057,-0.3315095300359589,-0.29416772289385046,0.7220151945978996,-0.02653160388636638,0.021631774079068446,1.2621327577952732,0.7690500083939618
2,EOG Resources Inc.,EOG,6,2011-03-15,5,2,-0.6168980840068113,-0.2419301903437712,2.2727521048480375,-0.34478781791162677,-0.3312528518281329,-0.27225961419838157,-0.44307368191842866,-1.0744314971783582,-0.27363127001947696,-0.7423043916567561,-0.7232552433679347,-1.2303464802672008
1,PLDT Inc.,PHI,6,2011-03-15,9,2,-1.1826744039474013,0.08860340784118106,2.138061545925024,1.7366204416236835,1.745277204287656,1.9227014051349463,1.7364146892250671,-0.5136335719452766,0.8672841045793807,1.7371963652103675,0.27230175427774295,0.034333520095392416
2,Enbridge Inc.,ENB,0,2011-03-16,9,2,-0.6399071758855307,0.6285994737646011,-0.7247111881741024,-0.23373945479921143,-0.22046475313149735,-0.1563063471863225,-0.09006823642521927,-0.5357432264166345,0.009570595164683598,-0.2687812773087323,-0.36387323451543885,0.11418251674995782
2,PG&E Corp.,PCG,6,2011-03-16,9,2,-1.147316226530402,0.2506548986847333,0.7672176614730561,0.2890876886123622,0.30113703857546736,0.14469597515686017,0.04911241294394981,-1.025458567043798,-0.06711207061919487,-0.4424093280215272,-0.06130586086274998,0.15376498277069842
