row_id,ticker,company_name,rating_date,sector,true_label,true_label_name,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,explained_class_lime_prediction_probability,lime_rule,lime_weight_for_explained_class,direction,feature_source,probability_source,lime_probability_source,xai_probability_source,proxy_mse,proxy_argmax_agreement,html_path,lime_instance_plot_path
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,1,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,pretax_profit_margin > 0.40,-0.42074167696392256,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,2,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,operating_profit_margin <= -0.41,-0.415577581522626,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,3,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,ebit_margin <= -0.40,0.07251738818226533,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,4,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,roe <= -0.10,0.055702780400037684,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,5,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,free_cashflow_ps <= -0.34,0.048080197689018,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,6,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,asset_turnover <= -0.84,-0.03789530970303413,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,7,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,-0.70 < current_ratio <= -0.00,-0.035324840233612556,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,8,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,roa <= -0.25,0.02504150681984715,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,9,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,-0.25 < gross_profit_margin <= 0.51,0.017984880605797338,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,10,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,1,HY,0.039731814294709,0.0010208456826750203,-0.63 < operating_cashflow_ps <= 0.09,-0.017605156609627495,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,1,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,pretax_profit_margin > 0.40,0.4194354952836556,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,2,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,operating_profit_margin <= -0.41,0.41795631196809885,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,3,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,ebit_margin <= -0.40,-0.07851702364056105,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,4,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,roe <= -0.10,-0.05800215674065668,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,5,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,free_cashflow_ps <= -0.34,-0.04559242169852633,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
