epoch,train_Loss,val_Loss,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore
1,1.2743781805038452,1.3284080028533936,0.7249958533753524,0.7169373549883991,0.471696153983699,0.45084678755279367,0.13333333333333333,0.06666666666666667,0.06763285024154589,0.03333333333333333,0.08974358974358974,0.044444444444444446,0.07502679528403,0.037037037037037035,0.36325678496868474,0.40298507462686567,0.3017084093547852,0.31554524361948955,0.7633040790374296,0.735779186326912,0.34370695934788875,0.29725000497106835,0.001,0.35,0.5279102877480514,0.32989884594868135
2,1.0195621252059937,1.1017051935195923,0.7769115939625145,0.7621809744779582,0.5351614405019166,0.5098497462774242,0.11450381679389313,0.043478260869565216,0.07246376811594203,0.03333333333333333,0.08875739644970414,0.03773584905660377,0.07820646506777894,0.03496503496503497,0.35908141962421714,0.26865671641791045,0.2459777740918892,0.26450116009280744,0.7981202039501968,0.7702262751525749,0.48932753438584564,0.4570989867784705,0.001,0.33965517241379306,0.5805626886440466,0.4223963554501105
