row_id,ticker,company_name,rating_date,sector,true_label,true_label_name,xai_test_index,xai_shared_sample_id,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,1,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,pretax_profit_margin,0.2053378498497508,-0.34474608302116394,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,2,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,debt_equity_ratio,-0.0023323264539321,-0.2354872226715088,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,3,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,operating_profit_margin,0.0755382458869231,0.1337573379278183,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,4,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,roa,0.8167032458166629,0.11852076649665833,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,5,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,gross_profit_margin,-0.8742023115379266,0.05582316964864731,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,6,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,ebit_margin,0.0864973282396786,-0.05531993880867958,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,7,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,operating_cashflow_ps,0.0643883051724697,0.051343224942684174,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,8,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,current_ratio,0.40190947862126,0.022613128647208214,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,9,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,roe,0.4430022041870153,0.018849235028028488,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,10,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,1,HY,0.019956311685044217,net_profit_margin,0.1860005032053514,-0.018511954694986343,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
