ticker,company_name,rating_date,sector,xai_shared_row_id,xai_shared_sample_id,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,1,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,current_ratio,0.17757752910256386,0.013524058274924755,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,2,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,roa,0.976940929889679,-0.011530798859894276,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,3,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,operating_cashflow_ps,-0.6212241658940911,0.0103678647428751,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,4,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,roe,0.9978612065315247,0.005291265435516834,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,5,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,operating_profit_margin,0.47191569209098816,0.005276393610984087,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,6,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,asset_turnover,1.0123293995857239,-0.003552994690835476,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,7,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,gross_profit_margin,-0.6834584921598434,-0.0034536789171397686,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,8,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,debt_equity_ratio,0.3332697469741106,0.003173246281221509,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,9,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,ebit_margin,0.5878666937351227,0.0027615365106612444,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,10,xgboost,XGBoost,2,IG,0.9500815006881533,0,Distressed,0.016432271811209476,net_profit_margin,0.5552251785993576,0.00237495475448668,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.047014250854399545,0.8479396401625072
