epoch,train_Loss,val_Loss,train_CE_Loss,val_CE_Loss,train_Aux_Loss,val_Aux_Loss,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore
11,0.28763094544410706,0.2876238524913788,0.2876277565956116,0.2876206934452057,3.1915169529384e-06,3.165657062709215e-06,0.9101011776413999,0.91415313225058,0.7248514553994756,0.7399561458021183,0.75,0.7272727272727273,0.2318840579710145,0.26666666666666666,0.35424354243542433,0.3902439024390244,0.26905829596412556,0.3053435114503817,0.15031315240083507,0.1791044776119403,0.090562282302206,0.08816705336426914,0.9590575355916257,0.9579066789888732,0.8368706788067648,0.8367300553072202,0.001,0.125,0.7830782245840646,0.780181254085715
12,0.28296563029289246,0.28383997082710266,0.28296223282814026,0.28383660316467285,3.394895429664757e-06,3.378795781827648e-06,0.9159064521479515,0.9164733178654292,0.7894658641980911,0.7871103148391875,0.6865671641791045,0.6842105263157895,0.4444444444444444,0.43333333333333335,0.5395894428152492,0.5306122448979592,0.4781704781704781,0.4676258992805755,0.08977035490605428,0.11940298507462686,0.08475700779565434,0.08468677494199536,0.9606607161870554,0.9591465534516894,0.8538009247723404,0.852329156368919,0.001,0.11750000000000001,0.8049427960932033,0.7923332044566364
13,0.2786104679107666,0.28038904070854187,0.2786068320274353,0.28038540482521057,3.628457307058852e-06,3.6224237192072906e-06,0.916404047105656,0.9211136890951276,0.8061929700252716,0.823031785967351,0.6420454545454546,0.6666666666666666,0.5458937198067633,0.6,0.5900783289817232,0.631578947368421,0.5627490039840638,0.6122448979591836,0.03966597077244259,0.07462686567164178,0.08425941283794991,0.08004640371229699,0.9619730115031304,0.96046983943841,0.8583138617010695,0.8648013395717082,0.001,0.11,0.8256451058834533,0.8046103402170641
14,0.27478817105293274,0.2773703336715698,0.27478426694869995,0.27736642956733704,3.903432570950827e-06,3.906981419277145e-06,0.9173992370210649,0.9211136890951276,0.8162437505018811,0.8342709264260115,0.63,0.6666666666666666,0.6086956521739131,0.6666666666666666,0.6191646191646192,0.6666666666666666,0.6128404669260701,0.6666666666666666,0.012526096033402923,0.04477611940298507,0.08326422292254106,0.08004640371229699,0.9630654128678778,0.9615414100014795,0.8619109098819799,0.8665407713342435,0.001,0.10250000000000001,0.8309795742510152,0.8070579303379667
15,0.2714581787586212,0.27446457743644714,0.27145397663116455,0.2744603455066681,4.208713562547928e-06,4.217900823277887e-06,0.919223751865981,0.9222737819025522,0.8234994503315648,0.8319934580936753,0.6376811594202898,0.6451612903225806,0.6376811594202898,0.6666666666666666,0.6376811594202898,0.6557377049180327,0.6376811594202898,0.6622516556291391,0.012526096033402923,0.04477611940298507,0.08143970807762481,0.08004640371229699,0.9639995914074745,0.9625578450288411,0.8654227767335412,0.8632952861791938,0.001,0.09499999999999999,0.8305195592252261,0.8073611473916574
16,0.2680264413356781,0.27102360129356384,0.26802191138267517,0.2710190415382385,4.538887878879905e-06,4.548359811451519e-06,0.9197213468236856,0.9211136890951276,0.8264816225874364,0.8275644474268019,0.6398104265402843,0.625,0.6521739130434783,0.6666666666666666,0.645933014354067,0.6451612903225806,0.6496631376323388,0.6578947368421052,0.010438413361169102,0.014925373134328358,0.0807762481340189,0.08004640371229699,0.9648207996635202,0.9638038764350242,0.8673729023240576,0.8676410161031501,0.001,0.0875,0.8281042327705412,0.8058714774285937
17,0.2641850411891937,0.26672613620758057,0.26418015360832214,0.266721248626709,4.877284936810611e-06,4.882559096586192e-06,0.9205506717531929,0.9234338747099768,0.8291767535789966,0.842730783462544,0.6388888888888888,0.6470588235294118,0.6666666666666666,0.7333333333333333,0.6524822695035462,0.6875,0.6609195402298851,0.7142857142857143,0.006263048016701462,0.014925373134328358,0.07994692320451152,0.0777262180974478,0.9655617171340509,0.9648363066384061,0.8690777309699718,0.8724212043603042,0.001,0.08,0.8374851130067017,0.8121955184579843
18,0.25983306765556335,0.26165273785591125,0.2598278522491455,0.2616475224494934,5.222218078415608e-06,5.216890713199973e-06,0.9205506717531929,0.9222737819025522,0.8291767535789966,0.8385356600694757,0.6388888888888888,0.6285714285714286,0.6666666666666666,0.7333333333333333,0.6524822695035462,0.676923076923077,0.6609195402298851,0.7096774193548386,0.0041753653444676405,0.0,0.07994692320451152,0.07888631090487239,0.9662802995923562,0.9658275244534797,0.8690777309699718,0.8710992241173052,0.001,0.07249999999999998,0.8349061451563148,0.8107147371188071
19,0.25537171959877014,0.2564329504966736,0.25536614656448364,0.2564274072647095,5.563871582126012e-06,5.545542080653831e-06,0.9203848067672914,0.9222737819025522,0.8290399576605333,0.8385356600694757,0.6388888888888888,0.6285714285714286,0.6666666666666666,0.7333333333333333,0.6524822695035462,0.676923076923077,0.6609195402298851,0.7096774193548386,0.0041753653444676405,0.0,0.08011278819041301,0.07888631090487239,0.9670177157758495,0.9670464239642724,0.8688019339223326,0.8710992241173052,0.001,0.065,0.8349061451563148,0.8113790714159873
20,0.251388281583786,0.2516576647758484,0.25138238072395325,0.251651793718338,5.905341367906658e-06,5.87279328101431e-06,0.9203848067672914,0.9222737819025522,0.8290399576605333,0.8385356600694757,0.6388888888888888,0.6285714285714286,0.6666666666666666,0.7333333333333333,0.6524822695035462,0.676923076923077,0.6609195402298851,0.7096774193548386,0.0041753653444676405,0.0,0.08011278819041301,0.07888631090487239,0.9676495543768932,0.9677722713632358,0.8688019339223326,0.8710992241173052,0.001,0.057499999999999996,0.8349061451563148,0.8119917374268439
21,0.24814262986183167,0.24765904247760773,0.24813638627529144,0.2476528435945511,6.239678896236001e-06,6.192501587065635e-06,0.9203848067672914,0.9222737819025522,0.8290399576605333,0.8385356600694757,0.6388888888888888,0.6285714285714286,0.6666666666666666,0.7333333333333333,0.6524822695035462,0.676923076923077,0.6609195402298851,0.7096774193548386,0.0041753653444676405,0.0,0.08011278819041301,0.07888631090487239,0.9681474457939331,0.9686563558865823,0.8688019339223326,0.8710992241173052,0.001,0.04999999999999999,0.8349061451563148,0.8124850820914177
22,0.24569572508335114,0.24463918805122375,0.24568915367126465,0.24463267624378204,6.571198809979251e-06,6.511032097478164e-06,0.919887211809587,0.9222737819025522,0.8276442203160176,0.8352586786769222,0.6372093023255814,0.6363636363636364,0.6618357487922706,0.7,0.6492890995260664,0.6666666666666666,0.6567593480345159,0.6862745098039216,0.0041753653444676405,0.014925373134328358,0.08061038314811743,0.07888631090487239,0.9685745734255864,0.9692428579677625,0.8679185985425694,0.8700409218177902,0.001,0.04249999999999998,0.832825679373757,0.8120980798835099
23,0.24401994049549103,0.24256141483783722,0.24401304125785828,0.24255459010601044,6.8983258643129375e-06,6.825862783443881e-06,0.919887211809587,0.9245939675174014,0.8253892308480749,0.8435262845766087,0.6470588235294118,0.6774193548387096,0.6376811594202898,0.7,0.6423357664233577,0.6885245901639344,0.6395348837209301,0.695364238410596,0.016701461377870562,0.04477611940298507,0.08061038314811743,0.07540603248259861,0.9688909601974132,0.9695737213869272,0.8670419039241775,0.8782766246801041,0.001,0.035,0.8388554308571963,0.8174016106585204
24,0.24332191050052643,0.24186493456363678,0.2433146983385086,0.24185779690742493,7.21103560863412e-06,7.130400717869634e-06,0.9213799966827003,0.9222737819025522,0.8283401714199862,0.8347586142387784,0.675392670157068,0.6666666666666666,0.6231884057971014,0.6666666666666666,0.6482412060301508,0.6666666666666666,0.6329735034347399,0.6666666666666666,0.04175365344467641,0.04477611940298507,0.07911759827500414,0.0777262180974478,0.9691014637737693,0.9699883396268011,0.868451116358096,0.8739595563683662,0.001,0.027499999999999997,0.8329532257526076,0.8133841879953806
25,0.2432016134262085,0.24197980761528015,0.2431941032409668,0.24197238683700562,7.510771865781862e-06,7.424598152283579e-06,0.9212141316967988,0.9222737819025522,0.8262719103431405,0.8235193457594211,0.6927374301675978,0.6666666666666666,0.5990338164251208,0.6,0.6424870466321243,0.631578947368421,0.615690168818272,0.6122448979591836,0.05845511482254697,0.07462686567164178,0.07928346326090563,0.0777262180974478,0.9692789363201338,0.9700325834541649,0.8671637237436497,0.8723154948509677,0.001,0.01999999999999999,0.8276330501197465,0.8112582862154937
26,0.2434980720281601,0.24266494810581207,0.2434902787208557,0.24265724420547485,7.796532372594811e-06,7.709278179390822e-06,0.9213799966827003,0.9222737819025522,0.8225874889545125,0.8191950565042276,0.7134146341463414,0.68,0.5652173913043478,0.5666666666666667,0.6307277628032345,0.6181818181818182,0.5897177419354839,0.5862068965517241,0.07515657620041753,0.08955223880597014,0.07911759827500414,0.0777262180974478,0.9694464211370727,0.9700570318140191,0.8662191051062786,0.8712302622484426,0.001,0.01999999999999999,0.825180304819819,0.8102337224955831
27,0.24381572008132935,0.24344804883003235,0.24380764365196228,0.24344006180763245,8.075217920122668e-06,7.990955964487512e-06,0.9207165367390944,0.9211136890951276,0.8156270959794414,0.7995634566895041,0.7266666666666667,0.7,0.5265700483091788,0.4666666666666667,0.6106442577030813,0.56,0.5572597137014315,0.5,0.0918580375782881,0.11940298507462686,0.07978105821861005,0.07888631090487239,0.9696198135751967,0.9702960227188567,0.8639596166027367,0.8664710599212713,0.001,0.01999999999999999,0.8146210518227053,0.8048250561677482
28,0.24382582306861877,0.24394288659095764,0.24381747841835022,0.24393461644649506,8.345940841536503e-06,8.267599696409889e-06,0.9212141316967988,0.919953596287703,0.8131686174839549,0.7986165956897664,0.7394366197183099,0.7,0.5072463768115942,0.4666666666666667,0.6017191977077364,0.56,0.5412371134020619,0.5,0.11482254697286012,0.11940298507462686,0.07928346326090563,0.08004640371229699,0.969813328229884,0.970412202550325,0.8641825126204445,0.864451200335465,0.001,0.01999999999999999,0.8134693264600346,0.803577657594414
29,0.24321138858795166,0.2438177913427353,0.24320277571678162,0.24380923807621002,8.618430911155883e-06,8.551286555302795e-06,0.9215458616686018,0.919953596287703,0.8119538430835137,0.7986165956897664,0.7463768115942029,0.7,0.4975845410628019,0.4666666666666667,0.5971014492753624,0.56,0.5331262939958592,0.5,0.12943632567849686,0.11940298507462686,0.07895173328910267,0.08004640371229699,0.9700470437584325,0.9705876871047859,0.8644394196358515,0.864451200335465,0.001,0.01999999999999999,0.8134693264600346,0.803568236782284
30,0.24233537912368774,0.24343030154705048,0.2423264980316162,0.24342146515846252,8.886002433428075e-06,8.834289474179968e-06,0.9220434566263062,0.919953596287703,0.8183711539655855,0.798733561830843,0.7414965986394558,0.7,0.5265700483091788,0.4666666666666667,0.615819209039548,0.56,0.558974358974359,0.5,0.12943632567849686,0.13432835820895522,0.07845413833139823,0.08004640371229699,0.9703219353843412,0.9708154868096436,0.8660497331399393,0.8645635511592639,0.001,0.01999999999999999,0.8142441443544286,0.8042124456260339
31,0.24100619554519653,0.2424924522638321,0.2409970462322235,0.24248333275318146,9.15299551706994e-06,9.122446499532089e-06,0.9227069165699121,0.9211136890951276,0.8220615679046933,0.8086610158689695,0.7417218543046358,0.7142857142857143,0.5410628019323671,0.5,0.6256983240223464,0.5882352941176471,0.5720122574055159,0.5319148936170213,0.12943632567849686,0.13432835820895522,0.07779067838779234,0.07888631090487239,0.970636502510184,0.9710202369960262,0.867512166452213,0.8671031868390982,0.001,0.01999999999999999,0.8195633847967444,0.8075554625011414
32,0.2395225614309311,0.2413693368434906,0.23951314389705658,0.2413599193096161,9.422287803317886e-06,9.418240551894996e-06,0.9228727815558135,0.9211136890951276,0.8278789780132784,0.8136994351659643,0.7228915662650602,0.6956521739130435,0.5797101449275363,0.5333333333333333,0.6434316353887399,0.6037735849056604,0.6036217303822938,0.5594405594405595,0.11064718162839249,0.11940298507462686,0.07762481340189085,0.07888631090487239,0.971007460456294,0.9715322206370267,0.8689732901832923,0.8682419370790961,0.001,0.01999999999999999,0.822244337188081,0.8087387579547168
33,0.23796480894088745,0.24014884233474731,0.23795510828495026,0.24013912677764893,9.69914071902167e-06,9.722711183712818e-06,0.9225410515840106,0.9211136890951276,0.8289433286881002,0.8183601685479033,0.7045454545454546,0.68,0.5990338164251208,0.5666666666666667,0.6475195822454308,0.6181818181818182,0.6175298804780877,0.5862068965517241,0.09394572025052192,0.1044776119402985,0.07795654337369382,0.07888631090487239,0.9713446074087709,0.9718568372405073,0.8691899386973984,0.8693613379452982,0.001,0.01999999999999999,0.8248086857106053,0.8098716042554428
34,0.23666724562644958,0.2391558587551117,0.2366572767496109,0.23914583027362823,9.974688509828411e-06,1.0027039934357163e-05,0.9223751865981091,0.919953596287703,0.8300224757454829,0.8140170646753031,0.6881720430107527,0.6538461538461539,0.6183574879227053,0.5666666666666667,0.6513994910941476,0.6071428571428571,0.631163708086785,0.5821917808219177,0.07724425887265135,0.08955223880597014,0.07795654337369382,0.08004640371229699,0.9716971437604466,0.9721996985864537,0.8704969209243191,0.8680009054714444,0.001,0.01999999999999999,0.8222684698977442,0.8078563787803748
35,0.23546096682548523,0.2381877601146698,0.23545069992542267,0.23817741870880127,1.0259563168801833e-05,1.0339622349420097e-05,0.9223751865981091,0.9234338747099768,0.8300224757454829,0.839191674062063,0.6881720430107527,0.6896551724137931,0.6183574879227053,0.6666666666666666,0.6513994910941476,0.6779661016949152,0.631163708086785,0.6711409395973154,0.07724425887265135,0.08955223880597014,0.07795654337369382,0.0765661252900232,0.9720229771454912,0.9725631561959117,0.8704969209243191,0.8753221480039972,0.001,0.01999999999999999,0.8370412140683209,0.8170285866415146
36,0.2344074547290802,0.23738139867782593,0.23439690470695496,0.23737074434757233,1.0544569704507012e-05,1.065079868567409e-05,0.9220434566263062,0.9222737819025522,0.8298695581050298,0.831286377234623,0.6770833333333334,0.6451612903225806,0.6280193236714976,0.6666666666666666,0.6516290726817042,0.6557377049180327,0.6372549019607844,0.6622516556291391,0.06889352818371608,0.05970149253731343,0.07828827334549676,0.0777262180974478,0.9722864118537698,0.9728215816721487,0.8704206721228558,0.8744319935991929,0.001,0.01999999999999999,0.8329816351897799,0.8139827190563876
37,0.23342017829418182,0.2365490198135376,0.2334093451499939,0.23653806746006012,1.083205825125333e-05,1.0958759048662614e-05,0.9210482667108973,0.9234338747099768,0.8277461481977161,0.8390409995983846,0.6519607843137255,0.65625,0.642512077294686,0.7,0.6472019464720195,0.6774193548387096,0.6443798449612403,0.6907894736842105,0.04592901878914405,0.04477611940298507,0.07928346326090563,0.0765661252900232,0.97253059152068,0.9730856021828806,0.8697142407268655,0.8768166149902132,0.001,0.01999999999999999,0.8369763641084257,0.8163972766233617
38,0.23256412148475647,0.23590391874313354,0.23255302011966705,0.2358926683664322,1.1104448276455514e-05,1.1250795068917796e-05,0.9212141316967988,0.9234338747099768,0.8273835599365792,0.8390409995983846,0.6487804878048781,0.65625,0.642512077294686,0.7,0.6456310679611651,0.6774193548387096,0.643756050338819,0.6907894736842105,0.04384133611691023,0.04477611940298507,0.07911759827500414,0.0765661252900232,0.9727772064882386,0.9733968845536646,0.8700622856186038,0.8768166149902132,0.001,0.01999999999999999,0.8369763641084257,0.8164641782177621
39,0.2318270355463028,0.2353806346654892,0.23181568086147308,0.23536911606788635,1.1352908586559352e-05,1.1515893675095867e-05,0.9213799966827003,0.9234338747099768,0.8284873141202658,0.8390409995983846,0.6551724137931034,0.65625,0.642512077294686,0.7,0.6487804878048781,0.6774193548387096,0.6450048496605237,0.6907894736842105,0.04592901878914405,0.04477611940298507,0.07895173328910267,0.0765661252900232,0.9730181209038923,0.9736116864539359,0.8701696759661366,0.8768166149902132,0.001,0.01999999999999999,0.8369763641084257,0.8165163151456052
40,0.23115217685699463,0.23507215082645416,0.231140598654747,0.23506039381027222,1.1581938451854512e-05,1.1760921552195214e-05,0.9227069165699121,0.9222737819025522,0.8329747266229827,0.8275398630796964,0.6839378238341969,0.6551724137931034,0.6376811594202898,0.6333333333333333,0.66,0.6440677966101694,0.6464250734573945,0.6375838926174495,0.06471816283924843,0.05970149253731343,0.07762481340189085,0.0777262180974478,0.9732256752774838,0.9737526351015845,0.8715347252261684,0.873382588297196,0.001,0.01999999999999999,0.8299827966778186,0.8127793149499769
41,0.2304646372795105,0.2348773181438446,0.23045283555984497,0.23486532270908356,1.1802700100815855e-05,1.1995247405138798e-05,0.9233703765135179,0.9234338747099768,0.8350061256783873,0.8319079836212092,0.7065217391304348,0.6785714285714286,0.6280193236714976,0.6333333333333333,0.6649616368286445,0.6551724137931034,0.642292490118577,0.641891891891892,0.07724425887265135,0.07462686567164178,0.07696135345828496,0.0765661252900232,0.9734535319873637,0.9738391807363573,0.8719215310957872,0.8747490225087182,0.001,0.01999999999999999,0.8325557027726849,0.8149118401049903
42,0.2296634465456009,0.23478874564170837,0.22965140640735626,0.23477649688720703,1.2039072316838428e-05,1.2248637176526245e-05,0.9232045115276165,0.9222737819025522,0.8332446468261135,0.8191950565042276,0.7071823204419889,0.68,0.6183574879227053,0.5666666666666667,0.6597938144329897,0.6181818181818182,0.6342913776015856,0.5862068965517241,0.07933194154488518,0.08955223880597014,0.07712721844418644,0.0777262180974478,0.973668160282657,0.9738957921862665,0.8714292307422986,0.8712302622484426,0.001,0.01999999999999999,0.825180304819819,0.8109231576497827
43,0.2289682775735855,0.23485104739665985,0.22895599901676178,0.2348385453224182,1.227538723469479e-05,1.250024070031941e-05,0.9230386465417151,0.9222737819025522,0.8314403360387939,0.8145327313456225,0.7078651685393258,0.6956521739130435,0.6086956521739131,0.5333333333333333,0.6545454545454545,0.6037735849056604,0.6262425447316102,0.5594405594405595,0.081419624217119,0.1044776119402985,0.07729308343008791,0.0777262180974478,0.9738888576400848,0.9738496891494742,0.8709201171801154,0.8701264240129167,0.001,0.01999999999999999,0.8226181315142296,0.8098766771215317
44,0.22850072383880615,0.23526251316070557,0.22848819196224213,0.23524974286556244,1.2526539649115875e-05,1.2770236935466528e-05,0.9237021064853209,0.9222737819025522,0.8329790280845564,0.8145327313456225,0.7225433526011561,0.6956521739130435,0.6038647342995169,0.5333333333333333,0.6578947368421053,0.6037735849056604,0.6243756243756244,0.5594405594405595,0.08977035490605428,0.1044776119402985,0.076629623486482,0.0777262180974478,0.9740888114293824,0.9739370367112384,0.8716209331181066,0.8701264240129167,0.001,0.01999999999999999,0.8226181315142296,0.8097833831864711
45,0.22792939841747284,0.2356274276971817,0.22791659832000732,0.2356143593788147,1.2799481737602036e-05,1.3066441169939935e-05,0.9245314314148283,0.9222737819025522,0.8352615468749162,0.8145327313456225,0.7352941176470589,0.6956521739130435,0.6038647342995169,0.5333333333333333,0.6631299734748011,0.6037735849056604,0.62625250501002,0.5594405594405595,0.10020876826722339,0.1044776119402985,0.07580029855697462,0.0777262180974478,0.9742801532553688,0.973950953320965,0.8727656314869068,0.8701264240129167,0.001,0.01999999999999999,0.8226181315142296,0.8096928186971065
46,0.2271587997674942,0.2356993556022644,0.227145716547966,0.23568597435951233,1.3088199011690449e-05,1.3376550668908749e-05,0.9243655664289269,0.9222737819025522,0.8345984185038343,0.8145327313456225,0.7309941520467836,0.6956521739130435,0.6038647342995169,0.5333333333333333,0.6613756613756614,0.6037735849056604,0.6256256256256256,0.5594405594405595,0.09812108559498957,0.1044776119402985,0.0759661635428761,0.0777262180974478,0.9744573708507023,0.9739138125789607,0.8725824895626347,0.8701264240129167,0.001,0.01999999999999999,0.8226181315142296,0.8096421000617858
47,0.22627893090248108,0.23557108640670776,0.2262655347585678,0.23555737733840942,1.3400751413428225e-05,1.3711796782445163e-05,0.9245314314148283,0.9222737819025522,0.8352927845501611,0.8145327313456225,0.7283236994219653,0.6956521739130435,0.6086956521739131,0.5333333333333333,0.6631578947368421,0.6037735849056604,0.6293706293706295,0.5594405594405595,0.09603340292275574,0.1044776119402985,0.07580029855697462,0.0777262180974478,0.9746250393405255,0.9738137649663835,0.8730058592772805,0.8701264240129167,0.001,0.01999999999999999,0.8226181315142296,0.8096199524659033
48,0.2255883514881134,0.2356920838356018,0.22557464241981506,0.235678032040596,1.371644339087652e-05,1.4058209671929944e-05,0.9240338364571239,0.9222737819025522,0.833278810010809,0.8145327313456225,0.7159090909090909,0.6956521739130435,0.6086956521739131,0.5333333333333333,0.6579634464751958,0.6037735849056604,0.6274900398406374,0.5594405594405595,0.08977035490605428,0.1044776119402985,0.07629789351467905,0.0777262180974478,0.9747879262626555,0.9738892852153261,0.8724128243205277,0.8701264240129167,0.001,0.01999999999999999,0.8226181315142296,0.809564896549594
49,0.22485674917697906,0.2356324940919876,0.22484272718429565,0.23561809957027435,1.4023890798853245e-05,1.4394080608326476e-05,0.9233703765135179,0.9211136890951276,0.8306680247144586,0.810144632211245,0.7,0.6666666666666666,0.6086956521739131,0.5333333333333333,0.6511627906976745,0.5925925925925926,0.6250000000000001,0.5555555555555556,0.08559498956158663,0.08955223880597014,0.07712721844418644,0.07888631090487239,0.9749622517863594,0.973791507444257,0.8707949924135268,0.8687505597850426,0.001,0.01999999999999999,0.8200841125965678,0.8074187394110754
50,0.22422842681407928,0.2355707436800003,0.224214106798172,0.23555602133274078,1.4319498404802289e-05,1.4715662473463453e-05,0.9228727815558135,0.9211136890951276,0.8286986749996036,0.810144632211245,0.6885245901639344,0.6666666666666666,0.6086956521739131,0.5333333333333333,0.6461538461538462,0.5925925925925926,0.6231454005934718,0.5555555555555556,0.081419624217119,0.08955223880597014,0.07762481340189085,0.07888631090487239,0.9751597871377405,0.9738146351665442,0.8701932838449314,0.8687505597850426,0.001,0.01999999999999999,0.8200841125965678,0.80739786169215
51,0.22359399497509003,0.2354363650083542,0.22357940673828125,0.2354213446378708,1.4592882507713512e-05,1.5016183169791475e-05,0.9230386465417151,0.919953596287703,0.8299276158334026,0.8058897117601617,0.6902173913043478,0.64,0.6135265700483091,0.5333333333333333,0.649616368286445,0.5818181818181818,0.6274703557312252,0.5517241379310345,0.081419624217119,0.07462686567164178,0.07745894841598938,0.08004640371229699,0.9753540642823001,0.9739627611035223,0.8705456086251692,0.8673863894797393,0.0006,0.01999999999999999,0.8175705242616694,0.8052837067248286
