ticker,rating_date,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,company_name,rating_agency,sector,source,rating_detail,delta_days
KRO,2014-11-21,1.0038001350543297,-0.5747809149464558,-1.495248527958917,-1.422673475105837,-1.4106796671530923,-1.3075048855978646,-1.000243122237319,0.5753767127589864,-0.5699239029404648,-1.781872468660491,0.053744654682034126,0.021274261371720223,Kronos Worldwide Inc.,6,0,2,1,1.1827968636486703
NAV,2012-08-06,-0.3463617560963601,-2.8825025351636766,-1.3582294590164365,-1.5264383639198886,-1.5143728917388302,-1.300634367650774,-2.2561820354125337,1.1081694374821982,1.8382114950614106,-4.674277583884599,1.964268137489198,1.1624870879973115,Navistar International Corporation,2,1,1,0,-0.195015724964337
GIS,2015-07-10,-1.1468836643724227,0.5088078037398475,-0.3943156255943848,-0.01070204817844189,0.0003165952088253767,0.05322948558053645,0.027189445564085157,0.11598287500003762,0.2402018111851368,0.1860677769157152,-0.1660124292701725,-0.12517773397827248,"GENERAL MILLS, INC",1,3,2,2,0.1631908669490038
ADM,2015-05-27,0.016357481598405037,-0.47625111446121815,-1.5196674067509657,-0.598468067768262,-0.5870434893994754,-0.3725549410955433,-0.30101667480077954,1.6534483824388904,-0.040620741222149113,0.08288953557931883,-0.6256112489596487,-0.24808044969813536,ARCHER-DANIELS-MIDLAND COMPANY,1,3,2,2,0.37389889165885465
WEN,2014-08-27,0.8764474925036215,-0.06279519533669464,-0.6860259418519119,-0.433902489726086,-0.4225915670002845,-0.46094357045269657,-0.3731061750415287,-0.3926815743172651,-0.25375173441320314,-0.5738462213613037,-0.03206706430254048,0.0463955890412445,WENDY'S COMPANY,1,4,2,1,0.05644712236910125
EPR,2011-08-15,-1.6486652885465478,0.01145156264467676,1.9656093785045488,1.3179441929316942,1.3280452194963572,1.464447924544479,2.149574328847759,-1.443412629633323,-0.12666387749011654,-0.06251107206651295,1.325727911611924,0.8180749803868986,EPR Properties,6,4,1,1,0.18296942149362969
HEP,2012-02-28,-0.5707155059856054,-0.016334735936346146,1.0649828956033904,2.20917478153378,2.21190075091525,1.5161447745315748,1.6053174676904893,-1.4067846263018366,-0.07933034426563564,0.09360635366376761,-0.5147856343614206,-0.870014095043392,Holly Energy Partners LP,6,8,2,1,0.18296942149362969
BEP,2015-03-06,-1.278122375471456,0.024954540346631058,1.0264448337531744,1.4744646837201023,1.4844576109043692,0.23088873449654232,-0.19891958440396293,-1.443412629633323,-0.23657820519050188,-0.5444823958451707,0.6770859933785479,1.4300808323555054,Brookfield Renewable Partners ULC,6,8,2,2,0.18296942149362969
PFE,2015-02-05,0.6939343301776609,-0.2953970670160666,1.5304677725768199,1.1075549474000685,1.1178012772855264,1.318761932110802,2.255362140070339,-1.0013389708870173,0.04026485531511724,0.32226107059229675,-0.03753663900124271,-0.037708981066361856,PFIZER INC.,1,7,2,2,-0.8801928784188672
LKQ,2016-03-01,1.1406242807222218,-0.12471671885247912,-0.16816240836901658,-0.15817148017160554,-0.14705098843115755,-0.03295934257891362,-0.0714102621085025,0.8289726594396275,0.019575280662957478,0.37535046934967375,-0.45582334755576814,-0.23811366512837415,LKQ Corporation,6,4,2,1,0.04496763040228631
BIG,2012-08-23,0.07097669742360965,-0.705859451378564,-0.14224561224365925,-0.3683327625790311,-0.3570671249583403,-0.17980870294633614,-0.20138493135869728,2.9263754139113933,0.28013150800239645,1.231333175456795,0.12916714010111188,-0.1279130975668189,"Big Lots Canada, Inc.",6,4,2,2,0.18296942149362969
JOUT,2013-04-29,1.2088145828716519,-0.7466818717882441,-0.14756301690125326,-0.4740415215227149,-0.4627028771583914,-0.3030362837707927,-0.32604256797802933,1.300293157127998,-0.17397746360010993,-0.12234748705333152,-0.2769782319480753,-0.17237061612089571,JOHNSON CONTROLS INTERNATIONAL,1,10,2,2,-0.0662840831973257
GPI,2015-07-23,-0.7072920261828926,0.6732979901482132,-1.171597446138576,-0.6299777479980971,-0.618531407769939,-0.49513579552600834,-0.4264115209453452,2.1910819227763727,-0.051625230414280715,-0.2619324261408259,1.5325067866678603,2.22566290413228,"Group 1 Automotive, Inc.",5,4,2,1,1.044632237461843
SCCO,2014-11-04,1.949566363315476,-0.0648361037315284,0.33333304729923496,1.8428241872177544,1.8525627104329911,1.834000043313662,1.4627484003792357,-0.42353034123464584,0.37850038625144206,1.5579107769668803,-0.4721720934911394,-0.44367466675960043,SOUTHERN COPPER CORPORATION,1,8,2,2,-0.994905329244453
OSI,2014-04-16,0.17080759663307243,-0.6277957560020615,-0.294734404277075,-0.18331664129212658,-0.17217878328657554,-0.03757733999682801,-0.08376729217413607,0.17966832471863053,-0.09388634672948656,0.004678433132440529,-1.735953623744288,-2.457499646184757,OSI Restaurant Partners LLC,6,4,2,1,1.3909927143552445
GSK,2016-05-27,-0.642111948747758,1.2724605148037074,0.9955982342208907,0.15831889725747375,0.16922080794486533,0.24665255258809912,0.43318318043855647,-0.3701065411011928,1.6952629463678621,0.8917943069744648,-1.0646362940036078,-0.5099836530612609,GlaxoSmithKline Capital Inc.,2,7,2,2,-2.1327345624908367
OXY,2013-09-27,-0.392705098175369,-0.5813490092790257,0.9690798486543932,1.6501695371630898,1.7236167356804823,1.3190915165721915,1.177349706816576,-0.9668477375014076,-0.08593209197178764,0.2169392555594375,-1.0979802526594888,-0.6561526797641627,OCCIDENTAL PETROLEUM,1,5,2,2,-2.1327345624908367
SRE,2014-06-10,-0.9031419960678773,0.16799100032571773,0.7460032163561979,0.3392527597648513,0.3500297102100969,0.2888549260013002,0.2225190774328111,-1.0438308124782905,-0.0945389550270861,-0.2722421984613611,-1.0341630716442536,0.6828863992312942,Sempra Energy,5,9,2,2,-1.9830904443371948
MSI,2011-01-04,0.3129065252475318,-0.5205987635564381,0.2638716731692074,-0.1430504953141432,-0.13194044673730812,-0.033300307545123434,0.13351606014072065,-1.0062950816053506,-0.2558348790153235,-0.5853301646664939,0.06248620835658084,-0.019001609397567173,Motorola Solutions Inc.,6,10,2,2,0.18296942149362969
PNW,2012-06-15,-1.2131019298737225,0.03256859295631062,1.0233682488260019,0.7205105198405216,0.7310241582591576,0.4879574152769173,0.29708341503339913,-1.1410246265692774,-0.0980644585478141,-0.3063486631709309,1.1216238602385988,0.553758373275429,Pinnacle West Capital Corp.,2,9,2,2,0.18296942149362969
AXL,2013-08-06,-0.2183084932224244,-4.223756442255609,-1.2061262575522007,-0.46370999835784754,-0.4523784893612132,-0.5737022909303908,0.450851615241613,0.49689990308712684,-4.72935599101066,1.266240747306445,-1.2833012124585421,-0.7246939742817633,AMERICAN AXLE & MANUFACTURING,1,2,2,1,-0.3666320618030162
JOUT,2016-08-31,1.0377823645465114,-0.7638551522100562,-0.14607721210702815,-0.5502928681923889,-0.5389015615645633,-0.3865100610197982,-0.3253966194209587,1.1308257140460372,-0.18520658245989355,-0.1702715481697319,-1.281330027296639,-0.5917930330313513,"Johnson Controls, Inc.",5,10,2,2,1.3909927143552445
EXC,2011-08-19,-0.1541605951976546,0.07150040883558996,0.8872192720160356,0.8628643498579849,0.873279672965032,0.8600951350688197,0.5387049157080949,-0.8554307157110468,0.13481975825971335,0.048568901538224296,-1.1599877713864395,-0.5736201576959508,Exelon Corp.,6,9,2,2,0.43361760841667185
KEP,2014-03-14,-1.1441980814078503,0.23279012946999822,-1.52244925322711,-0.5885186759167531,-0.5771009690003179,-0.7074906150117077,-0.5177015812600347,-0.8842650400042015,-0.30399311523709915,-0.7370179384034758,0.8656065160396496,-0.15929117643313337,Korea Electric Power Corp.,6,9,2,2,0.664320862816324
EIX,2011-06-21,-0.6225167450160363,1.0158004310448943,2.280770931069346,0.3458530002610846,-0.08760547743782553,0.08731390666223326,0.2707246488894225,-1.0728688036963256,-0.05362229692775675,-0.2988091089211379,2.1361381463985065,-1.171482179009028,Edison International,6,9,1,2,0.18296942149362969
CDK,2015-10-09,0.12623823554146854,0.26746252125484854,-0.21041498220479543,0.246341322301841,0.25718244114299993,0.35309359290820436,0.15907271911721005,0.13802750481642032,0.24979940930092157,0.44271252309266274,-0.20715522387739801,-0.13979778074464141,CDK Global Inc.,6,10,2,2,0.18296942149362969
ALB,2014-07-15,1.5591244735782952,-0.4024507041201849,-0.3161412983503954,0.2631703269590456,0.2739998230090481,0.3584578908643466,0.43769033928894563,-0.026805765785881015,0.08678920627007668,0.7652384021333034,-0.21969050212264157,-0.43575154464105215,Albemarle Corp.,6,0,2,2,0.18296942149362969
ALR,2012-06-15,-1.036119409428847,-0.4982922953232626,0.2594344463516707,-0.7364680258506235,-0.7249481391302706,-0.5348840985834877,0.017721470295132206,1.561738156831949,0.3076238148001863,1.2381355580612694,-2.5685142377539965,-3.689985309070054,Alere Inc.,5,7,2,1,0.18296942149362969
BIIB,2016-05-31,0.846042587887643,-0.11093971772484386,1.8154960047733617,1.996629085604392,2.0062613849371598,2.065396942985385,1.8294720719340771,-0.40053119030961826,0.5942678223838856,2.0838895915592914,1.391201952023042,0.7939358727341225,Biogen Inc.,6,7,2,2,0.9806437199859961
SNY,2012-11-22,-0.12503886960494193,-0.4912868433528411,1.0252255048187835,0.6181459170330248,0.6287302525858331,0.3943034214451881,0.766757568673992,-0.872701843476817,0.035211870054355485,0.5781207013215504,-0.3792871163914377,-0.16542216378677196,Sanofi SA,2,7,2,2,-1.2310262290309246
TWI,2012-06-15,1.28188965686688,-0.009641599380513542,-1.1265186131833471,-0.21075092158003483,-0.19959411635111515,-0.18962949601613827,-0.2095656014819147,1.1764960330589427,0.03435827731727781,0.18381285602411612,-1.191791202621046,-0.5255783696120545,"Titan International, Inc.",5,1,2,1,0.18296942149362969
RRC,2012-05-07,-1.3738841654162994,-0.013274989341434014,1.9744973053205959,0.8114864176549414,0.8219372244396157,-0.19585862282243208,-0.15243052491723963,-1.2422087458423248,-0.2697950217291922,-0.6335786347133618,0.21782473545460015,-1.2674592803631122,Range Resources Corp.,6,5,2,1,0.07893538652608434
SYK,2015-10-28,0.29144861088259844,-0.30805516142416817,0.8957061244004412,0.0637101724320029,0.07467742373059619,0.18656691898634586,-0.09787858504326044,-0.38311223339294714,-0.17032427584724288,-0.26258475580451773,-0.5747866656604483,-0.2625432916605649,STRYKER CORPORATION,1,7,2,2,-2.5520050609603864
ITW,2015-02-10,0.5467518727374917,0.1646856555176172,-0.13688783245578756,0.5264287772152678,0.5370764563337401,0.6139027401132571,1.0048224407941304,0.15659775314476268,0.34288357905310124,0.9698400027369883,-1.297106304013664,-0.6845124263948396,ILLINOIS TOOL WORKS INC,1,1,2,2,0.411729103362804
AZN,2012-06-15,-0.1673381132974146,-0.3715996699362951,1.5054028917003255,1.4030345499768004,1.4130768096999597,1.4610388510631351,1.2664233838511794,-0.31261638831901767,0.5042149708835995,1.503225392057269,-0.6313245919631446,-0.24264116348183035,AstraZeneca PLC,5,7,2,2,-0.02750031890736505
TRN,2015-10-28,0.7548439375408047,0.13071485126304666,-0.7423250235113575,0.5477831052646602,0.5584160362206441,0.5266497576752112,0.3358445451486959,-0.07266549453391703,0.1816538617037508,0.5611416859251227,0.31509620662345245,0.7481263928661664,"TRINITY INDUSTRIES, INC",1,1,2,1,0.20228255482017546
SHEL,2016-02-01,-0.5726419882579562,-0.5019666035064915,-1.1033554009429398,-0.34544353819155366,-0.3341937087948314,-0.1816104112062843,-0.24646305762340964,0.8146680105495774,-0.11042854835994477,-0.06948055503528518,0.560089726617436,2.0046015088326237,Royal Dutch Shell PLC,6,5,2,2,0.8784063372413502
AVGO,2012-08-13,2.2099008686212214,-0.5893709177158514,0.19369778296511414,0.8183614886039853,0.8391485114611306,0.9863393758401381,1.2403963236583408,0.15047303828682243,0.2383168183241594,2.260159639383122,1.0195583726738726,0.4369905687411111,Broadcom Inc.,5,10,1,2,-0.09319699578454088
HUBG,2014-12-03,0.0036549117298683687,-0.7525086057335147,-1.2965705868876312,-0.590712170923173,-0.5792929490903844,-0.39352969902431734,-0.34891741036589524,3.1270886918355587,0.008774140433121422,0.4411643040101589,0.06547359955212295,-0.0015518761602880992,Hub International Limited,5,8,2,0,1.3909927143552445
XRX,2016-10-11,-0.18478448823015053,0.5254727931236901,-0.13625931684026507,-0.2493381591913518,-0.5640699921743807,-0.47714144366337685,-0.3786647785246395,-0.4541100568181936,-0.3145911855183322,-0.6558410735391191,0.4962418736646407,0.2685769459492222,Xerox Corp.,5,8,1,2,0.756755092746645
OAS,2016-10-24,-0.8025102739021783,0.10320517256682252,1.0279790887037332,-1.8899307747243317,-1.8776142599852748,-1.1641341289418865,-0.9381778136522655,-1.443412629633323,-0.35303568299257865,-0.8750549964651628,-2.2674569983203434,-0.68495259984587,Oasis Petroleum Inc.,5,5,2,1,1.0025322250398638
BIIB,2012-06-15,1.3127759944211048,-0.6092040590240334,1.9074745890593507,1.3810554534271706,1.3911128928032093,1.5110357570331003,1.282726377256404,-0.3874585832349955,0.15401731901410018,1.444310411168083,0.1912697242782392,0.01586641611620307,Biogen Inc.,5,7,2,2,-0.12102238239135196
VIV,2016-02-26,-0.7881700800910766,-0.628142512551744,0.24180262695932986,0.07229275301234293,0.08325407683372055,0.11443445686895706,0.14720033157630164,-0.7587047792640207,-0.19405699136538312,-0.20022259452901564,-1.262309325285641,-0.1658937781985903,Telefonica Brasil S.A.,5,9,2,1,0.8908739738715197
PED,2015-12-23,-1.6486652885465478,1.0425687545471503,0.8934917665304044,-5.186630804456081,-5.134141101978119,-4.940671469611191,-5.515191206768678,-1.443412629633323,-3.663880714602374,-4.674277583884599,-1.3166647486441352,-0.6892627131955714,Pedevco Corp.,1,5,1,2,0.18296942149362969
TUP,2014-10-28,-0.705674032247294,1.1499109249462394,0.9360408795480218,0.2125582436237172,0.22342269442514912,0.2852301796978898,0.28137190852370814,1.14482675506374,2.251665904096281,1.5725229801785543,0.26040997116364845,0.11232728381345031,TUPPERWARE BRANDS CORPORATION,1,1,2,2,0.30107348993907196
MUR,2016-08-12,-0.7254240778108555,-0.4161766595775359,2.280770931069346,1.0417628808986485,1.0520546494457663,0.8738655719052797,0.7392162698760066,-0.9298955671395046,-0.029320686677843794,0.2431813604601949,-0.3595920917473441,1.9445807146885412,Murphy Oil Corporation,2,5,2,2,-0.48997923009710803
STZ,2012-04-10,0.044881421207371035,0.21605793531808376,-0.14115952123918477,0.4233348709858525,0.43405375092493226,0.7060622867085329,0.7553652016976254,-0.814730427277717,0.08119947432976746,0.2637409482434583,0.243637722664996,0.1020146486750223,Constellation Brands Inc.,6,3,2,1,-0.04022569468114753
AZO,2014-09-24,-1.0924201701466034,-2.538258917130842,0.34606332587584354,0.48667897796181964,0.49735410989907963,0.5456902599114066,0.3580197593369823,0.8787182107897124,-1.871596078436304,1.484276319247483,0.3187890039459625,-0.4074861208927388,"AUTOZONE, INC",1,4,2,2,0.02151545504104523
SAP,2015-04-09,-0.5713575179787941,-0.4840069646528992,1.0804425329867826,0.9407155101960561,0.9510770661435877,1.0688755990999432,0.966302615918871,-0.25378532189173447,0.17796757063144036,1.1884715358685523,-0.14915976428832411,-0.08244946826752965,SAP SE,5,10,2,2,-1.2876535285894743
MSFT,2013-09-03,0.9313505252644744,-0.5732271398857328,1.2235360322045403,1.3934321637163505,1.4034810552357675,1.5582112644044848,1.5207933515261605,-0.41212076958066624,0.3428339240739361,1.6424385365175969,-0.6005209968532587,-0.31492393233318994,MICROSOFT CORPORATION,1,10,2,2,-0.994905329244453
BIO,2014-12-02,1.52919352633986,-0.5705677465219521,0.4742947396383219,-0.2770862660136348,-0.2658836469133458,-0.2722234725097629,-0.2305476067483158,-0.23564716434370195,-0.22786730313123826,-0.3745730750983523,-1.8240338334967237,-0.8769625473775158,"BIO-RAD LABORATORIES, INC",1,10,2,2,-0.8801928784188672
GLW,2015-01-30,1.9731519941017577,-0.6262941893850694,-0.07274790049638165,0.5224408403072583,0.5330912736562256,1.666217582902715,1.2845144236299921,-0.940631711386927,-0.009962338371874475,0.5712939103046719,0.5482646237346,0.27685783161647987,CORNING INC,1,10,2,2,0.22115166850046358
OLN,2016-07-28,0.48586406317517555,-0.13456592991228958,-1.0577597663201543,-0.19735704014848257,-0.18620948527570833,-0.133386883819398,-0.14568070909384617,0.15918948370154104,-0.06698753515886148,-0.11465092820617075,-1.401366324609222,-0.8126029006447043,Olin Canada ULC,6,0,2,1,0.4190903212801013
STZ,2015-01-14,-0.32832158064325573,0.35537838321595416,-0.10472500367644544,2.20917478153378,2.21190075091525,2.1142030865144292,2.2519116616144927,-0.897131411198432,0.6103465775421355,1.383650376102542,0.43425255225245474,-0.012713417239989122,"CONSTELLATION BRANDS, INC",1,3,2,2,0.21177133444536844
BDX,2014-02-24,0.9651207427483396,-0.04144137165764555,0.3342011126002088,0.24423013445189254,0.25507271136475396,0.3486452064856319,0.7048206088127162,-0.1664941645672725,0.1236639396072688,0.48166812121149233,0.09716947943220883,-0.07480931479607233,"BECTON, DICKINSON AND COMPANY",1,7,2,2,0.12214379924627708
PPG,2015-01-22,-0.3693257229627328,-0.060003477968429884,0.002010690726101107,0.022085333890305415,0.03308133298564265,-0.007241280265103864,0.5723987864935787,0.18279382097239363,0.18604950962127825,0.274106085729516,-0.8626123419283358,-0.4645514647227596,"PPG INDUSTRIES, INC",1,0,2,2,0.22115166850046358
FTI,2016-01-20,0.4648254469012573,-0.3366134102251226,-0.3776447343026571,-0.18571774263043803,-0.17457822632720577,-0.22632003826808503,-0.22535295330965852,0.09850706962589041,-0.17590927874191734,-0.2653900621150477,-0.2983835468990485,-0.06792374438352437,TechnipFMC Plc,6,5,2,2,1.147362427363949
COO,2016-03-04,-0.18705491424194706,-0.27008389513720643,0.6478835747549463,0.08345388304918525,0.09440749854281978,0.18668608141117382,0.3605468917451211,-0.742486674722437,-0.13063576035735705,-0.0007155973691815461,-1.1810309861414343,-0.590189544031169,"Cooper Companies, Inc. (The)",6,7,2,1,-2.884798777797107
EQIX,2014-11-17,-0.5618708929709624,0.29445933362830173,0.2600279607667552,0.5820483505836701,0.5926576165756008,0.05324970653468716,0.06516131319096903,-0.9808093800709046,-0.17907537479440214,-0.40355884166810607,-0.3893211253743639,-0.2688943657397187,Equinix Inc.,6,6,2,1,-1.2876535285894743
SRE,2014-08-22,-0.9031419960678773,0.16799100032571773,0.7460032163561979,0.3392527597648513,0.3500297102100969,0.2888549260013002,0.2225190774328111,-1.0438308124782905,-0.0945389550270861,-0.2722421984613611,-1.0341630716442536,0.6828863992312942,SEMPRA ENERGY,1,9,2,2,0.04496763040228631
NEE,2015-01-30,-1.3397865725901843,0.444038332353353,0.9582310511487326,0.6195405426065741,0.6301239149745648,0.46101432950366356,0.45526834465182914,-1.2201712691734368,-0.09219807743787031,-0.3542930857146452,0.1484485727732631,0.6216079666556962,"NEXTERA ENERGY, INC.",1,9,2,2,-0.12102238239135196
NKE,2016-12-01,0.9995046968312217,-0.6084065491762675,0.11024430246195602,0.1327714735663637,0.14369102833765648,0.3366011027355333,0.3820482934107663,1.2342476197405403,0.4132872459408791,1.9650931855039073,-0.8559520930795781,-0.3957586425188558,NIKE Inc.,6,1,2,2,-0.3293178955710125
IPG,2012-11-05,-0.6578332199186727,-0.1262211427184121,-1.4162949607005648,-0.2427913758683413,-0.23161244220602142,-0.15657879452599535,-0.18913701565198413,-0.5205116904871249,-0.028512019874296534,-0.39834625965854437,0.04111307671531867,-0.018341349221021482,"Interpublic Group of Companies, Inc. (The)",5,8,2,2,0.6253617389922933
CVS,2014-02-05,-0.011203732632154791,-0.41086554682761645,-0.9992198649302872,-0.3913554364552927,-0.38007389844502004,-0.22524921807369208,-0.23253536452832088,1.5649169729702044,-0.025303362411098738,0.2909515821708022,-0.7296979479941729,-0.30093270478257883,CVS HEALTH CORPORATION,1,4,2,2,-0.02750031890736505
ADI,2012-10-25,3.4935177701289044,-0.5339923690739445,0.9227857242778008,1.4744141448888806,1.484407106977308,1.5972387029787785,1.5783248470774403,-0.36729520999248,0.22432876951199987,1.7819511939518295,-0.6043285995512814,-0.25449440569886495,Analog Devices Inc.,6,10,2,2,0.5601399075412004
COMP,2014-07-17,-0.6131497884112246,-0.07067375395053324,0.3816540032157758,0.7869638039423372,0.7974315470356999,1.1607266056487444,1.0650939748961123,-0.5370622751961026,0.21580702927812745,0.762676358244179,-0.38014297276475123,0.10198320771423441,Compass Group PLC,5,10,2,2,-1.4855921813691124
SON,2015-04-21,-0.093084278390541,-0.20908709925478794,-1.0411615502629266,-0.33082926598121837,-0.31958952979186417,-0.2195058230638084,-0.17736718254664097,0.81725949953391,-0.0194180651186158,0.11332913778256748,0.4965235258251595,0.32439656432776987,SONOCO PRODUCTS COMPANY,1,1,2,2,-0.5593814225056271
SKM,2013-02-04,-0.9876466488693757,-0.24593747386352288,1.7010567355137998,-0.16107959045140818,-0.14995709025240125,0.020852503992283868,0.08669812867414169,-0.22008838839827205,-0.0745279984235172,0.07061509173904477,-2.005895018763197,0.4880153242679506,"SK Telecom Co., Ltd",2,9,2,2,-0.994905329244453
NOK,2013-09-09,-0.2097292880428379,-0.3826044623560849,-0.5745946197980504,-0.7049421557633714,-0.6934440420837604,-0.8792242569460036,-0.8393955771797961,0.5717742781678294,-0.1418034016238885,-0.2974886984401287,-1.1531525396600295,-0.5367713516525435,Nokia Corp.,6,10,2,1,1.3909927143552445
HII,2015-11-02,0.19146141053299376,0.24865715220851134,-0.9343814432170745,-0.1739707149760515,-0.15183482659816716,-0.13144482639294075,-0.13445375913725346,0.6483947899258434,0.273496656976801,0.13022506999018163,2.1332339841956403,3.0142336416533544,Huntington Ingalls Industries Inc.,6,1,2,1,0.8528881068862217
MHO,2013-11-14,3.1446395809089025,0.16385803261864382,-0.954621496025365,-0.5769360064880291,-0.5655262990314874,-0.5298364413823371,-0.38326332961952286,0.3143564274953567,-0.1800140903529058,-0.4883214129088197,-0.7637236367837233,-0.3071580150185811,"M/I Homes, Inc.",5,8,2,1,-1.7469695445507232
SMG,2012-01-25,0.44816329489038326,0.36131940630782833,-0.301351888129616,-0.14611951995451403,-0.13500735178515544,-0.08574970773897644,-0.045096594760292666,1.025580090509248,0.2789161432742581,0.3517357167300438,-1.5920485110074183,-1.0101150163142307,Scotts Miracle-Gro Co. (The),6,0,2,1,1.3909927143552445
DHI,2013-01-31,2.3090089436687635,-0.11297757097321844,-0.9577707561870379,-0.4387071681995916,-0.42739292716854216,-0.25047904986437997,1.1157230136661918,-0.2956425347120973,0.3170322510905799,1.3255155361799595,-0.9559940962353591,-0.4312869282091717,"D. R. Horton, Inc.",2,8,2,1,-2.884798777797107
ADM,2014-02-14,0.1717899323272925,-0.4237868305871317,-1.5818975950482288,-0.6814165054283844,-0.6699346395142373,-0.48772206218469033,-0.4042183028278093,1.8913361600420817,-0.15346286363643705,-0.24397070130964954,1.3564221082342007,1.1363593766750348,ARCHER-DANIELS-MIDLAND COMPANY,1,3,2,2,-0.3112782617956752
CDK,2016-11-09,-0.2642499764571572,1.1046472485871726,-0.09331499185992267,0.46867089518225263,0.47935846422970046,0.5398159717657168,0.36001179871672534,0.27452714019414737,1.2392032434410092,0.9112257018609689,-0.012532110526804517,-0.030823410653813905,"CDK Global, Inc.",5,10,2,1,-0.954859811752754
CMI,2015-08-26,0.5647092767227841,-0.561411506894334,-0.7356510144764277,0.024809000074440455,0.03580311809576989,0.23102034791409598,0.15481494528055523,0.8113113735323385,0.19520021292457634,0.9987302281152359,0.4777373037849744,0.1017002390671434,CUMMINS INC.,1,1,2,2,0.36611902017670794
CHTR,2014-10-31,-1.6486652885465478,3.5878144307489044,-0.3655200826802163,-0.05422498083501567,-0.04317627875045259,-0.6973789918589126,-0.6966297132188555,-0.5807523258236211,-2.958389878379038,-0.9191546612534729,0.9559319231693685,0.535459734096877,"Charter Communications, Inc.",5,9,2,1,-2.884798777797107
NOC,2015-02-12,-0.3707587734207477,-0.01808633209128932,-0.8136638411993056,0.09403343673647327,0.10497974556250982,0.2036603843486585,0.15777048424478043,0.2893399776664056,0.3641808360693301,0.5034494614399707,0.6349209871063589,0.020425355430447174,NORTHROP GRUMMAN CORPORATION,1,10,2,2,-1.5638199458676447
BLL,2012-02-10,-0.4549232790761132,0.7657816822085206,-1.0317945200384635,-0.15436756515341427,-0.14324970055050257,-0.1068158974653552,-0.11192743573238788,0.758233479265622,0.4920707816934861,0.29118827756484444,0.5547773613590502,0.10015963198853677,Ball Corporation,6,1,2,1,0.8309996018323539
KOP,2013-08-21,0.8890626511955874,0.5365626067521073,-1.15851590392855,-0.2632581169127658,-0.2520650480914358,-0.18819489074637274,-0.18508751009516075,1.82521717690907,0.6346491430592668,0.6341041858257764,-0.30062756841518157,-0.06820671303061537,Koppers Holdings Inc.,6,0,2,1,1.3909927143552445
SWK,2013-10-18,-0.13281133639643528,-0.2843747023873808,-0.27082828963955496,-0.25618080814741456,-0.24499262720171383,-0.1494681290187724,0.04784509554300072,-0.32284167257970275,-0.10900510562387619,-0.12881791204308823,0.3423119280864805,0.016338030528021442,"STANLEY BLACK & DECKER, INC.",1,1,2,2,-0.12102238239135196
GSL,2014-12-23,-1.4803722258468779,0.05176144523547639,0.9825611046541705,1.4693248546612672,1.4793213316193292,0.8681853462270945,1.1659362272313853,-1.3664814660552562,-0.1195225031156255,-0.13126114576998302,-1.289383533939879,-0.6502732200968272,"Global Ship Lease, Inc.",6,8,2,1,1.0911660914782522
GTN,2013-10-15,0.35955557826825996,1.730958864998674,0.16357177453295138,1.5908056336177576,1.600718211037369,0.16657349794537052,-0.04980439106288652,-0.9388399895788582,0.1500922111372333,-0.38202835121887274,0.31276803828137023,0.13619097305145897,"Gray Television, Inc.",5,9,2,0,1.3909927143552445
FDX,2013-09-26,0.3046803300019092,-0.6020436487778117,1.1851271707712137,-0.13247113731082513,-0.12136839526644073,0.03984460126560782,-0.034519684103649036,0.9607682521661475,0.057121538480288295,0.5508900964347702,-0.708755152244809,0.3188315142683133,FedEx Corp.,6,8,2,2,0.32607350268500973
HPE,2016-09-19,-0.3210376778934279,-0.3048793117640501,-0.44922984028530016,-0.39698023105337227,-0.3856948083324918,-0.2051353638167042,0.10356533634433611,-0.7764640831656744,-0.12796148505088928,-0.2099905506834611,-1.348946853704571,-0.6919953750623574,Hewlett Packard Enterprise Co.,6,10,2,2,0.46192283736167006
DCP,2014-09-23,-0.8081033002890319,0.052020639545574884,-0.8177597972281687,0.03576028246814413,0.026251978786127554,0.19807355697365064,0.38212223095310877,-0.22463384396714403,0.022173345034497922,0.4385401533252716,1.4553530458531048,0.4052125750020071,DCP Midstream LP,1,9,1,2,0.18296942149362969
JNPR,2016-02-23,-0.03808811765601869,-0.3436866320908573,0.8020075595646152,0.4519687341136482,0.46266783834894076,0.5453748954400413,0.4874809488615937,-0.3735698466686303,0.015557956396212389,0.43716016657573903,0.1338007526249089,0.007000065174018043,"Juniper Networks, Inc.",5,10,2,2,0.46192283736167006
NEE,2014-05-22,-1.4188475406711563,0.5079725230181991,0.8304276137671998,0.7173608241874294,0.7278766379132525,0.5904053263341453,0.5137782299658329,-1.2123947996372,-0.03078669082462542,-0.26501490680404804,-0.3757608993756414,-0.9156034881858328,"NEXTERA ENERGY, INC.",1,9,2,2,-0.7187389119662824
OLN,2013-08-23,0.2994327383034797,-0.2356604263122187,-0.9595755245104581,-0.03567975149028238,-0.02464385749104649,0.6582592068643938,0.4345974554099282,0.10302559236270759,0.26773431487082233,0.824531679404283,0.47566807583615583,-0.1728736714935019,OLIN CORPORATION,1,0,2,2,1.3909927143552445
