epoch,train_Loss,val_Loss,train_CE_Loss,val_CE_Loss,train_Aux_Loss,val_Aux_Loss,val_LossGap,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,train_PersistenceAcc,val_PersistenceAcc,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore,val_BalancedEligible,checkpoint_event
46,0.28200602531433105,0.2907463014125824,0.2819913625717163,0.290731281042099,1.4648753676738124e-05,1.5017102668934967e-05,0.00873991847038269,0.9248631613866313,0.919953596287703,0.8289658623712256,0.7920148116226547,0.7532467532467533,0.6363636363636364,0.5603864734299517,0.4666666666666667,0.6426592797783933,0.5384615384615384,0.5906313645621182,0.49295774647887325,0.12108559498956159,0.08955223880597014,0.07563443357107315,0.08004640371229699,0.9742681357423258,0.9736331222429557,0.8712233137472795,0.865729056143757,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8108040637590217,0.7718356591407355,True,
47,0.28104501962661743,0.29034510254859924,0.28102996945381165,0.2903296649456024,1.5047709894133732e-05,1.5444165910594165e-05,0.009299695491790771,0.9251948913584342,0.919953596287703,0.8328407985629328,0.7920148116226547,0.75,0.6363636363636364,0.5797101449275363,0.4666666666666667,0.6539509536784741,0.5384615384615384,0.6072874493927125,0.49295774647887325,0.11691022964509394,0.08955223880597014,0.07530270359927019,0.08004640371229699,0.9744853319132472,0.9735755831882532,0.8722536873531362,0.865729056143757,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8108040637590217,0.7718488091174659,True,loss+balanced
48,0.2804422676563263,0.2902775704860687,0.28042683005332947,0.29026171565055847,1.5436900866916403e-05,1.586511825735215e-05,0.009834885597229004,0.9253607563443357,0.9187935034802784,0.8353238619799096,0.7879676644104077,0.7454545454545455,0.6086956521739131,0.5942028985507246,0.4666666666666667,0.6612903225806451,0.5283018867924528,0.6193353474320241,0.4895104895104895,0.1127348643006263,0.07462686567164178,0.07513683861336871,0.08120649651972157,0.9747167756293443,0.9736952263865688,0.8729219716087148,0.8643666999343638,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8083499409280074,0.7697251034201474,False,
49,0.2798973321914673,0.29020869731903076,0.2798815369606018,0.29019245505332947,1.5790137695148587e-05,1.624592005100567e-05,0.010310918092727661,0.9253607563443357,0.9187935034802784,0.8347587700162201,0.7879676644104077,0.7409638554216867,0.6086956521739131,0.5942028985507246,0.4666666666666667,0.6595174262734584,0.5283018867924528,0.6187122736418511,0.4895104895104895,0.1127348643006263,0.07462686567164178,0.07513683861336871,0.08120649651972157,0.9749507995536909,0.9737823572672242,0.8729922979196989,0.8643666999343638,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8083499409280074,0.7696818316401334,False,loss
50,0.2794311046600342,0.2902357280254364,0.2794150114059448,0.29021915793418884,1.6100673747132532e-05,1.658238579693716e-05,0.010804146528244019,0.9256924863161387,0.9187935034802784,0.8361315105662412,0.7879676644104077,0.75,0.6086956521739131,0.5942028985507246,0.4666666666666667,0.6630727762803235,0.5283018867924528,0.6199596774193549,0.4895104895104895,0.11691022964509394,0.07462686567164178,0.07480510864156577,0.08120649651972157,0.9752114605151908,0.9738722818307952,0.8733906174014062,0.8643666999343638,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8083499409280074,0.7696173036516996,False,
51,0.2789604365825653,0.2902698218822479,0.27894407510757446,0.2902529537677765,1.6361598682124168e-05,1.6868205420905724e-05,0.011308878660202026,0.9251948913584342,0.9211136890951276,0.8292048172607555,0.7961924386945101,0.7532467532467533,0.6666666666666666,0.5603864734299517,0.4666666666666667,0.6426592797783933,0.5490196078431373,0.5906313645621182,0.4964539007092198,0.12317327766179541,0.1044776119402985,0.07530270359927019,0.07888631090487239,0.975487141649311,0.9740422575266726,0.871765528270963,0.8671031868390982,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8132778904750854,0.7737101648237764,True,balanced
52,0.2782430648803711,0.289884477853775,0.27822643518447876,0.2898673117160797,1.663260263740085e-05,1.7159958588308655e-05,0.011640876531600952,0.9251948913584342,0.9211136890951276,0.8284802162649614,0.7961924386945101,0.7651006711409396,0.6666666666666666,0.5507246376811594,0.4666666666666667,0.6404494382022472,0.5490196078431373,0.5834186284544525,0.4964539007092198,0.12734864300626306,0.1044776119402985,0.07530270359927019,0.07888631090487239,0.9757562473168724,0.9742233356812021,0.871376346463798,0.8671031868390982,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8132778904750854,0.7737474534895479,True,loss+balanced
53,0.2775077819824219,0.28945064544677734,0.27749085426330566,0.28943318128585815,1.6926975149544887e-05,1.7477752408012748e-05,0.01194232702255249,0.9250290263725327,0.919953596287703,0.8271598261522466,0.7860035467478866,0.7635135135135135,0.65,0.5458937198067633,0.43333333333333335,0.6366197183098592,0.52,0.5788934426229507,0.46428571428571436,0.12526096033402923,0.1044776119402985,0.07546856858517167,0.08004640371229699,0.9760471252499449,0.974396589896045,0.8710477066172231,0.8645635511592639,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8079071769612716,0.7705170518155596,True,loss+balanced
54,0.27690234780311584,0.2891692519187927,0.27688512206077576,0.28915145993232727,1.7217622371390462e-05,1.7791531718103215e-05,0.012266337871551514,0.9250290263725327,0.919953596287703,0.827175120997245,0.7860035467478866,0.7635135135135135,0.65,0.5458937198067633,0.43333333333333335,0.6366197183098592,0.52,0.5788934426229507,0.46428571428571436,0.12526096033402923,0.1044776119402985,0.07546856858517167,0.08004640371229699,0.976325937858539,0.9745163277664887,0.8710631047695632,0.8645635511592639,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8079071769612716,0.7705345147843858,True,loss+balanced
55,0.27630963921546936,0.28904834389686584,0.2762921154499054,0.2890302240848541,1.7520489564049058e-05,1.8125820133718662e-05,0.01273810863494873,0.9251948913584342,0.919953596287703,0.8279694028119474,0.7860035467478866,0.76,0.65,0.5507246376811594,0.43333333333333335,0.6386554621848739,0.52,0.5828220858895706,0.46428571428571436,0.12526096033402923,0.1044776119402985,0.07530270359927019,0.08004640371229699,0.9765470018091911,0.9746558815726004,0.8715095586002569,0.8645635511592639,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8079071769612716,0.7705021494622729,True,loss+balanced
56,0.27575284242630005,0.2889616787433624,0.2757350206375122,0.28894320130348206,1.7832970115705393e-05,1.8473776435712352e-05,0.013208180665969849,0.9255266213302372,0.919953596287703,0.8300892583734161,0.7860035467478866,0.7581699346405228,0.65,0.5603864734299517,0.43333333333333335,0.6444444444444445,0.52,0.5912334352701326,0.46428571428571436,0.12734864300626306,0.1044776119402985,0.07497097362746724,0.08004640371229699,0.9767461471692659,0.974665169757983,0.8723126665291736,0.8645635511592639,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8079071769612716,0.7704631453748247,True,
57,0.27539098262786865,0.2891594469547272,0.2753728926181793,0.2891406714916229,1.809718378353864e-05,1.877242721093353e-05,0.013767778873443604,0.9256924863161387,0.919953596287703,0.8307808970515952,0.7860035467478866,0.7631578947368421,0.65,0.5603864734299517,0.43333333333333335,0.6462395543175488,0.52,0.5918367346938775,0.46428571428571436,0.12943632567849686,0.1044776119402985,0.07480510864156577,0.08004640371229699,0.9769325767499435,0.9746762517484773,0.8725127874590013,0.8645635511592639,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8079071769612716,0.7703564995522998,True,
58,0.2749953866004944,0.2891896069049835,0.2749769985675812,0.289170503616333,1.8384700524620712e-05,1.9098441043752246e-05,0.014193505048751831,0.9256924863161387,0.919953596287703,0.8302238777271699,0.7860035467478866,0.7581699346405228,0.65,0.5603864734299517,0.43333333333333335,0.6444444444444445,0.52,0.5912334352701326,0.46428571428571436,0.1315240083507307,0.1044776119402985,0.07480510864156577,0.08004640371229699,0.9771012406677476,0.9745940780516128,0.872599041912546,0.8645635511592639,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8079071769612716,0.7702994459863207,True,
59,0.2748965620994568,0.2895563542842865,0.2748779356479645,0.2895369827747345,1.8624694348545745e-05,1.9372155293240212e-05,0.01465904712677002,0.9253607563443357,0.919953596287703,0.8299698406015484,0.7860035467478866,0.7581699346405228,0.65,0.5603864734299517,0.43333333333333335,0.6444444444444445,0.52,0.5912334352701326,0.46428571428571436,0.12943632567849686,0.1044776119402985,0.07513683861336871,0.08004640371229699,0.9772549618575422,0.9746078112478839,0.8720414884854675,0.8645635511592639,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8079071769612716,0.7701702851052782,True,
60,0.274953693151474,0.2902398407459259,0.2749348282814026,0.29022017121315,1.887289727164898e-05,1.966493255167734e-05,0.015285342931747437,0.9260242162879416,0.919953596287703,0.8322132411147725,0.7860035467478866,0.7647058823529411,0.65,0.5652173913043478,0.43333333333333335,0.65,0.52,0.5963302752293578,0.46428571428571436,0.13778705636743216,0.1044776119402985,0.07447337866976281,0.08004640371229699,0.9773836794078244,0.974593676219186,0.8731263943599787,0.8645635511592639,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8079071769612716,0.7699584919209977,True,
61,0.27480006217956543,0.2906153202056885,0.27478089928627014,0.29059529304504395,1.9175999113940634e-05,2.0017399947391823e-05,0.015814393758773804,0.9258583513020402,0.9211136890951276,0.8303613892629206,0.7869488939740656,0.7581699346405228,0.65,0.5603864734299517,0.43333333333333335,0.6444444444444445,0.52,0.5912334352701326,0.46428571428571436,0.1419624217118998,0.11940298507462686,0.07480510864156577,0.07888631090487239,0.9774991335013116,0.9744266005468579,0.8720110220027039,0.866581690717895,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8098047615992264,0.7715988295903232,True,
62,0.2747495174407959,0.291149377822876,0.2747300863265991,0.29112905263900757,1.94439671759028e-05,2.0331008272478357e-05,0.016398966312408447,0.9260242162879416,0.9211136890951276,0.8323150455561285,0.7869488939740656,0.7564102564102564,0.65,0.5700483091787439,0.43333333333333335,0.650137741046832,0.52,0.5995934959349594,0.46428571428571436,0.14613778705636743,0.11940298507462686,0.0746392436556643,0.07888631090487239,0.9776369489608681,0.974324643050989,0.872525900082515,0.866581690717895,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8098047615992264,0.7714219289650943,True,
63,0.2744618058204651,0.2913719415664673,0.27444204688072205,0.2913512587547302,1.975598388526123e-05,2.0687673895736225e-05,0.01690921187400818,0.9256924863161387,0.9234338747099768,0.8296397914129314,0.7920810140082256,0.7532467532467533,0.6842105263157895,0.5603864734299517,0.43333333333333335,0.6426592797783933,0.5306122448979592,0.5906313645621182,0.4676258992805755,0.14822546972860126,0.14925373134328357,0.07480510864156577,0.0765661252900232,0.9777857985649571,0.9742190794076974,0.8726548870081134,0.8699956125918613,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8141647383463085,0.7751797459767295,True,
64,0.2739703357219696,0.29125142097473145,0.2739502191543579,0.29123032093048096,2.011753349506762e-05,2.1110332454554737e-05,0.017280101776123047,0.9251948913584342,0.9222737819025522,0.8287310576610918,0.7878924696695685,0.7483870967741936,0.65,0.5603864734299517,0.43333333333333335,0.6408839779005525,0.52,0.590030518819939,0.46428571428571436,0.1524008350730689,0.14925373134328357,0.07530270359927019,0.0777262180974478,0.9779033678627626,0.9742576073225754,0.8719283899165277,0.8685981589089966,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.812448187035701,0.773671426397566,True,
65,0.27349981665611267,0.2909591794013977,0.2734793424606323,0.2909376621246338,2.0471519746934064e-05,2.1520825612242334e-05,0.017458319664001465,0.9253607563443357,0.9234338747099768,0.8281712636172731,0.7980818488900865,0.7516339869281046,0.6666666666666666,0.5555555555555556,0.4666666666666667,0.6388888888888888,0.5490196078431373,0.5861365953109073,0.4964539007092198,0.15657620041753653,0.16417910447761194,0.07497097362746724,0.0765661252900232,0.9780335855632222,0.9742930284634378,0.8728853832135637,0.8711182797647634,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8185622907100106,0.7775839475452239,True,
66,0.27323824167251587,0.2908611595630646,0.27321743965148926,0.290839284658432,2.0793335352209397e-05,2.1878344341530465e-05,0.01762184500694275,0.9248631613866313,0.9245939675174014,0.827813309282262,0.8023933453263111,0.7516339869281046,0.7,0.5555555555555556,0.4666666666666667,0.6388888888888888,0.56,0.5861365953109073,0.5,0.15031315240083507,0.16417910447761194,0.07546856858517167,0.07540603248259861,0.9781308487121695,0.9742636561874463,0.8720719404672063,0.8725206019266385,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8203124589318184,0.7790907546797744,True,
67,0.2730558514595032,0.2907852232456207,0.2730347514152527,0.2907630205154419,2.108976877934765e-05,2.2202240870683454e-05,0.01772826910018921,0.9246972964007298,0.9245939675174014,0.8276632513721714,0.8023933453263111,0.7516339869281046,0.7,0.5555555555555556,0.4666666666666667,0.6388888888888888,0.56,0.5861365953109073,0.5,0.15031315240083507,0.16417910447761194,0.07563443357107315,0.07540603248259861,0.9782048018271378,0.9743215328012486,0.8717703427154371,0.8725206019266385,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8203124589318184,0.7790932366171828,True,
68,0.2728084921836853,0.29061561822891235,0.27278709411621094,0.29059308767318726,2.1399662728072144e-05,2.2534914023708552e-05,0.01780599355697632,0.9246972964007298,0.9234338747099768,0.8270098430028323,0.7920810140082256,0.7549668874172185,0.6842105263157895,0.5507246376811594,0.43333333333333335,0.6368715083798883,0.5306122448979592,0.5822267620020429,0.4676258992805755,0.1524008350730689,0.16417910447761194,0.07563443357107315,0.0765661252900232,0.9782761664214908,0.9743190650089272,0.8716119049550155,0.8699956125918613,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8149110070030249,0.7758207813164552,True,
69,0.2726030945777893,0.29054415225982666,0.27258139848709106,0.2905212938785553,2.1701958758058026e-05,2.2861095203552395e-05,0.017939895391464233,0.9248631613866313,0.9234338747099768,0.8259013272682244,0.7920810140082256,0.7533333333333333,0.6842105263157895,0.5458937198067633,0.43333333333333335,0.6330532212885154,0.5306122448979592,0.5777096114519427,0.4676258992805755,0.1524008350730689,0.16417910447761194,0.07546856858517167,0.0765661252900232,0.9783489550450697,0.9743199516774039,0.8717965300930425,0.8699956125918613,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8149110070030249,0.775819071855243,True,
70,0.2724405825138092,0.2905104160308838,0.2724185883998871,0.29048725962638855,2.198746005888097e-05,2.3164082449511625e-05,0.018068671226501465,0.9248631613866313,0.9234338747099768,0.8264527338024946,0.7920810140082256,0.7583892617449665,0.6842105263157895,0.5458937198067633,0.43333333333333335,0.6348314606741573,0.5306122448979592,0.5783009211873079,0.4676258992805755,0.1544885177453027,0.16417910447761194,0.07546856858517167,0.0765661252900232,0.9784298560736845,0.9743529155634606,0.8717095660390383,0.8699956125918613,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8149110070030249,0.7758104256054719,True,
71,0.272270530462265,0.29044660925865173,0.272248238325119,0.29042309522628784,2.2293701476883143e-05,2.34993603953626e-05,0.018174856901168823,0.9250290263725327,0.9234338747099768,0.8277863733171857,0.7920810140082256,0.76,0.6842105263157895,0.5507246376811594,0.43333333333333335,0.6386554621848739,0.5306122448979592,0.5828220858895706,0.4676258992805755,0.15657620041753653,0.16417910447761194,0.07530270359927019,0.0765661252900232,0.9784823855428018,0.9743866276406971,0.8720529543806244,0.8699956125918613,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8149110070030249,0.7758105162045319,True,
72,0.27204856276512146,0.29025357961654663,0.2720259726047516,0.2902297377586365,2.259560460515786e-05,2.3828337361919694e-05,0.018203765153884888,0.9255266213302372,0.9234338747099768,0.8305826614077283,0.7920810140082256,0.7631578947368421,0.6842105263157895,0.5603864734299517,0.43333333333333335,0.6462395543175488,0.5306122448979592,0.5918367346938775,0.4676258992805755,0.15866388308977036,0.16417910447761194,0.07480510864156577,0.0765661252900232,0.9785371066763427,0.9744395266025502,0.8730404764748878,0.8699956125918613,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8149110070030249,0.7758457187077362,True,
73,0.2717605531215668,0.2899879217147827,0.27173763513565063,0.2899637520313263,2.2916494344826788e-05,2.4173215933842584e-05,0.01822611689567566,0.9255266213302372,0.9234338747099768,0.8305826614077283,0.7920810140082256,0.7631578947368421,0.6842105263157895,0.5603864734299517,0.43333333333333335,0.6462395543175488,0.5306122448979592,0.5918367346938775,0.4676258992805755,0.15866388308977036,0.16417910447761194,0.07480510864156577,0.0765661252900232,0.9786013738021601,0.9744486723107938,0.8730404764748878,0.8699956125918613,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8149110070030249,0.7758962336441834,True,
74,0.2715236246585846,0.2898882329463959,0.2715004086494446,0.2898637354373932,2.3217808120534755e-05,2.4495782781741582e-05,0.01836332678794861,0.9258583513020402,0.9234338747099768,0.832045357290379,0.7920810140082256,0.7647058823529411,0.6842105263157895,0.5652173913043478,0.43333333333333335,0.65,0.5306122448979592,0.5963302752293578,0.4676258992805755,0.16075156576200417,0.16417910447761194,0.07447337866976281,0.0765661252900232,0.9786679943140548,0.9744765288672576,0.8736840805386162,0.8699956125918613,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8149110070030249,0.7758997717758972,True,
75,0.27137866616249084,0.2898242473602295,0.27135515213012695,0.28979942202568054,2.3519933165516704e-05,2.4816632503643632e-05,0.01844426989555359,0.9258583513020402,0.9234338747099768,0.832045357290379,0.7920810140082256,0.7647058823529411,0.6842105263157895,0.5652173913043478,0.43333333333333335,0.65,0.5306122448979592,0.5963302752293578,0.4676258992805755,0.16075156576200417,0.16417910447761194,0.07447337866976281,0.0765661252900232,0.9787038108748062,0.9744848942476579,0.8736840805386162,0.8699956125918613,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8149110070030249,0.7759029212853271,True,
76,0.2712438106536865,0.28972864151000977,0.27121999859809875,0.28970351815223694,2.3819407942937687e-05,2.5135081159533e-05,0.018483519554138184,0.9260242162879416,0.9222737819025522,0.832180023300562,0.7912521311359625,0.7647058823529411,0.6842105263157895,0.5652173913043478,0.43333333333333335,0.65,0.5306122448979592,0.5963302752293578,0.4676258992805755,0.16075156576200417,0.14925373134328357,0.07430751368386133,0.0777262180974478,0.9787364568488179,0.9745195905343514,0.873970425430308,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.813040554798912,0.7741623147129055,True,
77,0.2711206376552582,0.28962960839271545,0.27109652757644653,0.28960415720939636,2.412456160527654e-05,2.545813003962394e-05,0.01850762963294983,0.9261900812738431,0.9222737819025522,0.8323832094998792,0.7912521311359625,0.7564102564102564,0.6842105263157895,0.5700483091787439,0.43333333333333335,0.650137741046832,0.5306122448979592,0.5995934959349594,0.4676258992805755,0.16075156576200417,0.14925373134328357,0.07414164869795986,0.0777262180974478,0.9787683103550235,0.9745092450665317,0.8744965642182514,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.813040554798912,0.7741792936920162,True,
78,0.2710370123386383,0.28953999280929565,0.2710126042366028,0.2895142436027527,2.441565811750479e-05,2.5762563382158987e-05,0.018501639366149902,0.9261900812738431,0.9222737819025522,0.8330034889686421,0.7912521311359625,0.7531645569620253,0.6842105263157895,0.5748792270531401,0.43333333333333335,0.6520547945205479,0.5306122448979592,0.603448275862069,0.4676258992805755,0.16075156576200417,0.14925373134328357,0.07414164869795986,0.0777262180974478,0.978806586656581,0.9745299155340129,0.874650984127145,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.813040554798912,0.7741979952453609,True,
79,0.2709333002567291,0.28945785760879517,0.2709085941314697,0.28943178057670593,2.471349398547318e-05,2.607691931189038e-05,0.018523186445236206,0.9261900812738431,0.9222737819025522,0.8336167847712418,0.7912521311359625,0.75,0.6842105263157895,0.5797101449275363,0.43333333333333335,0.6539509536784741,0.5306122448979592,0.6072874493927125,0.4676258992805755,0.162839248434238,0.14925373134328357,0.07414164869795986,0.0777262180974478,0.9788412670728657,0.9745293098199722,0.874805024505318,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.813040554798912,0.7742119022010799,True,
80,0.27087196707725525,0.2894773781299591,0.270846962928772,0.289451003074646,2.5003071641549468e-05,2.638206751726102e-05,0.018604040145874023,0.9261900812738431,0.9222737819025522,0.8330658108778796,0.7912521311359625,0.7453416149068323,0.6842105263157895,0.5797101449275363,0.43333333333333335,0.6521739130434783,0.5306122448979592,0.6066734074823054,0.4676258992805755,0.162839248434238,0.14925373134328357,0.07414164869795986,0.0777262180974478,0.9788729125548333,0.9744955772745776,0.8748893120064535,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.813040554798912,0.7741983552574153,True,
81,0.27083227038383484,0.2895706593990326,0.2708069980144501,0.2895439863204956,2.5283110517193563e-05,2.6680076189222746e-05,0.018736988306045532,0.9261900812738431,0.9222737819025522,0.8330658108778796,0.7912521311359625,0.7453416149068323,0.6842105263157895,0.5797101449275363,0.43333333333333335,0.6521739130434783,0.5306122448979592,0.6066734074823054,0.4676258992805755,0.162839248434238,0.14925373134328357,0.07414164869795986,0.0777262180974478,0.9789043332373715,0.9744945276608036,0.8748893120064535,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.813040554798912,0.7741638048290249,True,
82,0.270753413438797,0.28962430357933044,0.27072784304618835,0.2895973026752472,2.5580593501217663e-05,2.6994062864105217e-05,0.018869459629058838,0.9263559462597446,0.9211136890951276,0.8343580213050723,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.1649269311064718,0.14925373134328357,0.07397578371205839,0.07888631090487239,0.9789371597670055,0.9744644305306428,0.8752433239164394,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8075473170145709,0.7707848809620513,True,
83,0.27067360281944275,0.2896399199962616,0.27064773440361023,0.28961262106895447,2.5861963877105154e-05,2.729027073655743e-05,0.01896488666534424,0.9263559462597446,0.9211136890951276,0.8343580213050723,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.1649269311064718,0.14925373134328357,0.07397578371205839,0.07888631090487239,0.9789791232817548,0.9744525682123054,0.8752433239164394,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.8075473170145709,0.7707703660389558,True,
84,0.2706367075443268,0.2896864414215088,0.2706105411052704,0.2896588444709778,2.6160985726164654e-05,2.760763163678348e-05,0.019048303365707397,0.9263559462597446,0.9211136890951276,0.8337515441211414,0.7805352321088677,0.75,0.6666666666666666,0.5797101449275363,0.4,0.6539509536784741,0.5,0.6072874493927125,0.43478260869565216,0.16701461377870563,0.14925373134328357,0.07397578371205839,0.07888631090487239,0.9789981424178372,0.9744469077734936,0.8750900205441592,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.8075473170145709,0.7707511113545074,True,
85,0.27059808373451233,0.2897357642650604,0.27057161927223206,0.28970783948898315,2.6463403628440574e-05,2.7931442673434503e-05,0.0191362202167511,0.9261900812738431,0.9211136890951276,0.832451005128001,0.7805352321088677,0.7484276729559748,0.6666666666666666,0.5748792270531401,0.4,0.6502732240437158,0.5,0.6028368794326242,0.43478260869565216,0.16701461377870563,0.14925373134328357,0.07414164869795986,0.07888631090487239,0.9790001609832176,0.9744164000112528,0.8747354791012193,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.8075473170145709,0.7707307623287811,True,
86,0.2705767750740051,0.2898055613040924,0.270550012588501,0.28977730870246887,2.67624382104259e-05,2.825450610544067e-05,0.019227296113967896,0.9261900812738431,0.9211136890951276,0.8319017682799527,0.7805352321088677,0.74375,0.6666666666666666,0.5748792270531401,0.4,0.6485013623978202,0.5,0.6022267206477733,0.43478260869565216,0.16701461377870563,0.14925373134328357,0.07414164869795986,0.07888631090487239,0.9790123908201606,0.9743946477933344,0.8748198602396751,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.8075473170145709,0.7707059393784179,True,
87,0.27055788040161133,0.28985926508903503,0.2705308198928833,0.28983068466186523,2.7069609132013284e-05,2.8588670829776675e-05,0.019299864768981934,0.9261900812738431,0.9211136890951276,0.8319017682799527,0.7805352321088677,0.74375,0.6666666666666666,0.5748792270531401,0.4,0.6485013623978202,0.5,0.6022267206477733,0.43478260869565216,0.16701461377870563,0.14925373134328357,0.07414164869795986,0.07888631090487239,0.979016459560582,0.9743947453343148,0.8748198602396751,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.8075473170145709,0.770686555947937,True,
88,0.2705068290233612,0.2898484468460083,0.2704794406890869,0.28981950879096985,2.7383135602576658e-05,2.8930917324032634e-05,0.019340068101882935,0.9261900812738431,0.9211136890951276,0.8319017682799527,0.7805352321088677,0.74375,0.6666666666666666,0.5748792270531401,0.4,0.6485013623978202,0.5,0.6022267206477733,0.43478260869565216,0.16701461377870563,0.14925373134328357,0.07414164869795986,0.07888631090487239,0.9790276043943041,0.974385665030388,0.8748198602396751,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.8075473170145709,0.770683966722168,True,
89,0.27045419812202454,0.2898359000682831,0.27042651176452637,0.28980663418769836,2.7696703909896314e-05,2.9273076506797224e-05,0.019380122423171997,0.926521811245646,0.9211136890951276,0.8344927960906122,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.17118997912317327,0.14925373134328357,0.07380991872615691,0.07888631090487239,0.979040581596779,0.9743512496981305,0.8755279273942146,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.8075473170145709,0.7706817351242676,True,
90,0.27041035890579224,0.28983262181282043,0.2703823447227478,0.28980299830436707,2.800943548209034e-05,2.9614524464705028e-05,0.019420653581619263,0.926521811245646,0.9211136890951276,0.8344927960906122,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.17118997912317327,0.14925373134328357,0.07380991872615691,0.07888631090487239,0.9790516116559949,0.9743261751560776,0.8755279273942146,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.8075473170145709,0.7706775985619202,True,
