Split,Calibration,Protocol,NLL,Objective,CDF_EMD2,Brier,ECE,Accuracy,Macro_F1,Weighted_F1,QWK,Ordinal_MAE,AUC_ROC_OVR_Macro,AUC,ChgAcc,Temperature
Val,raw,benchmark_ce,0.22755016683074794,0.22755016683074794,0.03037633558339914,0.11898782798985037,0.01596191998756354,0.9234338747099768,0.8195126845874846,0.9222207571753145,0.8658392994897752,0.0777262180974478,0.972330668400098,0.972330668400098,,0.9383141278379711
Val,temperature_oof,benchmark_ce,0.22770489226237792,0.22770489226237792,0.030519908772743642,0.11967490245763,0.02014683237518274,0.9234338747099768,0.8195126845874846,0.9222207571753145,0.8658392994897752,0.0777262180974478,0.9707025696632828,0.9707025696632828,,0.9383141278379711
Test,raw,benchmark_ce,0.22829985980129527,0.22829985980129527,0.030771093159253873,0.12057538227291364,0.028973343043159974,0.9245502031340684,0.8087999889907246,0.9231209623039507,0.8725297263705658,0.07544979686593152,0.9712160051073733,0.9712160051073733,,0.9383141278379711
Test,temperature,benchmark_ce,0.22718769287090929,0.22718769287090929,0.03087228777645781,0.12115536515419058,0.018828400678942026,0.9245502031340684,0.8087999889907246,0.9231209623039507,0.8725297263705658,0.07544979686593152,0.9711254767355344,0.9711254767355344,,0.9383141278379711
