row_id,ticker,company_name,rating_date,sector,xai_shared_sample_id,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,1,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,pretax_profit_margin,0.6424429676977528,-0.14835867285728455,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,2,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,debt_equity_ratio,-0.07745905724530673,-0.1042957454919815,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,3,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,operating_profit_margin,0.3863138107452947,0.07062400877475739,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,4,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,current_ratio,0.2858280111056196,0.056936006993055344,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,5,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,free_cashflow_ps,-0.7911795667349993,-0.04091711342334747,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,6,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,gross_profit_margin,-0.7823124879773075,0.040638186037540436,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,7,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,ebit_margin,0.5021862104961876,-0.0311575960367918,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,8,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,net_profit_margin,0.6730383250349782,0.017788169905543327,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,9,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,operating_cashflow_ps,-0.044743242975743135,0.017369816079735756,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,10,gat,GAT,2,IG,0.9177975363981759,1,HY,0.06260514061099405,asset_turnover,1.271329699893734,0.010159614495933056,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,1,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,pretax_profit_margin,0.6424429676977528,0.12141375988721848,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,2,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,current_ratio,0.2858280111056196,-0.0817222148180008,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,3,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,roa,1.2526087662092122,0.0788920521736145,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,4,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,debt_equity_ratio,-0.07745905724530673,0.07585778087377548,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,5,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,operating_profit_margin,0.3863138107452947,-0.059018574655056,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,6,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,ebit_margin,0.5021862104961876,0.04885531961917877,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,7,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,gross_profit_margin,-0.7823124879773075,-0.04313044250011444,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,8,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,free_cashflow_ps,-0.7911795667349993,0.03177696466445923,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,9,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,asset_turnover,1.271329699893734,-0.022693026810884476,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000518,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,KOS|2016-02-09,518,10,gat,GAT,2,IG,0.9177975363981759,2,IG,0.9177975363981759,operating_cashflow_ps,-0.044743242975743135,-0.017286360263824463,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
