epoch,train_NLL,val_NLL,train_Objective,val_Objective,train_Loss,val_Loss,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_AUC,val_AUC,train_QWK,val_QWK
15,0.562590437776633,0.5561674819383601,0.562590437776633,0.5561674819383601,0.562590437776633,0.5561674819383601,0.9492107069320521,0.9187935034802784,0.9511899171744268,0.7783313204508856,0.9919887271134852,0.9462108345957829,0.9548606961871252,0.8589870625186957
16,0.5427970973170807,0.5412820416756677,0.5427970973170807,0.5412820416756677,0.5427970973170807,0.5412820416756677,0.9497826584305651,0.9176334106728539,0.9518699247942788,0.7709437963944857,0.9921237166739313,0.9473982933880288,0.9556632066507804,0.8522454576619815
17,0.524207681731214,0.5276378816411613,0.524207681731214,0.5276378816411613,0.524207681731214,0.5276378816411613,0.9498970487302677,0.9187935034802784,0.9520187874391314,0.7718832696072635,0.9924135628076339,0.9466964706414935,0.9557545133820574,0.8543035624151999
18,0.5063931754875288,0.5141803874110114,0.5063931754875288,0.5141803874110114,0.5063931754875288,0.5141803874110114,0.950354609929078,0.9187935034802784,0.9525996006626306,0.7718832696072635,0.9924941800556345,0.9470843644181829,0.9564609678220058,0.8543035624151999
19,0.4894664737223093,0.5014445499374602,0.4894664737223093,0.5014445499374602,0.4894664737223093,0.5014445499374602,0.9505833905284832,0.9187935034802784,0.9528265768323001,0.7718832696072635,0.9927875696339092,0.946992962450814,0.9572537025878987,0.8543035624151999
20,0.4733557136372841,0.4893816070728814,0.4733557136372841,0.4893816070728814,0.4733557136372841,0.4893816070728814,0.9506977808281858,0.9187935034802784,0.9529736898585136,0.7718832696072635,0.9929286703566382,0.9468259256183335,0.9573574141808604,0.8543035624151999
21,0.4580336859912382,0.4779641600779327,0.4580336859912382,0.4779641600779327,0.4580336859912382,0.4779641600779327,0.9508121711278884,0.9187935034802784,0.9531207637595727,0.7789900303630112,0.9932488408150527,0.947158516141792,0.9574610960263934,0.85557825158936
22,0.4445858301788692,0.46859441945400254,0.4445858301788692,0.46859441945400254,0.4445858301788692,0.46859441945400254,0.9509265614275909,0.9187935034802784,0.9532659591632554,0.7789900303630112,0.9937330889129443,0.9484334400359936,0.9575769145375583,0.85557825158936
23,0.43053599734851056,0.4582760575196105,0.43053599734851056,0.4582760575196105,0.43053599734851056,0.4582760575196105,0.9509265614275909,0.919953596287703,0.9532622474694042,0.7897066884244711,0.9938823884887572,0.9480778817011822,0.9576012264210709,0.8581770319183942
24,0.4171767696755899,0.44849000521555865,0.4171767696755899,0.44849000521555865,0.4171767696755899,0.44849000521555865,0.9506977808281858,0.919953596287703,0.9529647997127118,0.7897066884244711,0.993976681723364,0.948314945730295,0.9574184908676426,0.8581770319183942
25,0.4044102931865214,0.4391851334094285,0.4044102931865214,0.4391851334094285,0.4044102931865214,0.4391851334094285,0.9508121711278884,0.919953596287703,0.9530634051294958,0.7897066884244711,0.9941336821192319,0.9482770227570742,0.9575137369031477,0.8581770319183942
26,0.3931372565424076,0.43137106032972616,0.3931372565424076,0.43137106032972616,0.3931372565424076,0.43137106032972616,0.9511553420269961,0.9187935034802784,0.9534074618793159,0.7855161029279061,0.9945029416587977,0.9495470128872512,0.9578077582248201,0.856830829856071
27,0.38139112678059517,0.42284302810569036,0.38139112678059517,0.42284302810569036,0.38139112678059517,0.42284302810569036,0.9511553420269961,0.9187935034802784,0.9534575293747393,0.7855161029279061,0.994705664321413,0.9494112259118798,0.9578237025807381,0.856830829856071
28,0.37017974014468025,0.41477314476742483,0.37017974014468025,0.41477314476742483,0.37017974014468025,0.41477314476742483,0.9512697323266986,0.9187935034802784,0.9536042636903846,0.7855161029279061,0.9948208223142186,0.9492876808812521,0.9579271312865425,0.856830829856071
29,0.35949893921116144,0.40712618468437933,0.35949893921116144,0.40712618468437933,0.35949893921116144,0.40712618468437933,0.9514985129261039,0.9187935034802784,0.953794155369264,0.7855161029279061,0.9949456817780433,0.9501974459365434,0.9581262365874651,0.856830829856071
30,0.34926052466763313,0.3996061877247316,0.34926052466763313,0.3996061877247316,0.34926052466763313,0.3996061877247316,0.9513841226264013,0.9187935034802784,0.9536418625120205,0.7855161029279061,0.9950513676421452,0.9507556932976539,0.9580588733420279,0.856830829856071
31,0.3394820866476439,0.3925958204883726,0.3394820866476439,0.3925958204883726,0.3394820866476439,0.3925958204883726,0.9514985129261039,0.919953596287703,0.9537441831100507,0.7957034338285583,0.995171760182886,0.9511890388540637,0.9581300685867316,0.8594017597433783
32,0.3309156491230428,0.3869436536331479,0.3309156491230428,0.3869436536331479,0.3309156491230428,0.3869436536331479,0.9519560741249142,0.919953596287703,0.954177651097941,0.7957034338285583,0.9953733233085457,0.9511538372631624,0.958558937105282,0.8594017597433783
33,0.3226342082266718,0.38166081750759,0.3226342082266718,0.38166081750759,0.3226342082266718,0.38166081750759,0.9519560741249142,0.919953596287703,0.954236460811801,0.7957034338285583,0.9954892893590787,0.9516798427235328,0.958554177499926,0.8594017597433783
34,0.31395571839138237,0.3756306116365369,0.31395571839138237,0.3756306116365369,0.31395571839138237,0.3756306116365369,0.9520704644246168,0.919953596287703,0.9543296150907458,0.7957034338285583,0.9955666021588988,0.9517363350333138,0.9586654223182622,0.8594017597433783
35,0.30705168770951113,0.3715544578300345,0.30705168770951113,0.3715544578300345,0.30705168770951113,0.3715544578300345,0.9520704644246168,0.919953596287703,0.9542781333288325,0.7957034338285583,0.9956862422951888,0.9520612763136436,0.9586616437488308,0.8594017597433783
36,0.2991672853263077,0.3663538928017366,0.2991672853263077,0.3663538928017366,0.2991672853263077,0.3663538928017366,0.9521848547243194,0.919953596287703,0.9544246620873685,0.7957034338285583,0.9957666050640662,0.9528300261032244,0.958764806023685,0.8594017597433783
37,0.29152736007022095,0.3612231123583178,0.29152736007022095,0.3612231123583178,0.29152736007022095,0.3612231123583178,0.9519560741249142,0.919953596287703,0.9541297790553731,0.7957034338285583,0.9958141628812237,0.9522192728130346,0.9585703003917213,0.8594017597433783
38,0.28541674280879037,0.35777788165276436,0.28541674280879037,0.35777788165276436,0.28541674280879037,0.35777788165276436,0.9525280256234271,0.919953596287703,0.9547612924465844,0.7957034338285583,0.9958512290098623,0.9520702718760851,0.9590666364473368,0.8594017597433783
39,0.27820148714555765,0.3528313876264904,0.27820148714555765,0.3528313876264904,0.27820148714555765,0.3528313876264904,0.9524136353237246,0.919953596287703,0.9545650995574567,0.7957034338285583,0.9959311928400655,0.9521975877372952,0.958967292748304,0.8594017597433783
40,0.2712283399749465,0.348090960281348,0.2712283399749465,0.348090960281348,0.2712283399749465,0.348090960281348,0.9528711965225349,0.919953596287703,0.9550040589899473,0.7957034338285583,0.9960260850613265,0.95191499598663,0.9593599421890385,0.8594017597433783
41,0.2646333221506287,0.3435468520033869,0.2646333221506287,0.3435468520033869,0.2646333221506287,0.3435468520033869,0.9533287577213452,0.9211136890951276,0.9554429973476603,0.8055205256041128,0.9960838566040132,0.9521451366750174,0.9597525198795988,0.8619505835329571
42,0.2581777747238156,0.3392047509390035,0.2581777747238156,0.3392047509390035,0.2581777747238156,0.3392047509390035,0.9535575383207504,0.9211136890951276,0.9556367638274118,0.8055205256041128,0.9961439689181586,0.9523308157239424,0.9599469521507118,0.8619505835329571
43,0.25202755533954874,0.33517486291558074,0.25202755533954874,0.33517486291558074,0.25202755533954874,0.33517486291558074,0.953671928620453,0.9211136890951276,0.9557354139676445,0.8055205256041128,0.9961836124662993,0.9526514400159206,0.9600421091450266,0.8619505835329571
44,0.2461322053755998,0.3314522220373241,0.2461322053755998,0.3314522220373241,0.2461322053755998,0.3314522220373241,0.9535575383207504,0.9211136890951276,0.9556916632558873,0.8055205256041128,0.9962312393672058,0.9525365950559408,0.9599464835705033,0.8619505835329571
45,0.24094758879200445,0.32869248748265056,0.24094758879200445,0.32869248748265056,0.24094758879200445,0.32869248748265056,0.9540150995195608,0.9211136890951276,0.9561305119767315,0.8055205256041128,0.9962703282893716,0.9521724575284723,0.9603389764016456,0.8619505835329571
46,0.2354774549817554,0.32526719618546945,0.2354774549817554,0.32526719618546945,0.2354774549817554,0.32526719618546945,0.9544726607183711,0.919953596287703,0.9565710808829531,0.8046892208416709,0.9963140489026778,0.9520871565894343,0.960720173308819,0.8600636730129241
47,0.23012307759394818,0.32197936560276147,0.23012307759394818,0.32197936560276147,0.23012307759394818,0.32197936560276147,0.9547014413177762,0.919953596287703,0.9567665305951244,0.8046892208416709,0.996385328060256,0.9524248341398384,0.9609034528606057,0.8600636730129241
48,0.2250644633022026,0.31881461279941486,0.2250644633022026,0.31881461279941486,0.2250644633022026,0.31881461279941486,0.9548158316174788,0.919953596287703,0.9569130202055831,0.8046892208416709,0.9964203332905471,0.9524408178404492,0.9610062823682632,0.8600636730129241
49,0.2201772284751037,0.3162087758768911,0.2201772284751037,0.3162087758768911,0.2201772284751037,0.3162087758768911,0.955044612216884,0.919953596287703,0.9571033511146269,0.8046892208416709,0.9964681444264752,0.9520130457193862,0.961204764233772,0.8600636730129241
50,0.21540202775453918,0.3131978368436809,0.21540202775453918,0.3131978368436809,0.21540202775453918,0.3131978368436809,0.9551590025165866,0.919953596287703,0.9572019255078318,0.8046892208416709,0.9965304968386685,0.9521929778501516,0.9613000007741521,0.8600636730129241
51,0.21087781111720622,0.3106929987955502,0.21087781111720622,0.3106929987955502,0.21087781111720622,0.3106929987955502,0.9553877831159918,0.919953596287703,0.957445303085604,0.8046892208416709,0.9965955827903764,0.952180683300586,0.9614909539618588,0.8600636730129241
52,0.20643176129775292,0.3082114985433336,0.20643176129775292,0.3082114985433336,0.20643176129775292,0.3082114985433336,0.9555021734156943,0.919953596287703,0.9575404825377092,0.8046892208416709,0.9966452781464499,0.9521122007326864,0.9615901789815413,0.8600636730129241
53,0.20207924544185596,0.30584243319139204,0.20207924544185596,0.30584243319139204,0.20207924544185596,0.30584243319139204,0.9558453443148021,0.9187935034802784,0.9578790638859881,0.8004050630697134,0.996715224502896,0.951972386440297,0.9618982373271643,0.8587272294588053
54,0.1979523305494223,0.30314354576652175,0.1979523305494223,0.30314354576652175,0.1979523305494223,0.30314354576652175,0.9560741249142073,0.9187935034802784,0.9580728527551029,0.8004050630697134,0.9967632887446823,0.9525145636214488,0.9620926340754952,0.8587272294588053
55,0.19392717428709066,0.30070903393588755,0.19392717428709066,0.30070903393588755,0.19392717428709066,0.30070903393588755,0.9561885152139099,0.9187935034802784,0.9581647422337554,0.8004050630697134,0.9968239978226884,0.9531945844140962,0.9621956758677505,0.8587272294588053
56,0.19037115725549694,0.2989650592718197,0.19037115725549694,0.2989650592718197,0.19037115725549694,0.2989650592718197,0.9561885152139099,0.9187935034802784,0.9581647422337554,0.8004050630697134,0.9969171421718545,0.9535520790311581,0.9621956758677505,0.8587272294588053
57,0.1866460117050931,0.2967002007974625,0.1866460117050931,0.2967002007974625,0.1866460117050931,0.2967002007974625,0.9563029055136124,0.9187935034802784,0.9582633125807455,0.8004050630697134,0.9969704229156223,0.9535676842363526,0.9622909166216375,0.8587272294588053
58,0.18331654857987773,0.2951001782814343,0.18331654857987773,0.2951001782814343,0.18331654857987773,0.2951001782814343,0.9566460764127201,0.919953596287703,0.9586036400602076,0.801236121748825,0.9970172562062712,0.9534239283063245,0.9625878263523443,0.8606055161261342
59,0.1801105651998859,0.2937234547622682,0.1801105651998859,0.2937234547622682,0.1801105651998859,0.2937234547622682,0.9568748570121254,0.919953596287703,0.9587974584601763,0.801236121748825,0.9970644826754219,0.9532225044439185,0.962782175306358,0.8606055161261342
60,0.1766671179201665,0.29175903105615164,0.1766671179201665,0.29175903105615164,0.1766671179201665,0.29175903105615164,0.9571036376115305,0.919953596287703,0.9590392461385217,0.801236121748825,0.9971243409790778,0.9534903770509934,0.9629837183359947,0.8606055161261342
61,0.17341333509663753,0.28988436204945334,0.17341333509663753,0.28988436204945334,0.17341333509663753,0.28988436204945334,0.9577899794097461,0.919953596287703,0.9596687641062805,0.801236121748825,0.9971612691117366,0.95337491644633,0.9635737299373838,0.8606055161261342
62,0.17025206778371055,0.2882395122451359,0.17025206778371055,0.2882395122451359,0.17025206778371055,0.2882395122451359,0.9579043697094486,0.919953596287703,0.9597640837469088,0.801236121748825,0.9972018934115076,0.9532793635806104,0.9636727371731688,0.8606055161261342
63,0.1670555368392729,0.2865628084455325,0.1670555368392729,0.2865628084455325,0.1670555368392729,0.2865628084455325,0.9582475406085564,0.9187935034802784,0.9601092491914384,0.8004050630697134,0.9972488438630723,0.9532901430175206,0.9639552742851812,0.8587272294588053
64,0.16397049325997176,0.2848726609834633,0.16397049325997176,0.2848726609834633,0.16397049325997176,0.2848726609834633,0.9585907115076642,0.9187935034802784,0.9604015971192682,0.8004050630697134,0.9972980404486004,0.9531103223582208,0.9642448996576195,0.8587272294588053
65,0.16104284609938635,0.2833409380642558,0.16104284609938635,0.2833409380642558,0.16104284609938635,0.2833409380642558,0.9587051018073668,0.9187935034802784,0.9604442254155184,0.8004050630697134,0.9973468268464597,0.9535655205423822,0.9643508236987196,0.8587272294588053
66,0.15816672461516024,0.2817300808059106,0.15816672461516024,0.2817300808059106,0.15816672461516024,0.2817300808059106,0.9589338824067719,0.9187935034802784,0.9607388431991083,0.8004050630697134,0.9973874368145514,0.9535112500760025,0.9645450971390536,0.8587272294588053
67,0.15542703717818246,0.280416176741517,0.15542703717818246,0.280416176741517,0.15542703717818246,0.280416176741517,0.9593914436055823,0.9187935034802784,0.9611234488254282,0.8004050630697134,0.9974274221893163,0.9534242704721393,0.9649372548291989,0.8587272294588053
68,0.15270984399130175,0.27923080190758537,0.15270984399130175,0.27923080190758537,0.15270984399130175,0.27923080190758537,0.9598490048043926,0.9187935034802784,0.9615080982956442,0.8004050630697134,0.9974977934123445,0.9532158450651961,0.9653293317661051,0.8587272294588053
69,0.15013733361785034,0.2781284356223245,0.15013733361785034,0.2781284356223245,0.15013733361785034,0.2781284356223245,0.960306566003203,0.919953596287703,0.9619440538563643,0.801236121748825,0.9975308849431986,0.9530221575321391,0.9657244560937192,0.8606055161261342
70,0.1476160065563988,0.27722508760339315,0.1476160065563988,0.27722508760339315,0.1476160065563988,0.27722508760339315,0.9604209563029055,0.919953596287703,0.9620425454906724,0.801236121748825,0.9975678818084543,0.9528750508101339,0.9658197946937721,0.8606055161261342
71,0.14510242177843236,0.2762318172378821,0.14510242177843236,0.2762318172378821,0.14510242177843236,0.2762318172378821,0.9607641272020133,0.919953596287703,0.9623800568432661,0.801236121748825,0.9976044575846394,0.9527388613954629,0.9661194269882257,0.8606055161261342
72,0.14268460900608176,0.2753472288523184,0.14268460900608176,0.2753472288523184,0.14268460900608176,0.2753472288523184,0.9608785175017158,0.919953596287703,0.9624755049320296,0.801236121748825,0.9976712595937355,0.9524879584363185,0.9662182444061962,0.8606055161261342
73,0.14033236133202712,0.27443905302110383,0.14033236133202712,0.27443905302110383,0.14033236133202712,0.27443905302110383,0.9609929078014184,0.919953596287703,0.9625709579168237,0.801236121748825,0.9977222328091836,0.9521996846476931,0.9663170516549068,0.8606055161261342
74,0.13817174098740218,0.2737888929486038,0.13817174098740218,0.2737888929486038,0.13817174098740218,0.2737888929486038,0.961107298101121,0.919953596287703,0.9626707573249913,0.801236121748825,0.997768908493495,0.9519650375439427,0.9664028044203388,0.8606055161261342
75,0.13591089435111156,0.2729473932059134,0.13591089435111156,0.2729473932059134,0.13591089435111156,0.2729473932059134,0.9612216884008236,0.919953596287703,0.9627662010461443,0.801236121748825,0.9978120348137077,0.9519186302157038,0.9665016303741654,0.8606055161261342
76,0.13377845074097278,0.27237148808137496,0.13377845074097278,0.27237148808137496,0.13377845074097278,0.27237148808137496,0.9615648592999314,0.919953596287703,0.9630585745163639,0.801236121748825,0.9978467633659903,0.9517761033130627,0.9667912113056527,0.8606055161261342
77,0.13161044026357568,0.2715800130271083,0.13161044026357568,0.2715800130271083,0.13161044026357568,0.2715800130271083,0.9620224204987418,0.919953596287703,0.9634463917077364,0.801236121748825,0.9978944687096808,0.9516140286296945,0.9671796181909668,0.8606055161261342
78,0.1295362326904829,0.27102907677411886,0.1295362326904829,0.27102907677411886,0.1295362326904829,0.27102907677411886,0.9621368107984443,0.919953596287703,0.9635901965105113,0.801236121748825,0.9979345481076569,0.9513694134225507,0.9672847572483534,0.8606055161261342
79,0.12746095832487245,0.27030299802557306,0.12746095832487245,0.27030299802557306,0.12746095832487245,0.27030299802557306,0.962479981697552,0.919953596287703,0.9639338341713329,0.801236121748825,0.9979757375605068,0.9513357667496312,0.9675772805507745,0.8606055161261342
80,0.12560427438655739,0.2700987187893672,0.12560427438655739,0.2700987187893672,0.12560427438655739,0.2700987187893672,0.962479981697552,0.919953596287703,0.9639338341713329,0.801236121748825,0.9980176108474339,0.9513970649664109,0.9675772805507745,0.8606055161261342
81,0.12369649535343996,0.26950075008956426,0.12369649535343996,0.26950075008956426,0.12369649535343996,0.26950075008956426,0.9627087622969572,0.919953596287703,0.964174386221241,0.801236121748825,0.9980586243113158,0.9515796249659424,0.9677718050531462,0.8606055161261342
82,0.121786639372273,0.26921828516873353,0.121786639372273,0.26921828516873353,0.121786639372273,0.26921828516873353,0.9632807137954701,0.919953596287703,0.9647061787048888,0.801236121748825,0.9980933548788175,0.9510937899487691,0.9682649636421343,0.8606055161261342
83,0.11999234887014781,0.2688332355053162,0.11999234887014781,0.2688332355053162,0.11999234887014781,0.2688332355053162,0.9633951040951727,0.919953596287703,0.9648529372221182,0.801236121748825,0.9981300569998982,0.9510750341643904,0.9683665253207256,0.8606055161261342
84,0.11815404894934324,0.26850496754833014,0.11815404894934324,0.26850496754833014,0.11815404894934324,0.26850496754833014,0.9635094943948753,0.919953596287703,0.9649996586339432,0.801236121748825,0.9981723042600107,0.9507898455506325,0.9684680580312477,0.8606055161261342
85,0.1164183373006503,0.2682671723810032,0.1164183373006503,0.2682671723810032,0.1164183373006503,0.2682671723810032,0.9638526652939831,0.919953596287703,0.9653375474612865,0.801236121748825,0.9982063129028101,0.9508453829187675,0.9687667889976418,0.8606055161261342
86,0.1147192989546965,0.2678233915192835,0.1147192989546965,0.2678233915192835,0.1147192989546965,0.2678233915192835,0.964424616792496,0.919953596287703,0.9659205950857941,0.801236121748825,0.9982386955392796,0.9507892065689384,0.9692621222946517,0.8606055161261342
87,0.11308691588997218,0.267542918599932,0.11308691588997218,0.267542918599932,0.11308691588997218,0.267542918599932,0.9649965682910089,0.919953596287703,0.9665090974794167,0.801236121748825,0.9982712203756895,0.950972222743581,0.969750905308883,0.8606055161261342
88,0.11145929111834485,0.2674841696383443,0.11145929111834485,0.2674841696383443,0.11145929111834485,0.2674841696383443,0.9651109585907115,0.919953596287703,0.9665538452856822,0.801236121748825,0.9983029573897046,0.9505504662197356,0.9698466596701244,0.8606055161261342
89,0.10988902468485397,0.26731700248851004,0.10988902468485397,0.26731700248851004,0.10988902468485397,0.26731700248851004,0.9655685197895219,0.919953596287703,0.9670412146453783,0.801236121748825,0.9983313785053487,0.9504481985016197,0.9702429657631018,0.8606055161261342
90,0.10842467062097357,0.2671829118094369,0.10842467062097357,0.2671829118094369,0.10842467062097357,0.2671829118094369,0.9663692518874399,0.919953596287703,0.9677193382062153,0.801236121748825,0.9983651238890648,0.9502303640313028,0.970922958901699,0.8606055161261342
91,0.10700335492232138,0.2669894901733423,0.10700335492232138,0.2669894901733423,0.10700335492232138,0.2669894901733423,0.9669412033859529,0.919953596287703,0.9683025634801868,0.801236121748825,0.9983930188759302,0.9503018459015946,0.971417189116753,0.8606055161261342
92,0.10556418599325174,0.26697577318631804,0.10556418599325174,0.26697577318631804,0.10556418599325174,0.26697577318631804,0.9672843742850606,0.919953596287703,0.968589959686318,0.801236121748825,0.9984232815976871,0.9503130780378909,0.9717122203823203,0.8606055161261342
93,0.10415455070049172,0.26680846478605363,0.10415455070049172,0.26680846478605363,0.10415455070049172,0.26680846478605363,0.9675131548844658,0.919953596287703,0.9688324495475782,0.801236121748825,0.9984506769148315,0.9504585195014389,0.9719114145147426,0.8606055161261342
94,0.10279758008587553,0.26674204142782104,0.10279758008587553,0.26674204142782104,0.10279758008587553,0.26674204142782104,0.9678563257835735,0.919953596287703,0.9691225045803056,0.801236121748825,0.9984757024244119,0.9504565948876936,0.9722034132352689,0.8606055161261342
95,0.10152984909961686,0.2665117963809852,0.10152984909961686,0.2665117963809852,0.10152984909961686,0.2665117963809852,0.9683138869823839,0.919953596287703,0.9695084324222759,0.801236121748825,0.9985005012490005,0.9505794045266368,0.9725936361885867,0.8606055161261342
96,0.1002687766640878,0.2666494711573894,0.1002687766640878,0.2666494711573894,0.1002687766640878,0.2666494711573894,0.9687714481811942,0.919953596287703,0.9698969056360277,0.801236121748825,0.9985322121785843,0.9505337675955984,0.9729810052883947,0.8606055161261342
97,0.09894223909147704,0.2664730795835221,0.09894223909147704,0.2664730795835221,0.09894223909147704,0.2664730795835221,0.9688858384808968,0.919953596287703,0.9700461482502947,0.801236121748825,0.9985642982687248,0.9503624613315114,0.9730789158118882,0.8606055161261342
98,0.0978233257315711,0.2664284296984706,0.0978233257315711,0.2664284296984706,0.0978233257315711,0.2664284296984706,0.9692290093800046,0.919953596287703,0.9704330134702596,0.801236121748825,0.998593285784124,0.9505017995875041,0.9733811084518117,0.8606055161261342
99,0.09659571224310964,0.26623939511220635,0.09659571224310964,0.26623939511220635,0.09659571224310964,0.26623939511220635,0.9693433996797072,0.919953596287703,0.970579685888853,0.801236121748825,0.9986173350816028,0.9505161384978158,0.9734816774978885,0.8606055161261342
100,0.09534441448134849,0.26611453430129656,0.09534441448134849,0.26611453430129656,0.09534441448134849,0.26611453430129656,0.9699153511782201,0.919953596287703,0.9712138521839199,0.801236121748825,0.9986434896575309,0.9504860863038137,0.9739766948466531,0.8606055161261342
