Split,Calibration,Protocol,NLL,Objective,CDF_EMD2,Brier,ECE,Accuracy,Macro_F1,Weighted_F1,QWK,Ordinal_MAE,AUC_ROC_OVR_Macro,AUC,ChgAcc,Temperature
Val,raw,benchmark_ce,0.19928147659789178,0.19928147659789178,0.028067346420828965,0.10978176138247153,0.011211387560547981,0.925754060324826,0.7788545997630759,0.9208781417518954,0.8687051387011404,0.07424593967517401,0.9795302583673875,0.9795302583673875,,1.0450624365979233
Val,temperature_oof,benchmark_ce,0.19969600492881265,0.19969600492881265,0.028071773180771843,0.10974445982117258,0.007121830718290411,0.925754060324826,0.7788545997630759,0.9208781417518954,0.8687051387011404,0.07424593967517401,0.9790524949766836,0.9790524949766836,,1.0450624365979233
Test,raw,benchmark_ce,0.2106911537398124,0.2106911537398124,0.028788319098896717,0.1127788750533201,0.019592231542640733,0.9216482878699942,0.7595952678169543,0.9181603982018269,0.8649119536412879,0.0783517121300058,0.9723657845508905,0.9723657845508905,,1.0450624365979233
Test,temperature,benchmark_ce,0.20982189112831418,0.20982189112831418,0.028744654498537622,0.11249556455870212,0.016832396302427513,0.9216482878699942,0.7595952678169543,0.9181603982018269,0.8649119536412879,0.0783517121300058,0.9724213266625985,0.9724213266625985,,1.0450624365979233
