epoch,train_Loss,val_Loss,train_CE_Loss,val_CE_Loss,train_Aux_Loss,val_Aux_Loss,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore
11,0.26898446679115295,0.26736122369766235,0.2689811885356903,0.2673579752445221,3.2674054182280088e-06,3.2476173146278597e-06,0.9193896168518826,0.9222737819025522,0.8168388887115373,0.819654327862267,0.664804469273743,0.68,0.5748792270531401,0.5666666666666667,0.616580310880829,0.6181818181818182,0.5908639523336644,0.5862068965517241,0.04592901878914405,0.08955223880597014,0.08127384309172334,0.07888631090487239,0.9599886383035354,0.9605060050188762,0.8634493545816457,0.8656280341697621,0.001,0.125,0.8243278931034494,0.8064872617643026
12,0.26507794857025146,0.2643827199935913,0.26507440209388733,0.2643791735172272,3.5457269405014813e-06,3.532394202920841e-06,0.9187261569082766,0.9211136890951276,0.8174629483656094,0.8196910886107279,0.6424870466321243,0.6428571428571429,0.5990338164251208,0.6,0.62,0.6206896551724138,0.6072477962781586,0.6081081081081081,0.022964509394572025,0.05970149253731343,0.08193730303532924,0.08004640371229699,0.9615209922076269,0.9619912881196111,0.8634806045584561,0.865422081491743,0.001,0.11750000000000001,0.8242441997939725,0.8056771781747699
13,0.2619604468345642,0.2621018588542938,0.2619566023349762,0.2620980143547058,3.8425164348154794e-06,3.834758899756707e-06,0.9193896168518826,0.9222737819025522,0.8198536389397003,0.8246031746031747,0.6336633663366337,0.6333333333333333,0.6183574879227053,0.6333333333333333,0.6259168704156479,0.6333333333333333,0.6213592233009709,0.6333333333333333,0.012526096033402923,0.04477611940298507,0.08127384309172334,0.07888631090487239,0.9628461936801135,0.9633481312379554,0.8652592686136305,0.868368237347295,0.001,0.11,0.8277076459621819,0.8079849353493662
14,0.2594943046569824,0.2602393627166748,0.25949013233184814,0.2602351903915405,4.161457127338508e-06,4.158441242907429e-06,0.919887211809587,0.9234338747099768,0.8265835633156365,0.8325973228279748,0.6398104265402843,0.6451612903225806,0.6521739130434783,0.6666666666666666,0.645933014354067,0.6557377049180327,0.6496631376323388,0.6622516556291391,0.0041753653444676405,0.04477611940298507,0.0807762481340189,0.0777262180974478,0.9639725275084104,0.9641156485244239,0.8667736546956232,0.870785955429649,0.001,0.10250000000000001,0.8325156110514217,0.8111367030975651
15,0.2573203444480896,0.2582378685474396,0.25731584429740906,0.2582333981990814,4.486460966290906e-06,4.4851735765405465e-06,0.9200530767954884,0.9234338747099768,0.8272615579731685,0.83915770609319,0.6384976525821596,0.65625,0.6570048309178744,0.7,0.6476190476190476,0.6774193548387096,0.6532180595581172,0.6907894736842105,0.0041753653444676405,0.029850746268656716,0.08061038314811743,0.0765661252900232,0.9649670344757418,0.9652139937004239,0.8672086469542879,0.8769136240513011,0.001,0.09499999999999999,0.8362563174603529,0.8133302982178623
16,0.2550661265850067,0.2558067739009857,0.2550612986087799,0.2558019459247589,4.816967702936381e-06,4.813501163880574e-06,0.92021894178139,0.9234338747099768,0.8273983272021209,0.83915770609319,0.6384976525821596,0.65625,0.6570048309178744,0.7,0.6476190476190476,0.6774193548387096,0.6532180595581172,0.6907894736842105,0.0041753653444676405,0.029850746268656716,0.08044451816221596,0.0765661252900232,0.965787549157771,0.9662373279315314,0.8674850593411001,0.8769136240513011,0.001,0.0875,0.8362563174603529,0.8136309178200656
17,0.2526024878025055,0.25283104181289673,0.2525973618030548,0.25282591581344604,5.138434062246233e-06,5.130340014147805e-06,0.92021894178139,0.9234338747099768,0.8273983272021209,0.83915770609319,0.6384976525821596,0.65625,0.6570048309178744,0.7,0.6476190476190476,0.6774193548387096,0.6532180595581172,0.6907894736842105,0.0041753653444676405,0.029850746268656716,0.08044451816221596,0.0765661252900232,0.9664707886486658,0.9671967699516192,0.8674850593411001,0.8769136240513011,0.001,0.08,0.8362563174603529,0.8140136460987025
18,0.25007516145706177,0.249607115983963,0.2500697076320648,0.24960167706012726,5.458202394947875e-06,5.440801032818854e-06,0.92021894178139,0.9234338747099768,0.8273983272021209,0.83915770609319,0.6384976525821596,0.65625,0.6570048309178744,0.7,0.6476190476190476,0.6774193548387096,0.6532180595581172,0.6907894736842105,0.0041753653444676405,0.029850746268656716,0.08044451816221596,0.0765661252900232,0.9670936510072031,0.9682441669853742,0.8674850593411001,0.8769136240513011,0.001,0.07249999999999998,0.8362563174603529,0.8144119824496203
19,0.24769891798496246,0.24660645425319672,0.24769315123558044,0.2466007024049759,5.7720862969290465e-06,5.745149792346638e-06,0.92021894178139,0.9234338747099768,0.8278388203053927,0.83915770609319,0.6415094339622641,0.65625,0.6570048309178744,0.7,0.649164677804296,0.6774193548387096,0.653846153846154,0.6907894736842105,0.006263048016701462,0.029850746268656716,0.08027865317631448,0.0765661252900232,0.967586910899688,0.9691337958693523,0.8682130296910908,0.8769136240513011,0.001,0.065,0.8362563174603529,0.8147720994082386
20,0.24569331109523773,0.2440270483493805,0.24568723142147064,0.24402101337909698,6.078421847632853e-06,6.040120752004441e-06,0.92021894178139,0.9222737819025522,0.8262020418752042,0.8314047169842061,0.6456310679611651,0.6451612903225806,0.642512077294686,0.6666666666666666,0.6440677966101694,0.6557377049180327,0.6431334622823984,0.6622516556291391,0.012526096033402923,0.029850746268656716,0.08027865317631448,0.0777262180974478,0.9679534413198688,0.9695962131067132,0.8677406105866429,0.8745312900548765,0.001,0.057499999999999996,0.8315158263196577,0.8121627175876516
21,0.24417036771774292,0.24206674098968506,0.24416399002075195,0.24206040799617767,6.3754837356100325e-06,6.325576123344945e-06,0.9208824017249958,0.9211136890951276,0.8246946521275986,0.8234126984126985,0.6702127659574468,0.6333333333333333,0.6086956521739131,0.6333333333333333,0.6379746835443038,0.6333333333333333,0.6200787401574804,0.6333333333333333,0.03549060542797495,0.029850746268656716,0.07961519323270858,0.07888631090487239,0.9682261454724957,0.9700287282958739,0.8673942161113484,0.8721291448516579,0.001,0.04999999999999999,0.8267104101276176,0.8094419296343268
22,0.24316735565662384,0.24084091186523438,0.243160679936409,0.2408342957496643,6.671291430393467e-06,6.610736363654723e-06,0.9208824017249958,0.9211136890951276,0.8211436538897678,0.8149696048632219,0.6759776536312849,0.6538461538461539,0.5845410628019324,0.5666666666666667,0.6269430051813472,0.6071428571428571,0.6007944389275075,0.5821917808219177,0.04592901878914405,0.05970149253731343,0.07961519323270858,0.07888631090487239,0.9684153620451967,0.9704933630733575,0.8666616852220926,0.8699664578415888,0.001,0.04249999999999998,0.8219200797834508,0.8077592071888304
23,0.24251137673854828,0.24013647437095642,0.24250440299510956,0.24012957513332367,6.968505658733193e-06,6.89744501869427e-06,0.9217117266545032,0.9211136890951276,0.8224722821662988,0.8102615277232474,0.7023809523809523,0.6666666666666666,0.5700483091787439,0.5333333333333333,0.6293333333333333,0.5925925925925926,0.5923694779116466,0.5555555555555556,0.06263048016701461,0.07462686567164178,0.0787858683032012,0.07888631090487239,0.9685614417660441,0.9706802762805017,0.8671459970682729,0.8688574471322075,0.001,0.035,0.8193655665931263,0.8068434319069987
24,0.24249184131622314,0.24041946232318878,0.24248458445072174,0.24041227996349335,7.262372491823044e-06,7.183201887528412e-06,0.9207165367390944,0.9211136890951276,0.8136344563058947,0.8050634713648535,0.7278911564625851,0.6818181818181818,0.5169082125603864,0.5,0.6045197740112994,0.5769230769230769,0.5487179487179487,0.528169014084507,0.08350730688935282,0.1044776119402985,0.07978105821861005,0.07888631090487239,0.9687060482355113,0.9708194282541864,0.8636823672218112,0.8676206220584117,0.001,0.027499999999999997,0.8174141203625457,0.8063190755002796
25,0.24263083934783936,0.2410084754228592,0.24262328445911407,0.24100099503993988,7.5621910582412966e-06,7.478573934349697e-06,0.9208824017249958,0.9222737819025522,0.8084325543552998,0.809492729737621,0.7518796992481203,0.7142857142857143,0.4830917874396135,0.5,0.5882352941176471,0.5882352941176471,0.5202913631633714,0.5319148936170213,0.10647181628392484,0.11940298507462686,0.07961519323270858,0.0777262180974478,0.9688676019591846,0.9708628800852019,0.8627305806310162,0.8690034975344877,0.001,0.01999999999999999,0.8199393944560276,0.8083668889275232
26,0.2426527589559555,0.24152633547782898,0.24264489114284515,0.2415185570716858,7.867537533456925e-06,7.785440175211988e-06,0.9207165367390944,0.9187935034802784,0.8056031276299724,0.7976679295667445,0.7480916030534351,0.7,0.47342995169082125,0.4666666666666667,0.5798816568047337,0.56,0.5109489051094891,0.5,0.11482254697286012,0.11940298507462686,0.07978105821861005,0.08120649651972157,0.9691121876401811,0.9710752795974688,0.8622509789927938,0.8624296644870637,0.001,0.01999999999999999,0.8123171691456463,0.802690867418909
27,0.242184579372406,0.24154619872570038,0.24217639863491058,0.24153809249401093,8.183904355973937e-06,8.110228918667417e-06,0.9207165367390944,0.919953596287703,0.8061355099947857,0.7984985277336675,0.7538461538461538,0.7,0.47342995169082125,0.4666666666666667,0.5816023738872403,0.56,0.511482254697286,0.5,0.11899791231732777,0.13432835820895522,0.07978105821861005,0.08004640371229699,0.9694506676096125,0.9714724288160049,0.8621563542483993,0.8643386629564582,0.001,0.01999999999999999,0.8141869077142901,0.8044429116259435
28,0.24097920954227448,0.2407357096672058,0.2409707009792328,0.2407272607088089,8.50371452543186e-06,8.44268379296409e-06,0.9215458616686018,0.9211136890951276,0.8148934898398511,0.8084291317458114,0.7553956834532374,0.7142857142857143,0.5072463768115942,0.5,0.6069364161849711,0.5882352941176471,0.5429162357807653,0.5319148936170213,0.12526096033402923,0.13432835820895522,0.07895173328910267,0.07888631090487239,0.9698296511884696,0.9718669472969225,0.8643202387832468,0.8668834708041132,0.001,0.01999999999999999,0.8195072389791809,0.8077911944977634
29,0.2391565442085266,0.23931369185447693,0.23914770781993866,0.23930490016937256,8.836447705107275e-06,8.795375833869912e-06,0.9223751865981091,0.919953596287703,0.8265120212465199,0.8039949424880083,0.740506329113924,0.6818181818181818,0.5652173913043478,0.5,0.6410958904109589,0.5769230769230769,0.5933062880324543,0.528169014084507,0.1127348643006263,0.11940298507462686,0.07812240835959529,0.08004640371229699,0.9702740174853481,0.9722674842439097,0.867298683388988,0.8655080250179765,0.001,0.01999999999999999,0.8169825862506863,0.8058362045943953
30,0.23740531504154205,0.237960085272789,0.23739615082740784,0.23795093595981598,9.17026773095131e-06,9.15330383577384e-06,0.9222093216122077,0.919953596287703,0.8271098524575855,0.8039949424880083,0.7300613496932515,0.6818181818181818,0.5748792270531401,0.5,0.6432432432432432,0.5769230769230769,0.6004036326942482,0.528169014084507,0.10647181628392484,0.11940298507462686,0.07828827334549676,0.08004640371229699,0.9706784433871637,0.9727465799406859,0.8674443575416733,0.8655080250179765,0.001,0.01999999999999999,0.8169825862506863,0.8059788006603935
31,0.23567400872707367,0.23656107485294342,0.2356645166873932,0.23655156791210175,9.49909463088261e-06,9.511716598353814e-06,0.9227069165699121,0.9222737819025522,0.8287898331530673,0.8189611631472097,0.7176470588235294,0.68,0.5893719806763285,0.5666666666666667,0.6472148541114059,0.6181818181818182,0.6112224448897795,0.5862068965517241,0.10020876826722339,0.11940298507462686,0.07779067838779234,0.0777262180974478,0.9711211446537708,0.9730663058956823,0.8688398610857367,0.8710209076819317,0.001,0.01999999999999999,0.8266180496125733,0.8120680598324258
32,0.23422345519065857,0.23547397553920746,0.23421363532543182,0.23546411097049713,9.81637913355371e-06,9.864188541541807e-06,0.9227069165699121,0.9211136890951276,0.829968515750985,0.8146125388060872,0.7126436781609196,0.6538461538461539,0.5990338164251208,0.5666666666666667,0.6509186351706037,0.6071428571428571,0.6187624750499001,0.5821917808219177,0.09394572025052192,0.1044776119402985,0.07779067838779234,0.07888631090487239,0.9715053203060412,0.9734366686396868,0.8691443492808062,0.8696506880387116,0.001,0.01999999999999999,0.8240758136774551,0.8100593772992231
33,0.23298855125904083,0.23461832106113434,0.2329784333705902,0.23460811376571655,1.0121149898623116e-05,1.0203873898717575e-05,0.9238679714712225,0.9211136890951276,0.8331413044667052,0.8146125388060872,0.7094972067039106,0.6538461538461539,0.6135265700483091,0.5666666666666667,0.6580310880829016,0.6071428571428571,0.6305858987090367,0.5821917808219177,0.09812108559498957,0.1044776119402985,0.076629623486482,0.07888631090487239,0.9718797546887256,0.9738191209206531,0.8714646388952336,0.8696506880387116,0.001,0.01999999999999999,0.8240758136774551,0.8101431367262937
34,0.23208922147750854,0.23411133885383606,0.23207882046699524,0.2341008186340332,1.0398429367342032e-05,1.051613344316138e-05,0.9237021064853209,0.9211136890951276,0.8324638402319334,0.8146125388060872,0.7055555555555556,0.6538461538461539,0.6135265700483091,0.5666666666666667,0.6563307493540051,0.6071428571428571,0.6299603174603174,0.5821917808219177,0.09812108559498957,0.1044776119402985,0.07679548847238347,0.07888631090487239,0.9722439518787854,0.9742834542755424,0.8712531626083,0.8696506880387116,0.001,0.01999999999999999,0.8240758136774551,0.8101843962535
35,0.2312050312757492,0.2336636632680893,0.2311943620443344,0.23365284502506256,1.0664963156159502e-05,1.0817056136147585e-05,0.9245314314148283,0.9211136890951276,0.8374690549643852,0.8146125388060872,0.7182320441988951,0.6538461538461539,0.6280193236714976,0.5666666666666667,0.6701030927835051,0.6071428571428571,0.6442021803766105,0.5821917808219177,0.1022964509394572,0.1044776119402985,0.0759661635428761,0.07888631090487239,0.9725647570090309,0.9744161683514245,0.8727030792096445,0.8696506880387116,0.001,0.01999999999999999,0.8240758136774551,0.810216328845892
36,0.23016244173049927,0.23314766585826874,0.23015151917934418,0.23313656449317932,1.0917607141891494e-05,1.1099368748546112e-05,0.9245314314148283,0.9211136890951276,0.8352439926516168,0.8146125388060872,0.7150837988826816,0.6538461538461539,0.6183574879227053,0.5666666666666667,0.6632124352331606,0.6071428571428571,0.6355511420059583,0.5821917808219177,0.1022964509394572,0.1044776119402985,0.07580029855697462,0.07888631090487239,0.9728673499665995,0.9745920533038861,0.8733797527711415,0.8696506880387116,0.001,0.01999999999999999,0.8240758136774551,0.8102519543930626
37,0.22909142076969147,0.23256248235702515,0.22908025979995728,0.23255111277103424,1.116343992180191e-05,1.1368444575055037e-05,0.9241997014430253,0.9222737819025522,0.8322247556807351,0.8189611631472097,0.7142857142857143,0.68,0.6038647342995169,0.5666666666666667,0.6544502617801047,0.6181818181818182,0.6231306081754736,0.5862068965517241,0.1022964509394572,0.11940298507462686,0.07613202852877758,0.0777262180974478,0.9731371099575649,0.9747788905691978,0.8725503772475083,0.8710209076819317,0.001,0.01999999999999999,0.8266180496125733,0.8124189243620354
38,0.22817514836788177,0.23229250311851501,0.22816374897956848,0.2322808802127838,1.139518371928716e-05,1.1623400496318936e-05,0.9241997014430253,0.9222737819025522,0.8322025189201825,0.8108619686971497,0.7209302325581395,0.6666666666666666,0.5990338164251208,0.5333333333333333,0.6543535620052771,0.5925925925925926,0.62,0.5555555555555556,0.10647181628392484,0.11940298507462686,0.07613202852877758,0.0777262180974478,0.9734318316419093,0.9749189320802115,0.8723395313048439,0.8705224031171114,0.001,0.01999999999999999,0.8226682203832275,0.8104752585209922
39,0.2274472713470459,0.23229774832725525,0.2274356633424759,0.23228588700294495,1.1614137292781379e-05,1.186478493764298e-05,0.9237021064853209,0.9222737819025522,0.8295380047555718,0.8108619686971497,0.7176470588235294,0.6666666666666666,0.5893719806763285,0.5333333333333333,0.6472148541114059,0.5925925925925926,0.6112224448897795,0.5555555555555556,0.10647181628392484,0.11940298507462686,0.076629623486482,0.0777262180974478,0.9737045737536733,0.9749528275709034,0.8713477504949161,0.8705224031171114,0.001,0.01999999999999999,0.8226682203832275,0.8104380030848102
40,0.2268332540988922,0.23266901075839996,0.2268214225769043,0.23265689611434937,1.1832381460408214e-05,1.2108436749258544e-05,0.9245314314148283,0.9222737819025522,0.8329085079998187,0.8108619686971497,0.7393939393939394,0.6666666666666666,0.5893719806763285,0.5333333333333333,0.6559139784946236,0.5925925925925926,0.6143001007049345,0.5555555555555556,0.11691022964509394,0.11940298507462686,0.07580029855697462,0.0777262180974478,0.9739931283790004,0.9750184539204226,0.8723380751826612,0.8705224031171114,0.001,0.01999999999999999,0.8226682203832275,0.8103442194975928
41,0.22629445791244507,0.2332158237695694,0.22628240287303925,0.2332034707069397,1.2060463632224128e-05,1.2359844731690828e-05,0.9245314314148283,0.9211136890951276,0.8310862067400108,0.7959583784910981,0.7484276729559748,0.6666666666666666,0.5748792270531401,0.4666666666666667,0.6502732240437158,0.5490196078431373,0.6028368794326242,0.4964539007092198,0.12317327766179541,0.13432835820895522,0.07580029855697462,0.07888631090487239,0.9742603632778796,0.9750844485312791,0.8718668303762811,0.8668834708041132,0.001,0.01999999999999999,0.8147140643629294,0.8059318959296036
42,0.22556982934474945,0.2337217479944229,0.22555750608444214,0.23370909690856934,1.232303384313127e-05,1.265086029889062e-05,0.9243655664289269,0.919953596287703,0.8279461135183395,0.7857663365704574,0.7483870967741936,0.65,0.5603864734299517,0.43333333333333335,0.6408839779005525,0.52,0.590030518819939,0.46428571428571436,0.12526096033402923,0.13432835820895522,0.0759661635428761,0.08004640371229699,0.9745164032289643,0.9750080635164443,0.8712644407024288,0.8643386629564582,0.001,0.01999999999999999,0.8093422600265405,0.8025276648333619
43,0.2245723009109497,0.2337377369403839,0.2245596945285797,0.23372477293014526,1.2603421964740846e-05,1.2957782928424422e-05,0.9243655664289269,0.9211136890951276,0.8279461135183395,0.7899646018861525,0.7483870967741936,0.6842105263157895,0.5603864734299517,0.43333333333333335,0.6408839779005525,0.5306122448979592,0.590030518819939,0.4676258992805755,0.12526096033402923,0.14925373134328357,0.0759661635428761,0.07888631090487239,0.974783361539242,0.974999916251579,0.8712644407024288,0.8657210141939504,0.001,0.01999999999999999,0.8118037867247625,0.8045587879488445
44,0.22357240319252014,0.2336539775133133,0.22355949878692627,0.23364068567752838,1.2904889445053414e-05,1.329032238572836e-05,0.9248631613866313,0.919953596287703,0.8300755800741636,0.7891342925724909,0.7548387096774194,0.6842105263157895,0.5652173913043478,0.43333333333333335,0.6464088397790055,0.5306122448979592,0.5951169888097659,0.4676258992805755,0.12734864300626306,0.13432835820895522,0.07546856858517167,0.08004640371229699,0.9750534520298068,0.9749789545955828,0.8720927776408359,0.8638031078116628,0.001,0.01999999999999999,0.8099327408545107,0.8027674605374489
45,0.2224242240190506,0.23338201642036438,0.22241099178791046,0.23336836695671082,1.3229326214059256e-05,1.3652384041051846e-05,0.9250290263725327,0.919953596287703,0.8302106116614736,0.7793614052133492,0.7548387096774194,0.6666666666666666,0.5652173913043478,0.4,0.6464088397790055,0.5,0.5951169888097659,0.43478260869565216,0.12734864300626306,0.13432835820895522,0.07530270359927019,0.08004640371229699,0.9753034549068672,0.9750367044005936,0.8723790342894207,0.8632633074472047,0.001,0.01999999999999999,0.8055901530054355,0.8005851947068847
46,0.22103166580200195,0.23261505365371704,0.22101809084415436,0.23260101675987244,1.3580415725300554e-05,1.403777514497051e-05,0.9253607563443357,0.9176334106728539,0.8316632070642767,0.7809973809808343,0.7564102564102564,0.6190476190476191,0.5700483091787439,0.43333333333333335,0.650137741046832,0.5098039215686274,0.5995934959349594,0.46099290780141844,0.12943632567849686,0.08955223880597014,0.07497097362746724,0.08236658932714618,0.9755703912955919,0.975056252181321,0.8730222013375876,0.8611828108201287,0.001,0.01999999999999999,0.8043157793788981,0.798095643128336
47,0.21973641216754913,0.23181240260601044,0.21972247958183289,0.2317979782819748,1.3936627510702237e-05,1.4429060684051365e-05,0.9251948913584342,0.9187935034802784,0.8317264929740588,0.7819468343494855,0.7407407407407407,0.6190476190476191,0.5797101449275363,0.43333333333333335,0.6504065040650406,0.5098039215686274,0.6060606060606061,0.46099290780141844,0.12526096033402923,0.08955223880597014,0.07530270359927019,0.08120649651972157,0.9758169141338624,0.9751882220658653,0.87241054605272,0.8631944570402481,0.001,0.01999999999999999,0.8054665319736072,0.7993486317400428
48,0.2188018560409546,0.23150916397571564,0.21878759562969208,0.23149436712265015,1.4264736819313839e-05,1.480051469116006e-05,0.9251948913584342,0.9187935034802784,0.8317264929740588,0.7819468343494855,0.7407407407407407,0.6190476190476191,0.5797101449275363,0.43333333333333335,0.6504065040650406,0.5098039215686274,0.6060606060606061,0.46099290780141844,0.12526096033402923,0.08955223880597014,0.07530270359927019,0.08120649651972157,0.9760556700486926,0.9752524547048376,0.87241054605272,0.8631944570402481,0.001,0.01999999999999999,0.8054665319736072,0.7993535014395209
49,0.21796126663684845,0.2313106507062912,0.21794673800468445,0.23129554092884064,1.4531739907397423e-05,1.5104325939319097e-05,0.9255266213302372,0.9187935034802784,0.8331520874547361,0.7819468343494855,0.7423312883435583,0.6190476190476191,0.5845410628019324,0.43333333333333335,0.654054054054054,0.5098039215686274,0.6104944500504541,0.46099290780141844,0.12526096033402923,0.08955223880597014,0.07497097362746724,0.08120649651972157,0.9762801219524309,0.9752817831756605,0.8730507393935782,0.8631944570402481,0.001,0.01999999999999999,0.8054665319736072,0.7993452590112182
50,0.21733830869197845,0.23137500882148743,0.21732357144355774,0.23135966062545776,1.4744569853064604e-05,1.5347128282883205e-05,0.9256924863161387,0.919953596287703,0.8343405819397077,0.7860035467478866,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.12526096033402923,0.1044776119402985,0.0746392436556643,0.08004640371229699,0.9765346727592962,0.9753171184440479,0.8739899319596107,0.8645635511592639,0.001,0.01999999999999999,0.8079071769612716,0.8013718035812877
