class0_threshold,Accuracy,Precision_Weighted,Recall_Weighted,Macro_F1,Weighted_F1,Class0_Precision,Class0_Recall,Class0_F1,Class0_F2,Class0_Support,AUC,QWK,ChgAcc,Ordinal_MAE
0.32,0.9234338747099768,0.9245504516746675,0.9234338747099768,0.8423760991207034,0.9238835149977466,0.6470588235294118,0.7333333333333333,0.6875,0.7142857142857143,30,0.9691337958693523,0.877920450448904,0.014925373134328358,0.0765661252900232
0.33,0.9234338747099768,0.9245504516746675,0.9234338747099768,0.8423760991207034,0.9238835149977466,0.6470588235294118,0.7333333333333333,0.6875,0.7142857142857143,30,0.9691337958693523,0.877920450448904,0.014925373134328358,0.0765661252900232
0.34,0.9234338747099768,0.9245504516746675,0.9234338747099768,0.8423760991207034,0.9238835149977466,0.6470588235294118,0.7333333333333333,0.6875,0.7142857142857143,30,0.9691337958693523,0.877920450448904,0.014925373134328358,0.0765661252900232
0.35,0.9234338747099768,0.9245504516746675,0.9234338747099768,0.8423760991207034,0.9238835149977466,0.6470588235294118,0.7333333333333333,0.6875,0.7142857142857143,30,0.9691337958693523,0.877920450448904,0.014925373134328358,0.0765661252900232
0.36,0.9234338747099768,0.9245504516746675,0.9234338747099768,0.8423760991207034,0.9238835149977466,0.6470588235294118,0.7333333333333333,0.6875,0.7142857142857143,30,0.9691337958693523,0.877920450448904,0.014925373134328358,0.0765661252900232
0.37,0.9245939675174014,0.9253645706819,0.9245939675174014,0.8466831476256971,0.9249157030963777,0.6666666666666666,0.7333333333333333,0.6984126984126984,0.7189542483660131,30,0.9691337958693523,0.8792763909178269,0.029850746268656716,0.07540603248259861
0.38,0.9245939675174014,0.9253645706819,0.9245939675174014,0.8466831476256971,0.9249157030963777,0.6666666666666666,0.7333333333333333,0.6984126984126984,0.7189542483660131,30,0.9691337958693523,0.8792763909178269,0.029850746268656716,0.07540603248259861
0.39,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.4,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.41,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.42,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.43,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.44,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.45,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.46,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.47,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.48,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.49,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
0.5,0.9234338747099768,0.9239643667896309,0.9234338747099768,0.83915770609319,0.9236708829179453,0.65625,0.7,0.6774193548387096,0.6907894736842105,30,0.9691337958693523,0.8769136240513011,0.029850746268656716,0.0765661252900232
