Split,Calibration,Protocol,NLL,Objective,CDF_EMD2,Brier,ECE,Accuracy,Macro_F1,Weighted_F1,QWK,Ordinal_MAE,AUC_ROC_OVR_Macro,AUC,ChgAcc,Temperature
Val,raw,benchmark_ce,0.2760723482577292,0.2760723482577292,0.03497562840058759,0.13687377576318058,0.03580796551072274,0.9269141531322506,0.856883894745423,0.9267986530374466,0.8749494452161987,0.07424593967517401,0.9599709522050034,0.9599709522050034,,1.2125749990583314
Val,temperature_oof,benchmark_ce,0.2688388378722908,0.2688388378722908,0.03492499284104951,0.1368622709913417,0.02606185673675273,0.9269141531322506,0.856883894745423,0.9267986530374466,0.8749494452161987,0.07424593967517401,0.9590495472639807,0.9590495472639807,,1.2125749990583314
Test,raw,benchmark_ce,0.28481637260404963,0.28481637260404963,0.035438663829359805,0.13911433645254592,0.027134070176815066,0.9193267556587348,0.7827551533433886,0.9178421751225685,0.8614231615768804,0.0812536273940801,0.9517539967221501,0.9517539967221501,,1.2125749990583314
Test,temperature,benchmark_ce,0.2750070737464241,0.2750070737464241,0.03526197187252876,0.1383615501360604,0.011329863423458335,0.9193267556587348,0.7827551533433886,0.9178421751225685,0.8614231615768804,0.0812536273940801,0.951934469220459,0.951934469220459,,1.2125749990583314
