ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,6,tcn,TCN,1,1,0.9815649039149016,1,1,0.9815649039149016,ebit_margin,0.4219745546579361,0.04198424145579338,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,7,tcn,TCN,1,1,0.9815649039149016,1,1,0.9815649039149016,roa,0.024583096150308847,-0.02717677876353264,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,8,tcn,TCN,1,1,0.9815649039149016,1,1,0.9815649039149016,pretax_profit_margin,0.022576638497412205,0.026642804965376854,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,9,tcn,TCN,1,1,0.9815649039149016,1,1,0.9815649039149016,gross_profit_margin,-0.560794323682785,0.02012215554714203,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,10,tcn,TCN,1,1,0.9815649039149016,1,1,0.9815649039149016,asset_turnover,0.7446936964988708,-0.00821857899427414,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,1,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,debt_equity_ratio,-9.846749305725098,-0.3972858488559723,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,2,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,roe,-4.506278872489929,0.1472427248954773,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,3,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,net_profit_margin,-0.043353842629585415,-0.080405592918396,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,4,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,pretax_profit_margin,0.022576638497412205,-0.05569932609796524,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,5,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,current_ratio,0.46975886821746826,-0.03942098096013069,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
