ticker,company_name,rating_date,sector,xai_shared_row_id,xai_shared_sample_id,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,1,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,pretax_profit_margin,0.31748074665665627,0.0060600899159908295,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,2,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,free_cashflow_ps,0.491130992770195,0.003369963029399514,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,3,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,current_ratio,0.28731450624763966,0.002773805521428585,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,4,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,operating_profit_margin,0.20349683612585068,-0.002529270015656948,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,5,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,gross_profit_margin,-0.6942844316363335,0.0018893445376306772,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,6,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,asset_turnover,0.7128844261169434,-0.001298608840443194,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,7,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,net_profit_margin,0.2557777166366577,0.0012852626387029886,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,8,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,ebit_margin,0.29487489740131423,0.0012248483253642917,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,9,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,operating_cashflow_ps,0.5538961286656559,0.0010531784500926733,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
KOS,"Kosmos Energy, Ltd.",2016-02-09,5,000518,000518,518,10,patchtst,PatchTST,2,IG,0.9740666336237054,0,Distressed,2.019255082096159e-05,roe,0.5740361660718918,0.0010371196549385786,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.057312737887944665,0.8461984910040626
