Split,Calibration,Protocol,NLL,Objective,CDF_EMD2,Brier,ECE,Accuracy,Macro_F1,Weighted_F1,QWK,Ordinal_MAE,AUC_ROC_OVR_Macro,AUC,ChgAcc,Temperature
Val,raw,benchmark_ce,0.27955805314295246,0.27955805314295246,0.036067348190527086,0.138734242156235,0.025063299395971628,0.9118329466357309,0.7350603893992392,0.9067703278535485,0.8394952318548863,0.08932714617169374,0.9537743248171405,0.9537743248171405,,1.1837047277050563
Val,temperature_oof,benchmark_ce,0.2745041043308454,0.2745041043308454,0.036224883935777566,0.1387664923162433,0.019612326663195328,0.9118329466357309,0.7350603893992392,0.9067703278535485,0.8394952318548863,0.08932714617169374,0.9532088104598939,0.9532088104598939,,1.1837047277050563
Test,raw,benchmark_ce,0.29528017142376967,0.29528017142376967,0.03749890170363838,0.1427275719898679,0.028524794761257542,0.9135229251305862,0.7105370405656851,0.9073087290061843,0.8318179978525804,0.0893789901334881,0.9484985916018092,0.9484985916018092,,1.1837047277050563
Test,temperature,benchmark_ce,0.28700653887292943,0.28700653887292943,0.037508081472826776,0.14271858074786545,0.02249729369786387,0.9135229251305862,0.7105370405656851,0.9073087290061843,0.8318179978525804,0.0893789901334881,0.9485438483236636,0.9485438483236636,,1.1837047277050563
