epoch,lr,context_dropout,last_y_mask_prob,train_Loss,val_Loss,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_AUC,val_AUC,train_QWK,val_QWK,train_ChgAcc,val_ChgAcc,train_PersistenceRate,val_PersistenceRate
21,0.0003,0.32413793103448274,0.23965517241379308,0.2832476380616733,0.27846769431904134,0.9148936170212766,0.9211136890951276,0.9197229363375007,0.8141553255847734,0.9748989822075997,0.9457690773711431,0.9220562118707357,0.8625977163229477,0.22755741127348644,0.1044776119402985,0.9433768016472203,0.9825986078886311
22,0.0003,0.3103448275862069,0.22413793103448276,0.28832157842901857,0.2780468933059555,0.9112331274307939,0.9187935034802784,0.9161431894645937,0.7948739361954179,0.9747514374574971,0.947472420726393,0.9184663824599338,0.8575077557120536,0.19206680584551147,0.1044776119402985,0.9433768016472203,0.9802784222737819
23,0.0003,0.29655172413793107,0.20862068965517244,0.28064645112610825,0.2786766704508987,0.9124914207275223,0.9187935034802784,0.9177382004216849,0.8004050630697134,0.9756620108661243,0.9455673339903049,0.9199076491768133,0.8587272294588053,0.1649269311064718,0.08955223880597014,0.9482955845344315,0.9825986078886311
24,0.0003,0.2827586206896552,0.19310344827586207,0.2795331905346881,0.2757979672220633,0.9158087394188973,0.9187935034802784,0.9197866810859351,0.7948739361954179,0.9758585636513321,0.947573650857847,0.9230582384073074,0.8575077557120536,0.17954070981210857,0.1044776119402985,0.9496682681308625,0.9802784222737819
25,0.0003,0.2689655172413793,0.17758620689655175,0.264468819243879,0.27526633794097505,0.9230153283001602,0.9211136890951276,0.9269552501640946,0.8188196215217792,0.9784708669800288,0.9480082130559255,0.9308583797283827,0.8637636510148385,0.18789144050104384,0.08955223880597014,0.9563029055136124,0.9849187935034803
26,0.0003,0.25517241379310346,0.16206896551724137,0.25730822822562727,0.27782407441023055,0.9257606954930222,0.9211136890951276,0.9293349261431553,0.8196910886107279,0.9797345302100832,0.9473185466575097,0.9315326128993453,0.865422081491743,0.15866388308977036,0.07462686567164178,0.9617936398993365,0.9872389791183295
27,0.0003,0.24137931034482757,0.146551724137931,0.2572163575793589,0.27603225050420604,0.9234728894989704,0.9222737819025522,0.9268834995743255,0.8314188101678699,0.9797634392862581,0.9492803179992425,0.9307537766008254,0.8672644240499089,0.1419624217118998,0.07462686567164178,0.9617936398993365,0.988399071925754
28,0.0003,0.22758620689655173,0.13103448275862067,0.24868920269532815,0.2760881258827351,0.9297643559826126,0.9211136890951276,0.9319964771656329,0.8141553255847734,0.9809103823205203,0.947357968109559,0.9339667386139083,0.8625977163229477,0.16910229645093947,0.1044776119402985,0.9652253488904141,0.9825986078886311
29,0.0003,0.21379310344827585,0.1155172413793103,0.24556894314709093,0.2774233700504436,0.9310226492793411,0.9176334106728539,0.9345722397613182,0.7781638705679251,0.9811658217959943,0.9461026444353956,0.9396595462749653,0.8536609985959824,0.1440501043841336,0.1044776119402985,0.9693433996797072,0.9791183294663574
30,0.0003,0.2,0.09999999999999998,0.2376853926718794,0.2745962561974669,0.9362846030656601,0.919953596287703,0.938773898566306,0.8096576629889478,0.98136914882012,0.9515076113097285,0.9434791958349158,0.861143179316455,0.12943632567849686,0.07462686567164178,0.9763212079615649,0.9860788863109049
31,0.0003,0.2,0.09999999999999998,0.24121774109201882,0.27070020668191314,0.9326241134751773,0.9245939675174014,0.9360260704302377,0.8368601428727583,0.9813931883688453,0.9514596900825794,0.9405082745973177,0.8705659977388355,0.1336116910229645,0.07462686567164178,0.9723175474719744,0.9907192575406032
32,0.0003,0.2,0.09999999999999998,0.23619378341250657,0.2739868536764397,0.9358270418668497,0.919953596287703,0.9385011057709415,0.8063552594395237,0.9817315463724251,0.9510079682854418,0.9413994543707375,0.861788835146041,0.13569937369519833,0.05970149253731343,0.9750629146648364,0.988399071925754
33,0.0003,0.2,0.09999999999999998,0.23917906102559244,0.2769548948292389,0.933539235872798,0.9211136890951276,0.9362699933310564,0.8196910886107279,0.9814828015703781,0.9516053200076597,0.9408281219414195,0.865422081491743,0.1440501043841336,0.07462686567164178,0.9722031571722718,0.9872389791183295
34,0.0003,0.2,0.09999999999999998,0.23459394730574695,0.27561065167396087,0.9361702127659575,0.9211136890951276,0.9387521487615554,0.8153159085343233,0.9820306243370931,0.9512699869992659,0.9430532815108154,0.8642844788206441,0.162839248434238,0.07462686567164178,0.9726607183710821,0.9872389791183295
35,0.0003,0.2,0.09999999999999998,0.23290847813243098,0.27262870275918955,0.9350263097689316,0.919953596287703,0.9375462683784206,0.8046892208416709,0.9826728399589569,0.9548702311514016,0.9412396312426125,0.8600636730129241,0.162839248434238,0.08955223880597014,0.971059254175246,0.9837587006960556
36,0.0003,0.2,0.09999999999999998,0.2395900361013205,0.2752158511473242,0.9334248455730954,0.9176334106728539,0.9364105621638142,0.7814619477604469,0.9814529952601148,0.9513003773868256,0.9402295744695163,0.8554962530695833,0.14822546972860126,0.08955223880597014,0.9715168153740563,0.9814385150812065
37,0.0003,0.2,0.09999999999999998,0.23223201146260247,0.2801487493888408,0.9345687485701213,0.9176334106728539,0.9377444503779305,0.7940456633356137,0.9826754055471337,0.9500636784125559,0.941746614636396,0.8556153121831087,0.1732776617954071,0.1044776119402985,0.9699153511782201,0.9791183294663574
38,0.00015,0.2,0.09999999999999998,0.2329559118148801,0.27708298116576646,0.933539235872798,0.91415313225058,0.9363312533271659,0.7817821419110832,0.9828381946652639,0.9521746973573713,0.9388163775942838,0.8515607877516516,0.18162839248434237,0.05970149253731343,0.9680851063829787,0.9825986078886311
39,0.00015,0.2,0.09999999999999998,0.23268237062952551,0.27633095150618986,0.9344543582704187,0.9187935034802784,0.9374615642448472,0.8037444672321276,0.9825148114818768,0.951380923285824,0.9411439087181688,0.858061867576139,0.1649269311064718,0.08955223880597014,0.971059254175246,0.9825986078886311
40,0.00015,0.2,0.09999999999999998,0.22977513535784738,0.2773635466593877,0.9350263097689316,0.9176334106728539,0.9382682396324581,0.7994580006195106,0.983162640440478,0.9507688251659182,0.9418165206803356,0.856733447129638,0.1649269311064718,0.07462686567164178,0.9708304735758407,0.9837587006960556
41,0.00015,0.2,0.09999999999999998,0.23339043719575978,0.2765704018610536,0.9343399679707161,0.9187935034802784,0.9379976863046137,0.8037444672321276,0.9828759630612606,0.9516533439342062,0.9421420546831114,0.858061867576139,0.1837160751565762,0.08955223880597014,0.9683138869823839,0.9825986078886311
42,0.00015,0.2,0.09999999999999998,0.22565860070289886,0.2773274109631846,0.9370853351635782,0.9164733178654292,0.9398289770181963,0.7897523082487559,0.9835428921870201,0.9506911434849846,0.9444382043622014,0.854173151619321,0.16910229645093947,0.08955223880597014,0.9731182795698925,0.9802784222737819
43,0.00015,0.2,0.09999999999999998,0.22806229076050588,0.27677140784235954,0.9384580187600091,0.9164733178654292,0.9413448291227158,0.7985091407409336,0.9830304292788775,0.9511309543588053,0.9452260850801673,0.8547380341438644,0.1837160751565762,0.07462686567164178,0.9723175474719744,0.9825986078886311
44,0.00015,0.2,0.09999999999999998,0.23201166852214358,0.27632432270216,0.9358270418668497,0.9176334106728539,0.9391844492956535,0.8027979284102983,0.982741306324204,0.9509662056567669,0.9437912555337151,0.8560584178791927,0.17118997912317327,0.08955223880597014,0.9712880347746511,0.9814385150812065
45,7.5e-05,0.2,0.09999999999999998,0.22897774526549813,0.2790355526101008,0.9359414321665522,0.919953596287703,0.9388270764692862,0.8046892208416709,0.9832726351772747,0.9499124213163171,0.9423600076537191,0.8600636730129241,0.16701461377870563,0.1044776119402985,0.9717455959734614,0.9814385150812065
46,7.5e-05,0.2,0.09999999999999998,0.22484809707733455,0.2779568638090744,0.9369709448638756,0.9187935034802784,0.9399331112454457,0.8037444672321276,0.9838598832762079,0.9502295026032098,0.9441146269977326,0.858061867576139,0.1837160751565762,0.1044776119402985,0.9712880347746511,0.9802784222737819
47,7.5e-05,0.2,0.09999999999999998,0.22580610899869596,0.2773371408336954,0.9374285060626859,0.9176334106728539,0.9409661833961945,0.7994580006195106,0.9841575916920876,0.9507681233729083,0.944143768083999,0.856733447129638,0.19832985386221294,0.08955223880597014,0.9700297414779226,0.9814385150812065
48,7.5e-05,0.2,0.09999999999999998,0.23024553733487282,0.27783171901708414,0.9352550903683368,0.9187935034802784,0.938510606686426,0.7982450240521128,0.9825650234160425,0.9504026862829038,0.9435326558926154,0.856830829856071,0.16910229645093947,0.1044776119402985,0.9709448638755434,0.9802784222737819
49,7.5e-05,0.2,0.09999999999999998,0.2272582591752716,0.2792146414034328,0.9345687485701213,0.9176334106728539,0.9379551070529383,0.7994580006195106,0.9840590191541908,0.9488194884785698,0.9418908609176868,0.856733447129638,0.17536534446764093,0.08955223880597014,0.9698009608785175,0.9814385150812065
50,7.5e-05,0.2,0.09999999999999998,0.2257720366737385,0.2778919098548712,0.9355982612674445,0.9176334106728539,0.9391223087243231,0.7994580006195106,0.9840403482272205,0.9502998247123481,0.9429167386417172,0.856733447129638,0.1732776617954071,0.08955223880597014,0.9707160832761382,0.9814385150812065
51,7.5e-05,0.2,0.09999999999999998,0.22627742802611317,0.27826042991918093,0.9368565545641729,0.9176334106728539,0.9400992222092048,0.7994580006195106,0.983863597508254,0.9502239504359897,0.942615352496308,0.856733447129638,0.17745302713987474,0.08955223880597014,0.9714024250743537,0.9814385150812065
52,3.75e-05,0.2,0.09999999999999998,0.224830076272306,0.27723459730015554,0.9377716769617936,0.9164733178654292,0.940809020873368,0.7897523082487559,0.9842347562327659,0.9511741264767153,0.9434385283118766,0.854173151619321,0.19624217118997914,0.08955223880597014,0.9703729123770304,0.9802784222737819
53,3.75e-05,0.2,0.09999999999999998,0.22055931140979132,0.27776331359438444,0.9385724090597117,0.9164733178654292,0.9416051177785479,0.7897523082487559,0.9844993267062568,0.9509133318801272,0.9445518109460286,0.854173151619321,0.17745302713987474,0.08955223880597014,0.9732326698695951,0.9802784222737819
54,3.75e-05,0.2,0.09999999999999998,0.2267807692943899,0.27748284985045546,0.9365133836650652,0.9164733178654292,0.9400699621720725,0.7897523082487559,0.9838089439870313,0.9504272047641301,0.9447573653963686,0.854173151619321,0.1837160751565762,0.08955223880597014,0.9708304735758407,0.9802784222737819
55,3.75e-05,0.2,0.09999999999999998,0.22510515925227517,0.2780855934539693,0.9367421642644703,0.9176334106728539,0.9401455891610282,0.7939294309761569,0.9837644751945566,0.9500095958284213,0.9441290458041707,0.8554962530695833,0.162839248434238,0.08955223880597014,0.9733470601692976,0.9814385150812065
56,3.75e-05,0.2,0.09999999999999998,0.22594708030746394,0.27881441505630167,0.9374285060626859,0.9164733178654292,0.9406330169601439,0.7897523082487559,0.9840665909067846,0.9499778101027925,0.9438236082838407,0.854173151619321,0.19206680584551147,0.08955223880597014,0.9707160832761382,0.9802784222737819
57,3.75e-05,0.2,0.09999999999999998,0.22242303729207313,0.27859162931652465,0.9366277739647678,0.9176334106728539,0.9395975902389798,0.7939294309761569,0.9850120888189542,0.9491822410951439,0.942088633402217,0.8554962530695833,0.18789144050104384,0.08955223880597014,0.9702585220773279,0.9814385150812065
58,3.75e-05,0.2,0.09999999999999998,0.22355431772715656,0.27847984533437165,0.9389155799588195,0.9176334106728539,0.9420452391955463,0.7939294309761569,0.9839251448866086,0.948742641054387,0.9433801683129335,0.8554962530695833,0.20250521920668058,0.08955223880597014,0.9706016929764356,0.9814385150812065
59,1.875e-05,0.2,0.09999999999999998,0.2273869731488421,0.2783189267265824,0.934911919469229,0.9176334106728539,0.9389924797786436,0.7939294309761569,0.9837883904183723,0.9488859687530294,0.9428926431116267,0.8554962530695833,0.16075156576200417,0.08955223880597014,0.9715168153740563,0.9814385150812065
60,1.875e-05,0.2,0.09999999999999998,0.22537770188255676,0.2783305221464131,0.938229238160604,0.9164733178654292,0.9415202646526432,0.7897523082487559,0.9835578622340062,0.9491147632048595,0.9462947707676524,0.854173151619321,0.1837160751565762,0.08955223880597014,0.9724319377716769,0.9802784222737819
61,1.875e-05,0.2,0.09999999999999998,0.22387869102789593,0.2786757592673645,0.9390299702585221,0.9164733178654292,0.9423640980286915,0.7897523082487559,0.9842548729564505,0.9491582033673698,0.9435094928715442,0.854173151619321,0.20876826722338204,0.08955223880597014,0.9699153511782201,0.9802784222737819
62,1.875e-05,0.2,0.09999999999999998,0.22517819872057376,0.2787312170676455,0.9380004575611988,0.9164733178654292,0.9416367627335833,0.7897523082487559,0.9833897834782205,0.9488319968403917,0.9443037296407204,0.854173151619321,0.19206680584551147,0.08955223880597014,0.9711736444749485,0.9802784222737819
63,1.875e-05,0.2,0.09999999999999998,0.22687485954549322,0.27873070022899427,0.937657286662091,0.9164733178654292,0.9409707193045825,0.7897523082487559,0.9839921495474869,0.9486142539802547,0.9442782430375156,0.854173151619321,0.17745302713987474,0.08955223880597014,0.9723175474719744,0.9802784222737819
64,1.875e-05,0.2,0.09999999999999998,0.2261075218804939,0.27877534296700685,0.9350263097689316,0.9164733178654292,0.9383837954306239,0.7897523082487559,0.9844230444824209,0.9482376828190514,0.9408281725638689,0.854173151619321,0.162839248434238,0.08955223880597014,0.9714024250743537,0.9802784222737819
65,1.875e-05,0.2,0.09999999999999998,0.22166433571419164,0.27863716280515677,0.9368565545641729,0.9164733178654292,0.9403158981586847,0.7897523082487559,0.9850032039727802,0.9486392437808223,0.9430850275339666,0.854173151619321,0.17118997912317327,0.08955223880597014,0.9722031571722718,0.9802784222737819
66,9.375e-06,0.2,0.09999999999999998,0.22108352860660418,0.2782866177246355,0.9363989933653626,0.9164733178654292,0.9401670682409567,0.7897523082487559,0.9851028768719982,0.9490282187010767,0.9429593616866233,0.854173151619321,0.1732776617954071,0.08955223880597014,0.9716312056737588,0.9802784222737819
67,9.375e-06,0.2,0.09999999999999998,0.2242727945323286,0.2781753879896173,0.9366277739647678,0.9164733178654292,0.9402161462188797,0.7897523082487559,0.9840476131148312,0.9489724413148223,0.9431995758946297,0.854173151619321,0.18580375782881003,0.08955223880597014,0.9707160832761382,0.9802784222737819
68,9.375e-06,0.2,0.09999999999999998,0.22108718539451577,0.2782274120575867,0.9374285060626859,0.9164733178654292,0.9405775160235356,0.7897523082487559,0.9850432420288214,0.9490046814776996,0.9453601052736404,0.854173151619321,0.1837160751565762,0.08955223880597014,0.9717455959734614,0.9802784222737819
69,9.375e-06,0.2,0.09999999999999998,0.22544034363693843,0.27848260899845795,0.9351407000686341,0.9164733178654292,0.9385923139926858,0.7897523082487559,0.9835886350055398,0.949118229137123,0.9404312895495174,0.854173151619321,0.2045929018789144,0.08955223880597014,0.9665980324868451,0.9802784222737819
70,9.375e-06,0.2,0.09999999999999998,0.21958433081072273,0.2782212881643645,0.9389155799588195,0.9164733178654292,0.9418259280308211,0.7897523082487559,0.9851185609730125,0.9492413985411868,0.9444454635451546,0.854173151619321,0.19206680584551147,0.08955223880597014,0.9719743765728667,0.9802784222737819
71,9.375e-06,0.2,0.09999999999999998,0.22414398466428012,0.27809807582133883,0.9378860672614963,0.9164733178654292,0.9410549042615152,0.7897523082487559,0.9839395965586667,0.9493395010718606,0.9446129025745047,0.854173151619321,0.19624217118997914,0.08955223880597014,0.970487302676733,0.9802784222737819
72,9.375e-06,0.2,0.09999999999999998,0.2234688481796227,0.2781963398174454,0.9357126515671471,0.9164733178654292,0.9393837828471495,0.7897523082487559,0.9845751711783718,0.9495250066379727,0.9427017284528635,0.854173151619321,0.18580375782881003,0.08955223880597014,0.9694577899794098,0.9802784222737819
73,4.6875e-06,0.2,0.09999999999999998,0.22572624883835007,0.27814359551516044,0.9359414321665522,0.9164733178654292,0.9397637901235147,0.7897523082487559,0.984632824967384,0.9494841622075653,0.9429024926040186,0.854173151619321,0.1941544885177453,0.08955223880597014,0.9691146190803019,0.9802784222737819
74,4.6875e-06,0.2,0.09999999999999998,0.22381676114742774,0.2781659816921172,0.9361702127659575,0.9164733178654292,0.9392747685131524,0.7897523082487559,0.984617524824222,0.9494921607610546,0.9424780986335465,0.854173151619321,0.17536534446764093,0.08955223880597014,0.9712880347746511,0.9802784222737819
75,4.6875e-06,0.2,0.09999999999999998,0.22162506956239772,0.27826556162325244,0.9404026538549531,0.9164733178654292,0.9433527436435584,0.7897523082487559,0.9842225914191695,0.9494144886797424,0.9475835271503064,0.854173151619321,0.18789144050104384,0.08955223880597014,0.973804621368108,0.9802784222737819
76,4.6875e-06,0.2,0.09999999999999998,0.22218356400325953,0.27830026753402365,0.9370853351635782,0.9164733178654292,0.9403547905075098,0.7897523082487559,0.9843103074850948,0.949416339089518,0.9427383165016545,0.854173151619321,0.18789144050104384,0.08955223880597014,0.9707160832761382,0.9802784222737819
77,4.6875e-06,0.2,0.09999999999999998,0.2177632464046092,0.27831274547599033,0.9392587508579272,0.9164733178654292,0.9420845463140943,0.7897523082487559,0.984983409027215,0.9494747355448857,0.945449693442131,0.854173151619321,0.19832985386221294,0.08955223880597014,0.9719743765728667,0.9802784222737819
78,4.6875e-06,0.2,0.09999999999999998,0.22815157332291622,0.2783545091782811,0.9350263097689316,0.9164733178654292,0.9376829714371796,0.7897523082487559,0.983286841402021,0.9495156658477683,0.9409051079178657,0.854173151619321,0.1544885177453027,0.08955223880597014,0.9718599862731641,0.9802784222737819
79,4.6875e-06,0.2,0.09999999999999998,0.229171487708791,0.2784751331446619,0.9342255776710136,0.9164733178654292,0.9376068698022225,0.7897523082487559,0.9829979253176369,0.9494745404629249,0.9402300391753855,0.854173151619321,0.16910229645093947,0.08955223880597014,0.9696865705788149,0.9802784222737819
80,2.34375e-06,0.2,0.09999999999999998,0.22319456021972828,0.27844779556422666,0.9373141157629833,0.9164733178654292,0.9401778150204024,0.7897523082487559,0.9840353324824361,0.9495743549260772,0.9442509054729193,0.854173151619321,0.1837160751565762,0.08955223880597014,0.9714024250743537,0.9802784222737819
81,2.34375e-06,0.2,0.09999999999999998,0.22422710541755922,0.2784625611628844,0.939601921757035,0.9164733178654292,0.9427273744848113,0.7897523082487559,0.9840971520660619,0.9495707399790017,0.9448581845648332,0.854173151619321,0.20876826722338204,0.08955223880597014,0.9711736444749485,0.9802784222737819
82,2.34375e-06,0.2,0.09999999999999998,0.22391372674309507,0.2784596468622336,0.9386867993594143,0.9164733178654292,0.9422004388280222,0.7897523082487559,0.9838002724403697,0.949592752683198,0.9458075290552596,0.854173151619321,0.2150313152400835,0.08955223880597014,0.9695721802791123,0.9802784222737819
83,2.34375e-06,0.2,0.09999999999999998,0.22273095812221547,0.27844689914355975,0.9384580187600091,0.9164733178654292,0.9414017615493911,0.7897523082487559,0.9842935771803383,0.949598986699387,0.9459114851215957,0.854173151619321,0.1941544885177453,0.08955223880597014,0.9716312056737588,0.9802784222737819
84,2.34375e-06,0.2,0.09999999999999998,0.22335754972768576,0.278430223776127,0.938229238160604,0.9164733178654292,0.941300883024434,0.7897523082487559,0.9843155106511582,0.9496179042980731,0.9442959339573561,0.854173151619321,0.18162839248434237,0.08955223880597014,0.9726607183710821,0.9802784222737819
85,2.34375e-06,0.2,0.09999999999999998,0.22382505897205007,0.2784291943167866,0.9365133836650652,0.9164733178654292,0.9402369339825318,0.7897523082487559,0.9844738082291137,0.9496692776097557,0.9448743819948868,0.854173151619321,0.1837160751565762,0.08955223880597014,0.9707160832761382,0.9802784222737819
86,2.34375e-06,0.2,0.09999999999999998,0.22249608286606368,0.27843060048854545,0.9371997254632807,0.9164733178654292,0.9407918585643998,0.7897523082487559,0.9849245769145227,0.9496452194138233,0.9428815047617485,0.854173151619321,0.17536534446764093,0.08955223880597014,0.9717455959734614,0.9802784222737819
87,1.171875e-06,0.2,0.09999999999999998,0.22348832096832072,0.2783940213877198,0.937657286662091,0.9164733178654292,0.9413607394307976,0.7897523082487559,0.9846787871102544,0.9496609981018304,0.9450838427264745,0.854173151619321,0.1941544885177453,0.08955223880597014,0.9706016929764356,0.9802784222737819
88,1.171875e-06,0.2,0.09999999999999998,0.2217533607227637,0.27840429948958334,0.9380004575611988,0.9164733178654292,0.940701314864809,0.7897523082487559,0.9846359540790499,0.9496550567085826,0.9438486298246341,0.854173151619321,0.2045929018789144,0.08955223880597014,0.9700297414779226,0.9802784222737819
89,1.171875e-06,0.2,0.09999999999999998,0.22237339810822163,0.27841326832909596,0.9378860672614963,0.9164733178654292,0.940803687142667,0.7897523082487559,0.9846363147918605,0.9496323407493653,0.9450986260351644,0.854173151619321,0.18162839248434237,0.08955223880597014,0.9725463280713795,0.9802784222737819
90,1.171875e-06,0.2,0.09999999999999998,0.22460396609325972,0.27840828349308183,0.9367421642644703,0.9164733178654292,0.9400016566057015,0.7897523082487559,0.9846057446812738,0.9496358581554606,0.9428072370008641,0.854173151619321,0.1732776617954071,0.08955223880597014,0.9719743765728667,0.9802784222737819
91,1.171875e-06,0.2,0.09999999999999998,0.22267013184472262,0.27841630415545815,0.9351407000686341,0.9164733178654292,0.9384025272917175,0.7897523082487559,0.9851561170212072,0.9496534013807679,0.9419876303984286,0.854173151619321,0.16701461377870563,0.08955223880597014,0.970487302676733,0.9802784222737819
92,1.171875e-06,0.2,0.09999999999999998,0.22204859186244266,0.2784002084120797,0.9365133836650652,0.9164733178654292,0.9399135069286725,0.7897523082487559,0.9848103823775682,0.9496415069257672,0.9413447821195283,0.854173151619321,0.1941544885177453,0.08955223880597014,0.9691146190803019,0.9802784222737819
93,1.171875e-06,0.2,0.09999999999999998,0.2258598708541899,0.27842668186345954,0.9363989933653626,0.9164733178654292,0.9395595400182755,0.7897523082487559,0.9838815836340092,0.9496438450404446,0.9430922918619528,0.854173151619321,0.17536534446764093,0.08955223880597014,0.971059254175246,0.9802784222737819
