ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
BC,Brunswick Corporation,2016-06-22,5,210,5,xgboost,XGBoost,0,Distressed,0.9131293228780528,1,HY,0.044758513236354935,net_profit_margin,-1.3641929626464844,0.0902184396982193,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,6,xgboost,XGBoost,0,Distressed,0.9131293228780528,1,HY,0.044758513236354935,free_cashflow_ps,6.379245281219482,-0.06473332643508911,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,7,xgboost,XGBoost,0,Distressed,0.9131293228780528,1,HY,0.044758513236354935,roe,-0.6474947333335876,-0.047090716660022736,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,8,xgboost,XGBoost,0,Distressed,0.9131293228780528,1,HY,0.044758513236354935,operating_cashflow_ps,2.9415857791900635,-0.04414635896682739,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,9,xgboost,XGBoost,0,Distressed,0.9131293228780528,1,HY,0.044758513236354935,roa,-0.8850814700126648,-0.03453116863965988,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,10,xgboost,XGBoost,0,Distressed,0.9131293228780528,1,HY,0.044758513236354935,gross_profit_margin,-0.9514230489730835,0.02023179456591606,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,1,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,pretax_profit_margin,-1.4275678396224976,-0.7947824597358704,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,2,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,operating_profit_margin,-1.2214301824569702,0.5140734910964966,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,3,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,free_cashflow_ps,6.379245281219482,-0.1591188758611679,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,4,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,ebit_margin,-1.280383586883545,-0.13078999519348145,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,5,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,net_profit_margin,-1.3641929626464844,-0.12246444821357727,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,6,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,asset_turnover,-0.4394264817237854,0.12053979188203812,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,7,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,roa,-0.8850814700126648,0.10110599547624588,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,8,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,roe,-0.6474947333335876,0.08692134916782379,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,9,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,operating_cashflow_ps,2.9415857791900635,0.07745502144098282,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
BC,Brunswick Corporation,2016-06-22,5,210,10,xgboost,XGBoost,0,Distressed,0.9131293228780528,2,IG,0.04211216388559219,current_ratio,-0.9863123297691345,0.05547275021672249,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,1,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,pretax_profit_margin,-0.3902030885219574,0.12120360881090164,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,2,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,operating_profit_margin,-0.014818048104643822,-0.07670300453901291,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
